42.9275	196.644	101.736	-238.028	351.988	217.011
24.0017	-23.075	67.6006	-160.423	221.487	86.5104
84.6032	85.3508	-68.8334	-10.3588	174.209	39.2324
56.7501	-37.1565	-108.801	-75.3777	192.662	57.6856
39.2077	-62.6246	-11.3333	-78.0113	168.389	33.412
137.451	-1.12907	72.0128	78.4633	171.937	36.9603
52.8639	-224.331	-177.66	-216.705	383.493	248.517
2.33233	-10.276	-2.64122	-260.501	293.585	158.608
11.0232	-2.11684	21.2364	-109.556	175.147	40.1708
73.5854	-71.8421	381.838	-114.461	426.944	291.967
44.2582	-219.765	-307.631	-387.984	558.286	423.309
54.4763	315.153	76.8627	-231.588	420.81	285.833
25.6906	535.128	491.528	-1510.42	1681.53	1546.55
35.0019	-23.2667	-374.941	-536.463	668.68	533.704
7.82449	11.8283	-189.936	-1384.85	1404.36	1269.39
66.9558	3.97069	87.5041	-37.2613	165.166	30.1895
115.542	-66.9167	151.476	79.1345	227.824	92.8476
14.3754	361.143	-204.743	-1619.77	1677.56	1542.58
57.5749	260.622	-213.618	-214.062	421.423	286.447
75.9681	-207.795	329.703	-97.3993	423.778	288.802
34.2554	183.13	52.9292	-279.915	364.567	229.59
57.3721	-192.55	-9.27137	-123.415	265.728	130.751
115.674	68.2265	-44.4194	39.1359	162.414	27.4372
11.6827	-28.8918	182.185	-892.088	920.905	785.928
33.901	39.8643	173.732	-265.25	346.912	211.936
65.7309	-98.5775	-34.9837	-47.1613	177.156	42.1794
33.3187	-169.794	259.92	-472.302	581.1	446.123
70.0433	415.866	253.94	-176.934	535.681	400.705
71.1792	238.639	-116.106	-90.4521	311.174	176.198
10.3691	160.01	-64.7725	-943.413	968.527	833.55
91.2397	-99.3419	-101.046	3.06631	195.722	60.7455
94.4376	-71.6435	-63.8521	7.44758	165.783	30.8065
72.2075	-32.2705	-19.9588	-12.177	140.736	5.75969
101.552	-117.293	127.093	35.3484	222.213	87.2364
107.175	-88.9694	123.455	47.0322	208.776	73.7995
67.5517	108.628	-223.203	-102.559	300.594	165.617
130.555	-54.386	40.8112	58.187	161.95	26.9734
74.8509	32.8752	36.9118	-13.3825	144.364	9.38763
56.8154	240.883	-318.527	-261.177	495.899	360.923
72.2641	194.915	-118.804	-73.0073	275.055	140.078
28.6755	-42.6524	73.3998	-155.217	222.526	87.5494
85.2993	239.981	-307.082	-32.0467	413.685	278.709
47.8608	-186.776	26.6705	-170.712	288.024	153.047
80.3156	-240.958	175.169	-50.8375	330.98	196.004
79.203	88.507	-90.3376	-24.1185	186.534	51.5569
25.6387	271.251	56.0227	-577.092	654.194	519.218
58.0745	-24.4317	-171.09	-107.682	244.301	109.324
31.2473	181.517	62.3694	-316.33	393.855	258.878
130.77	-55.6173	-94.2748	94.3812	197.756	62.7796
108.483	190.914	179.883	87.6824	307.754	172.778
58.5883	22.4349	94.6099	-59.3789	176.632	41.6554
122.127	-228.517	-23.6299	144.266	303.001	168.025
12.9789	91.7527	-78.1626	-522.962	553.386	418.409
65.3071	-28.4417	94.2201	-45.2532	173.069	38.0925
13.8451	-41.2299	33.6297	-215.881	260.104	125.128
37.4499	160.702	-179.844	-314.885	418.975	283.999
24.899	-243.692	-398.76	-1006.82	1118.17	983.19
153.554	38.0721	-9.94878	79.1111	161.325	26.3483
86.421	-36.709	-78.3131	-5.40967	160.401	25.4243
72.6794	-29.7468	81.128	-26.9477	162.516	27.5395
36.0662	163.015	-64.4975	-240.709	326.945	191.969
3.85967	11.3866	-6.19243	-192.119	235.152	100.175
16.312	36.399	-186.803	-650.326	690.914	555.938
46.1921	158.462	170.385	-223.196	349.537	214.561
9.93042	-10.1171	-51.7838	-301.373	334.407	199.43
97.8532	124.867	-206.676	33.3052	278.63	143.654
115.291	104.233	70.7172	59.5157	193.975	58.9981
77.5824	-45.1116	-108.872	-25.9485	181.053	46.0763
104.249	-81.2182	-132.139	39.3898	209.35	74.3733
16.187	94.4301	148.947	-607.541	646.86	511.883
62.2916	-124.725	-220.138	-132.883	316.06	181.083
8.06624	132.76	17.0972	-944.517	963.457	828.48
97.6141	136.65	-54.5748	19.6702	200.642	65.6654
71.1972	-81.4176	-51.166	-32.7409	168.93	33.9537
94.869	212.964	195.838	24.6457	320.206	185.23
38.9141	-222.595	78.8484	-292.513	399.435	264.458
105.264	165.445	-80.2024	50.1741	233.539	98.5628
104.12	204.35	-216.453	74.8793	335.315	200.339
58.0609	122.473	-622.379	-395.428	759.564	624.588
116.58	123.599	-228.776	130.097	320.56	185.584
119.364	157.201	-83.9416	100.269	245.012	110.036
22.7274	-177.107	-5.2979	-423.01	478.07	343.094
24.413	-175.869	23.2488	-390.839	449.938	314.961
20.1377	37.1384	102.198	-296.534	343.475	208.498
36.4106	-37.0005	449.544	-611.573	771.816	636.839
42.8639	-122.688	78.9628	-157.208	253.417	118.441
73.7816	55.1933	119.35	-38.2486	192.282	57.3056
48.3469	-41.2935	46.6068	-55.3877	158.631	23.6545
13.8285	-1.37233	-133.55	-542.583	574.85	439.873
92.0167	-75.7537	255.698	9.39038	299.044	164.067
51.9964	45.9994	-171.198	-138.517	262.356	127.379
29.8558	4.15643	-47.264	-82.6593	165.234	30.2578
20.8882	30.8885	-75.0504	-212.664	264.634	129.658
78.9066	-49.2712	160.935	-33.0007	218.256	83.2791
23.6804	182.988	-15.6257	-418.765	476.772	341.795
112.973	191.254	80.3065	87.9329	262.637	127.66
112.046	-94.8532	-27.8665	40.0342	172.032	37.0556
23.5272	-26.2486	-111.64	-263.413	317.424	182.447
42.5181	-581.636	22.3358	-634.81	871.781	736.804
49.5362	-35.4202	132.005	-116.582	224.7	89.7234
20.7099	89.5447	-140.272	-440.178	489.561	354.585
91.1177	183.954	-19.285	3.60839	229.003	94.0268
116.355	-142.037	-20.5162	71.0991	209.45	74.4734
135.065	96.0683	115.645	150.683	252.045	117.069
79.8005	-119.859	513.715	-94.9103	552.717	417.74
51.0733	115.762	-44.7824	-100.25	208.986	74.009
31.8187	-74.5402	62.7833	-157.069	228.883	93.9061
59.6097	57.3264	-436.369	-258.115	527.774	392.798
148.604	-22.2309	-83.9805	142.345	214.541	79.5642
66.3479	80.1228	-16.4174	-35.8206	161.836	26.8597
73.7736	103.064	143.449	-51.4054	228.169	93.1924
61.0523	57.7538	-64.073	-47.7121	167.141	32.164
144.933	-30.2419	66.255	103.756	185.171	50.1941
88.7765	-60.3729	384.534	-8.31353	412.067	277.09
37.9116	-204.284	-40.9005	-267.51	364.945	229.969
24.4752	-2.99614	155.419	-341.492	398.748	263.771
68.5725	114.617	-311.804	-130.373	381.542	246.566
73.6238	97.4055	69.1763	-35.1083	183.642	48.6657
110.642	56.5186	-42.2976	26.5937	154.626	19.6499
147.96	-14.6319	-101.954	164.576	236.459	101.482
38.0708	300.575	-58.3351	-390.9	514.558	379.582
62.3521	146.049	342.743	-195.168	441.715	306.739
117.99	82.179	189.168	109.615	269.763	134.787
116.154	41.6558	125.15	64.7701	199.528	64.5517
92.8349	-82.2152	225.316	11.8768	275.475	140.498
86.4934	203.72	-420.356	-28.624	487.072	352.095
64.1237	-77.0508	81.1384	-54.2756	183.534	48.5576
87.514	-145.288	19.8261	-6.36628	199.401	64.4246
31.6879	-36.6759	-4.52849	-59.8626	152.21	17.2333
84.0914	74.8129	86.7844	-11.8582	177.448	42.4714
93.8248	-30.2162	-232.187	15.6537	270.716	135.74
61.6327	80.0886	-59.6237	-53.9128	176.336	41.3596
105.806	141.564	-98.5092	48.8216	224.38	89.4038
72.7556	-159.285	96.5131	-57.8102	237.165	102.188
122.686	-239.473	-71.7486	160.406	326.257	191.281
68.9081	206.973	98.1531	-88.3524	280.173	145.196
111.455	137.877	-145.628	78.8145	254.26	119.283
69.3874	-124.857	17.3153	-47.4114	190.672	55.6949
41.4388	63.8951	86.7929	-122.081	211.514	76.5371
19.3748	-258.909	213.011	-953.398	1019.61	884.629
131.103	-27.4525	-79.3474	73.2528	175.027	40.05
131.271	125.977	26.4275	112.967	218.057	83.0802
15.8248	208.649	-217.331	-1062.93	1113.02	978.039
38.1432	125.717	152.348	-251.517	347.123	212.146
87.2874	-243.588	-159.515	-13.7956	321.231	186.255
113.372	16.2477	-127.829	55.686	194.741	59.764
62.6251	-20.7853	-261.219	-135.686	324.495	189.518
117.645	-83.8776	90.4184	64.601	193.915	58.9381
57.521	0.0942407	100.049	-63.687	179.679	44.7026
50.6943	144.677	-214.21	-211.615	360.301	225.324
131.555	-76.526	-82.8736	99.9933	202.34	67.3637
93.0986	-190.4	18.309	10.3546	234.336	99.3593
80.1553	190.562	45.2834	-33.9898	240.288	105.312
69.6681	50.8404	10.0359	-19.2021	145.852	10.8756
99.2399	-20.1548	-74.3209	12.5271	155.902	20.9254
104.964	-123.911	-6.80361	33.1671	186.33	51.3536
97.5732	-72.4948	118.861	18.5102	194.794	59.8174
60.0842	-155.193	87.7753	-102.59	246.034	111.058
126.164	-78.3828	-112.725	100.354	217.119	82.1422
71.2381	-94.391	33.8689	-34.0648	171.569	36.5922
51.288	-181.326	96.8673	-164.77	296.024	161.048
80.0142	-12.4833	52.6088	-9.52008	145.715	10.7383
83.7825	532.531	-180.678	-61.264	581.554	446.578
28.9624	171.122	321.747	-658.455	764.582	629.605
116.698	-170.986	-357.589	199.337	463.746	328.769
14.8741	87.5063	-176.963	-743.298	780.823	645.846
107.669	-47.7717	80.5326	29.8269	166.961	31.9844
78.8014	22.1841	-121.638	-24.4793	184.678	49.7013
66.1809	-228.463	16.4121	-101.115	284.442	149.466
54.1654	125.186	-68.2756	-102.973	221.71	86.7334
41.3676	-41.3536	-231.471	-267.014	380.531	245.554
40.7481	184.536	-478.336	-595.055	796.974	661.997
31.766	-219.851	89.1293	-383.123	470.404	335.428
92.0754	-24.7128	-11.2403	0.983827	137.683	2.70681
80.8924	219.148	5.90596	-35.1445	259.836	124.859
53.4339	352.072	55.8198	-264.41	463.899	328.922
37.7503	7.08928	432.766	-558.994	719.742	584.766
20.7275	519.398	408.002	-1745.38	1871.05	1736.07
29.0906	-285.051	250.437	-681.979	792.014	657.038
51.8725	171.169	-204.167	-209.112	364.595	229.619
114.653	-160.165	64.5344	79.2503	233.06	98.0831
97.8388	39.9019	130.36	18.7688	192.761	57.7842
86.6593	90.173	-240.294	-14.9819	290.371	155.395
2.8257	1.44498	9.19437	-188.567	232.084	97.1069
69.1149	108.513	32.22	-43.1914	181.376	46.3998
22.214	-34.8607	-98.4411	-255.723	307.439	172.462
53.4909	-193.084	113.724	-165.87	309.752	174.775
48.328	100.872	-206.072	-204.219	335.507	200.53
45.8476	390.784	345.64	-506.497	739.552	604.575
33.1045	6.29055	30.8421	-48.2775	146.766	11.7892
74.3093	35.6323	-44.7499	-16.0691	147.476	12.4992
140.134	-8.78401	106.137	127.526	214.065	79.0886
88.6304	126.928	-3.12741	-3.03572	185.333	50.3568
132.819	57.3799	185.934	180.307	297.646	162.67
83.6914	19.515	-455.996	-50.4583	478.621	343.645
116.479	32.5461	-132.22	67.8274	203.373	68.3965
54.1303	-499.448	19.9491	-361.426	631.422	496.445
137.336	-29.7388	47.7326	61.0231	158.447	23.4699
87.9419	-116.937	223.773	-9.07345	286.443	151.466
77.6627	-124.896	-134.82	-40.1961	231.538	96.5612
68.5153	128.492	-65.5437	-56.7745	205.543	70.5669
14.1948	-24.158	47.941	-212.237	257.187	122.21
73.1002	112.127	70.7773	-40.2854	193.452	58.475
77.617	-97.1996	175.21	-43.991	245.561	110.585
34.4023	195.293	33.5587	-289.374	375.795	240.819
36.9539	-18.7944	-41.7798	-60.8971	155.003	20.0264
21.9587	130.439	-111.6	-425.77	478.506	343.529
36.1728	65.5446	45.0684	-108.792	190.74	55.7629
101.565	26.3111	81.9073	17.6038	161.027	26.0503
43.4351	-81.1236	-87.6919	-126.171	220.02	85.0434
116.364	201.877	69.7666	105.859	273.946	138.97
17.1181	19.0895	-123.246	-404.939	444.689	309.712
40.9349	19.868	-65.6525	-79.0886	170.818	35.8411
149.318	-22.4498	-30.0157	63.1733	153.67	18.6934
95.371	2.94616	-137.389	12.92	193.055	58.078
25.223	60.5085	-11.1104	-130.601	197.636	62.6595
14.981	-91.1159	29.9347	-358.405	394.805	259.828
81.3652	109.345	-85.6183	-21.0895	194.808	59.8316
84.6679	-140.258	-261.543	-27.6993	327.205	192.228
17.1116	-195.161	-191.143	-887.324	938.183	803.206
81.1652	26.4194	-84.7819	-13.8027	162.158	27.1812
41.7552	-97.4614	107.616	-162.641	256.419	121.442
165.448	30.0174	51.6199	230.04	273.318	138.341
140.823	12.8582	71.2297	88.8203	177.05	42.0735
116.391	-73.2143	46.9014	43.1443	166.253	31.2768
77.9255	41.3032	-125.468	-28.2566	190.959	55.9824
75.1629	-105.407	-144.287	-47.3351	228.886	93.909
59.8361	-454.813	83.3292	-268.723	551.57	416.593
148.603	-100.17	39.8826	176.657	247.085	112.109
139.36	-67.8085	103.92	144.568	233.486	98.5095
18.1554	-115.609	156.786	-594.049	639.578	504.602
20.4097	-412.628	34.9112	-1112.91	1195.1	1060.13
68.1584	73.8285	-34.4666	-32.6573	161.009	26.032
54.8503	-268.7	-328.02	-298.559	535.867	400.89
70.9068	-180.766	-28.2358	-63.3308	236.015	101.039
52.8769	-30.867	324.605	-246.811	430.646	295.669
156.94	-61.9571	-14.6931	149.571	211.293	76.3164
54.5178	-128.965	-277.859	-218.359	399.671	264.695
41.9864	-23.2656	127.307	-143.799	235.893	100.916
73.1947	-101.342	392.23	-122.351	444.188	309.212
138.766	0.993572	145.834	166.392	259.179	124.202
84.3736	268.147	37.5629	-26.6749	303.717	168.74
167.413	27.4901	25.497	167.919	218.681	83.704
56.2821	-491.919	-24.1638	-328.687	607.307	472.33
56.3653	-30.237	-425.857	-284.024	530.242	395.265
88.3941	-487.016	102.01	-13.9505	515.756	380.779
58.9179	146.33	549.622	-342.861	677.694	542.718
27.2807	48.9923	-213.509	-424.768	496.622	361.645
33.9927	-314.367	-295.625	-639.951	783.567	648.59
42.2343	-82.1735	-183.422	-221.392	328.069	193.092
102	52.707	54.5381	16.1212	155.663	20.6865
103.121	66.0989	478.981	112.707	514.503	379.527
87.3964	-100.76	-205.899	-10.424	266.223	131.246
134.13	7.48076	-94.5837	92.042	188.924	53.9479
73.6785	92.8681	18.6181	-27.7355	167.21	32.233
80.2067	-109.651	75.4192	-22.9716	190.939	55.9626
108.939	-97.4695	36.1001	35.6661	174.053	39.0759
67.265	16.3462	141.728	-59.7814	205.296	70.3193
81.2867	148.592	-165.572	-34.0957	262.44	127.463
70.815	-10.2493	136.167	-47.5124	197.795	62.8179
22.2506	-355.82	-236.983	-1044.95	1137.06	1002.09
27.9143	-221.691	-421.613	-899.114	1026.42	891.439
130.755	24.5807	-149.511	130.578	241.303	106.326
31.3998	-188.122	-115.89	-361.983	445.051	310.075
69.805	253.041	48.2034	-94.7496	305.859	170.882
12.2005	-243.16	-52.6918	-1150.72	1185.02	1050.04
103.63	54.0732	206.726	51.8122	257.997	123.021
154.307	-109.049	38.5572	240.409	298.988	164.011
65.5004	45.664	-204.638	-95.5507	267.04	132.064
163.47	22.8518	37.6554	148.418	205.394	70.4176
103.581	-253.351	140.663	70.0031	327.249	192.272
129.768	-141.69	-70.4743	131.7	246.183	111.207
34.3308	-99.9815	-398.854	-602.092	741.495	606.518
32.1108	35.6748	168.759	-274.856	351.45	216.473
3.46407	30.3856	-33.8106	-750.963	764.35	629.373
90.6363	40.097	-80.0205	0.994067	161.959	26.9824
91.3087	96.6596	52.5573	2.51351	174.156	39.1795
53.2341	249.427	-128.955	-209.797	375.602	240.625
54.4952	-368.629	221.985	-306.99	545.552	410.575
40.9996	130.259	74.3625	-172.547	265.497	130.52
120.19	213.509	173.629	160.102	345.81	210.833
103.223	-58.5991	-183.795	45.329	239.766	104.789
69.7502	-65.7798	-124.595	-51.978	201.919	66.9426
126.439	12.2391	162.826	120.556	243.751	108.774
70.4975	64.6883	-442.677	-158.448	493.429	358.452
65.1017	-7.60757	142.381	-66.1803	207.193	72.216
106.012	-93.2311	160.682	53.3102	235.736	100.759
82.7145	200.79	153.202	-32.2891	288.182	153.205
115.138	-201.12	-16.7913	94.7026	260.612	125.635
101.909	209.196	-34.231	44.7039	255.248	120.272
34.5512	93.216	48.9512	-152.901	229.528	94.5511
42.4577	-96.9858	220.63	-263.402	381.685	246.708
63.4606	-510.906	270.625	-288.754	660.198	525.221
65.4857	25.8867	215.725	-99.0823	274.306	139.329
88.2311	181.755	-102.686	-6.44707	248.675	113.699
85.8653	78.445	209.95	-16.2021	262.133	127.156
59.0113	-37.3912	71.5726	-48.4985	164.595	29.6184
103.256	-67.1904	214.285	52.9027	267.301	132.324
135.714	-137.138	-13.9133	141.319	239.145	104.168
63.6404	-49.0575	61.4125	-38.9489	160.978	26.0011
124.584	2.91162	-65.386	45.1243	156.648	21.6717
80.8247	-38.1345	-146.959	-24.5235	204.625	69.6483
55.6099	-149.133	5.10048	-102.135	225.648	90.671
34.6004	-94.5759	5.39603	-137.317	214.589	79.6119
58.4587	-278.035	-359.244	-278.827	549.839	414.863
96.8947	228.23	14.8462	27.6556	267.007	132.03
34.5933	143.113	479.879	-726.082	892.288	757.312
85.4286	-75.9324	30.7797	-6.55115	158.034	23.0573
128.197	-167.334	17.1199	132.351	253.04	118.064
49.9577	-224.119	-385.973	-375.073	598.417	463.44
75.355	47.0978	32.8043	-14.9987	147.438	12.4614
46.93	-139.364	-40.6497	-135.706	240.228	105.252
50.948	-123.473	39.535	-105.182	214.687	79.7107
52.4556	-178.917	287.331	-260.144	447.732	312.756
79.8314	227.7	422.547	-86.0932	505.988	371.012
57.1484	460.212	143.176	-311.223	589.384	454.407
40.5593	249.607	82.9286	-307.316	426.43	291.454
6.11402	-2.46767	9.34957	-90.2729	162.67	27.693
36.4599	135.656	-365.794	-528.013	670.242	535.265
23.7559	-296.908	192.267	-803.676	888.389	753.412
75.7286	-438.337	-203.123	-122.887	516.447	381.471
155.417	-37.0839	-52.666	140.797	205.405	70.4285
36.8196	-27.4885	346.559	-464.378	595.587	460.611
60.3939	-127.448	-358.238	-216.056	457.686	322.709
96.3336	-82.4615	291.685	33.6443	333.512	198.536
26.0658	125.576	-337.008	-735.234	829.537	694.56
94.8685	-36.7063	-72.6237	6.93108	157.76	22.7836
24.1559	112.976	72.5796	-299.405	354.815	219.838
162.159	-9.83177	-7.57499	38.5621	140.925	5.94806
145.791	-23.403	49.7673	80.8953	166.695	31.7184
55.5873	20.9236	-250.398	-172.13	333.143	198.167
58.5926	-58.8198	81.8628	-61.5484	179.355	44.3783
84.7802	-366.901	-258.499	-41.002	470.465	335.489
34.6451	-372.325	-563.03	-976.828	1195.01	1060.03
34.165	65.6465	-137.222	-224.127	302.64	167.664
6.28724	0.476219	-2.48035	-22.9239	136.933	1.9561
30.3592	541.386	160.861	-964.214	1125.57	990.591
32.5647	-321.33	161.961	-563.429	682.023	547.046
150.818	28.649	74.0722	142.209	211.541	76.5643
18.2798	68.2793	-30.9647	-226.964	274.503	139.527
70.5672	-106.451	83.6684	-47.7679	197.06	62.0836
20.2151	-43.3453	-69.7541	-223.026	273.32	138.343
2.57579	9.19189	-6.11035	-245.353	280.248	145.271
27.9841	117.184	-233.644	-491.922	573.174	438.197
105.152	84.4363	160.414	49.0882	231.28	96.3036
100.519	-17.7111	49.0064	9.67606	145.009	10.0324
75.2357	-103.399	83.531	-35.0313	192.651	57.6748
121.45	-40.3091	121.286	78.1668	201.653	66.676
116.177	-185.771	52.9186	94.9506	254.058	119.081
22.6066	59.2745	44.6205	-178.177	235.521	100.545
45.9502	131.06	-101.984	-160.646	267.588	132.611
27.975	-243.563	52.3111	-469.016	547.954	412.977
144.428	9.85164	-97.0133	136.345	215.214	80.2378
136.326	-34.5436	-128.905	139.778	235.725	100.748
135.729	-117.446	129.445	179.291	284.453	149.476
129.714	-3.87589	241.293	200.453	341.522	206.546
58.2819	235.615	-249	-211.87	424.998	290.021
64.3625	-117.103	-121.198	-80.8814	230.57	95.5937
144.307	-123.354	12.3674	172.568	251.729	116.753
109.604	98.4808	36.9018	37.4576	175.163	40.1861
131.263	-8.1359	-79.4025	70.0299	171.738	36.761
67.2315	-192.757	-98.5421	-90.8622	270.815	135.838
34.679	-98.1142	37.4297	-151.774	228.651	93.6749
43.0416	-79.6297	35.4644	-93.3427	185.823	50.8463
83.6478	-370.854	-612.023	-79.6647	732.578	597.601
149.097	58.3062	134.407	244.769	315.587	180.611
36.0188	233.178	250.769	-470.987	597.749	462.773
55.3232	55.8154	98.2313	-78.1643	192.596	57.6191
23.3519	-521.492	342.563	-1445.17	1579.88	1444.91
23.9855	-158.669	42.5148	-369.199	426.039	291.063
102.451	-24.5995	51.1095	12.5241	146.945	11.9685
114.199	-108.623	-88.9726	63.1008	204.733	69.756
53.5499	-210.728	29.7255	-157.188	297.013	162.036
46.9549	241.977	-47.7434	-230.361	363.479	228.502
112.225	77.9563	26.7053	33.6698	161.687	26.7104
148.962	-5.04462	74.607	124.266	198.122	63.1453
45.2629	6.30755	201.702	-199.957	314.524	179.547
110.02	-79.6634	-136.774	57.673	215.867	80.89
63.5725	-49.2061	281.096	-141.83	346.079	211.102
58.2179	-147.024	193.32	-150.485	315.995	181.019
19.3045	488.353	-452.068	-1899.81	2017.51	1882.54
37.1266	280.79	85.1667	-387.6	504.528	369.552
46.5689	7.07374	109.974	-104.326	203.094	68.1171
128.794	91.8483	146.23	138.81	259.434	124.458
101.647	46.3209	-65.8903	16.6013	158.055	23.0786
43.5713	129.253	96.2984	-169.428	270.008	135.032
23.4337	-433.361	320.786	-1243.94	1362.47	1227.49
16.0389	242.372	203.01	-1099.76	1152.24	1017.26
17.9461	13.0945	-35.8727	-117.908	183.247	48.27
51.856	-26.9322	-165.731	-131.863	252.584	117.607
74.8066	-249.692	-212.103	-88.9713	365.333	230.356
136.489	60.3164	23.8453	68.3209	164.6	29.6232
24.8211	159.438	-262.115	-663.328	743.201	608.224
93.4491	-207.308	71.0418	13.2079	257.715	122.738
168.354	-49.8415	32.1784	287.839	323.403	188.426
10.3157	-47.827	2.1265	-263.024	299.487	164.51
167.132	-23.8685	-0.759176	104.539	172.387	37.4107
91.8857	15.4574	-171.874	5.68163	219.159	84.1824
54.6193	11.0871	-152.822	-108.813	231.379	96.4023
106.278	47.5227	-11.3509	14.267	144.255	9.27831
129.921	37.0856	-83.6722	76.5817	180.166	45.1895
39.7936	184.014	-177.777	-307.166	421.942	286.966
138.007	-71.0142	36.6349	88.7671	180.232	45.255
30.7904	558.68	-5.28439	-937.592	1099.75	964.772
152.964	-41.5376	-23.5064	93.5232	171.006	36.0298
32.3813	462.202	83.2758	-740.575	887.262	752.286
47.6955	-440.159	116.289	-414.322	630.194	495.217
138.945	-75.2618	57.3089	108.61	197.392	62.4149
108.497	72.7666	42.0544	28.1154	161.47	26.4938
78.0927	-74.3089	-194.029	-43.8122	251.61	116.633
20.6876	10.8162	-215.575	-571.596	625.724	490.747
116.117	-13.1555	140.212	69.0427	206.926	71.9489
118.999	-126.475	33.8434	72.5691	201.56	66.583
30.9502	-24.2469	-65.8209	-116.971	191.888	56.9119
88.9283	198.659	110.305	-4.25097	264.328	129.352
95.1577	182.499	118.395	19.6356	256.763	121.786
69.2484	234.203	-176.503	-111.118	341.424	206.447
159.876	-35.6668	35.4431	137.221	198.939	63.9624
52.0589	93.1441	-30.5908	-76.4343	183.501	48.5241
18.2435	62.5971	-123.229	-419.313	461.677	326.701
80.0098	153.854	61.9916	-29.219	215.839	80.8627
48.5175	342.558	40.9182	-305.037	479.882	344.905
123.574	-250.867	62.6802	171.631	338.436	203.459
125.604	-177.414	87.3991	141.613	278.185	143.209
45.4368	206.272	-48.5349	-208.699	326.615	191.639
57.1604	-244.19	-482.343	-348.943	657.467	522.491
125.141	-16.5544	-65.9289	47.8459	158.52	23.5434
126.05	16.4453	68.8631	51.5331	160.894	25.9175
22.3715	-175.844	99.2707	-490.611	547.443	412.466
127.596	-139.614	89.7587	127.803	249.201	114.224
137.313	-3.42541	147.664	160.14	256.281	121.304
33.1082	-471.718	-319.479	-873.681	1051.72	916.747
30.0476	-448.706	569.31	-1253.13	1453.96	1318.98
148.145	-86.5287	4.47425	139.444	212.534	77.5571
92.6569	110.245	-109.333	7.20506	205.86	70.8833
44.4223	78.3562	280.669	-297.337	437.656	302.68
28.3375	-487.418	196.637	-974.595	1115.48	980.504
22.2087	-70.4789	-2.76152	-172.761	230.304	95.3276
166.242	-41.1528	8.70332	171.792	222.487	87.5103
32.4445	653.856	66.3662	-1033.83	1232.46	1097.48
121.11	-139.202	146.94	122.149	272.227	137.25
14.3286	96.93	156.598	-721.021	756.313	621.336
41.2731	-60.0489	-207.461	-246.074	354.142	219.166
31.0471	-156.286	96.1433	-304.812	380.523	245.546
70.6445	-55.3843	58.2476	-28.2345	159.612	24.6357
104.9	-22.7337	-123.294	33.3598	187.216	52.2396
20.3273	23.0893	-14.5347	-73.648	156.164	21.187
6.18697	26.5342	50.4625	-525.932	545.961	410.985
49.3568	-52.1833	-97.3379	-94.8062	198.506	63.5295
87.3039	-119.559	-6.30791	-5.63792	180.512	45.5354
68.0318	-47.4103	-6.64134	-19.3112	144.511	9.53445
