    0.103114516749732865E+01   -0.125998089929794503E+03
    0.103108548818441070E+01   -0.125991392158307335E+03
    0.917630687074373341E+00   -0.125987113577061024E+03
    0.917686754710493657E+00   -0.125980831784624144E+03
    0.917705580590229220E+00   -0.125978723935131242E+03
    0.917710007878383305E+00   -0.125978228333241134E+03
    0.917903539431329296E+00   -0.125956601784074266E+03
    0.103076977044357987E+01   -0.125956076494592082E+03
    0.917968182708082336E+00   -0.125949394593715795E+03
    0.918022459402393132E+00   -0.125943349570869259E+03
    0.918059387808853988E+00   -0.125939240028333842E+03
    0.103059804527962040E+01   -0.125936950332852589E+03
    0.103057348728179932E+01   -0.125934219911152383E+03
    0.918141275361285869E+00   -0.125930136866232772E+03
    0.918141525484163723E+00   -0.125930109081223932E+03
    0.918171663449402931E+00   -0.125926762097390977E+03
    0.918217645953803618E+00   -0.125921658951318875E+03
    0.103037046083688377E+01   -0.125911692573226787E+03
    0.103030459490415671E+01   -0.125904401748342352E+03
    0.918411272906121678E+00   -0.125900216053777726E+03
    0.103016555485524863E+01   -0.125889039300032422E+03
    0.918525641979222929E+00   -0.125887585254100827E+03
    0.103014620617748331E+01   -0.125886904505589754E+03
    0.918597314823736077E+00   -0.125879682959594120E+03
    0.102995661393022830E+01   -0.125866025407685271E+03
    0.918805395342171427E+00   -0.125856798560284901E+03
    0.918813219971042927E+00   -0.125855939688427156E+03
    0.918859825044467726E+00   -0.125850826580928143E+03
    0.918878327728105848E+00   -0.125848797816372610E+03
    0.918986175980262887E+00   -0.125836986042320092E+03
    0.919017025639839891E+00   -0.125833611549739189E+03
    0.919129117333167045E+00   -0.125821366226355352E+03
    0.102953767457653877E+01   -0.125820141122188389E+03
    0.919184326856236744E+00   -0.125815344056819924E+03
    0.919246798992322867E+00   -0.125808536958820923E+03
    0.102941870689392090E+01   -0.125807174447971121E+03
    0.102941870689392090E+01   -0.125807174447971121E+03
    0.102940046705024635E+01   -0.125805188901633130E+03
    0.919280285881314829E+00   -0.125804891331463750E+03
    0.919299602508544922E+00   -0.125802789390415228E+03
    0.102937117597649408E+01   -0.125802001720476184E+03
    0.102937108227407847E+01   -0.125801991527375520E+03
    0.919404772361054667E+00   -0.125791358260285079E+03
    0.102925140517748459E+01   -0.125788987025628856E+03
    0.102923033922176743E+01   -0.125786700860843780E+03
    0.102921030207420472E+01   -0.125784527160573063E+03
    0.919497489929199219E+00   -0.125781298728684746E+03
    0.102917515002192017E+01   -0.125780715659660473E+03
    0.919531295974749363E+00   -0.125777635118493862E+03
    0.102913000263400134E+01   -0.125775823957837574E+03
    0.102908879609265647E+01   -0.125771362762079619E+03
    0.102906613989284113E+01   -0.125768911335369495E+03
    0.102896028518406957E+01   -0.125757471179874656E+03
    0.919752241867387577E+00   -0.125753746522102176E+03
    0.919765580057052001E+00   -0.125752307489983622E+03
    0.102889967924036307E+01   -0.125750931216211171E+03
    0.919808079171197668E+00   -0.125747724686120961E+03
    0.919849080004587094E+00   -0.125743306829928642E+03
    0.102867593703857052E+01   -0.125726850162076261E+03
    0.102866625257576993E+01   -0.125725810071422671E+03
    0.920015291210596331E+00   -0.125725431545629959E+03
    0.102863919561737172E+01   -0.125722905194313412E+03
    0.920093197032120336E+00   -0.125717071913625276E+03
    0.920138470832102540E+00   -0.125712219350659268E+03
    0.102850737872048148E+01   -0.125708773825586277E+03
    0.102849263157370130E+01   -0.125707195000832769E+03
    0.102843551259183630E+01   -0.125701083918235270E+03
    0.920258283615112305E+00   -0.125699397055710278E+03
    0.920290683478445670E+00   -0.125695934515217786E+03
    0.920314845916842095E+00   -0.125693353650719885E+03
    0.920320436562142019E+00   -0.125692756661069239E+03
    0.102834579995205422E+01   -0.125691498703417594E+03
    0.102828898843769334E+01   -0.125685436988123485E+03
    0.920393375566822436E+00   -0.125684973627225332E+03
    0.102827931460748090E+01   -0.125684405438592165E+03
    0.920398862254730332E+00   -0.125684388589656535E+03
    0.920417025127051147E+00   -0.125682452333479091E+03
    0.102825999259948730E+01   -0.125682345628654105E+03
    0.102824874565265190E+01   -0.125681146995094068E+03
    0.102821952183114362E+01   -0.125678033660706134E+03
    0.920478408323807895E+00   -0.125675913392954101E+03
    0.920485763938084012E+00   -0.125675130324424671E+03
    0.102816602241688293E+01   -0.125672338521244797E+03
    0.920525519354719379E+00   -0.125670899868809556E+03
    0.102813711299527122E+01   -0.125669263399417176E+03
    0.102813549266598581E+01   -0.125669091092389152E+03
    0.920593456452555414E+00   -0.125663677773617934E+03
    0.102799195269261046E+01   -0.125653847537760470E+03
    0.920712684131291703E+00   -0.125651025256684690E+03
    0.920748114585876465E+00   -0.125647270770110936E+03
    0.102792894726505080E+01   -0.125647169394609378E+03
    0.102792714998823609E+01   -0.125646979010706175E+03
    0.920751786323929844E+00   -0.125646881826085021E+03
    0.102789491052335569E+01   -0.125643564997964560E+03
    0.920845975039280007E+00   -0.125636913607135995E+03
    0.920871579168763721E+00   -0.125634206891798442E+03
    0.920873178328459385E+00   -0.125634037881201252E+03
    0.920886986123307216E+00   -0.125632578785261799E+03
    0.920888809668812480E+00   -0.125632386115912766E+03
    0.920904950476369222E+00   -0.125630681022026224E+03
    0.920906031862988583E+00   -0.125630566804159116E+03
    0.920908808708190918E+00   -0.125630273519703763E+03
    0.920918050997808990E+00   -0.125629297478617559E+03
    0.102774142288357839E+01   -0.125627339529417824E+03
    0.920937699717350955E+00   -0.125627223017319110E+03
    0.920960247226930373E+00   -0.125624843449553055E+03
    0.102770054415584711E+01   -0.125623026014692726E+03
    0.102768297564058564E+01   -0.125621173203534397E+03
    0.102767255007133995E+01   -0.125620073990365356E+03
    0.102764825340648147E+01   -0.125617513120980334E+03
    0.921031475067138672E+00   -0.125617332969388201E+03
    0.102763738555408635E+01   -0.125616368026640629E+03
    0.102760665205931323E+01   -0.125613131046931514E+03
    0.102755603699878861E+01   -0.125607804127368169E+03
    0.102753304338149132E+01   -0.125605385865306161E+03
    0.102748270723601287E+01   -0.125600095609935295E+03
    0.921219585936713603E+00   -0.125597546202946319E+03
    0.921220557603540824E+00   -0.125597444178078476E+03
    0.102745366096496582E+01   -0.125597045168165337E+03
    0.921283429814401922E+00   -0.125590846572810108E+03
    0.921285296888529337E+00   -0.125590650767589722E+03
    0.921333854020997434E+00   -0.125585560866920503E+03
    0.102732203159974445E+01   -0.125583242344591042E+03
    0.102730217490640019E+01   -0.125581163119291574E+03
    0.921394375995080339E+00   -0.125579223301303614E+03
    0.921402348249144798E+00   -0.125578389025473911E+03
    0.102716539275235741E+01   -0.125566861622537502E+03
    0.102713603189965630E+01   -0.125563796568612759E+03
    0.921542971636304942E+00   -0.125563693803148425E+03
    0.921543927227064574E+00   -0.125563594077096496E+03
    0.921556893351604289E+00   -0.125562241102601604E+03
    0.921568829334004858E+00   -0.125560995913980662E+03
    0.921583301049497483E+00   -0.125559486569672131E+03
    0.921596431749929001E+00   -0.125558117446296123E+03
    0.102706967618728440E+01   -0.125556875804728676E+03
    0.102705800533294678E+01   -0.125555659458727206E+03
    0.102704740133074246E+01   -0.125554554534379292E+03
    0.102703886894825613E+01   -0.125553665631704703E+03
    0.921717407328180638E+00   -0.125545519493245209E+03
    0.921734737270482052E+00   -0.125543717185505727E+03
    0.921735128164685280E+00   -0.125543676539496033E+03
    0.921767349518721857E+00   -0.125540327133215783E+03
    0.102690374851226807E+01   -0.125539607983690047E+03
    0.102688954511548247E+01   -0.125538132388136589E+03
    0.921790668144657932E+00   -0.125537904444585905E+03
    0.102685175096477321E+01   -0.125534207883717741E+03
    0.102680106040318964E+01   -0.125528948662778348E+03
    0.102679460721317595E+01   -0.125528279499206434E+03
    0.921895357161426565E+00   -0.125527041024068950E+03
    0.102678191661834717E+01   -0.125526963788024744E+03
    0.921960249899194895E+00   -0.125520318079459201E+03
    0.102665008386872803E+01   -0.125513314715616147E+03
    0.922031879425048828E+00   -0.125512906862755230E+03
    0.102664075358591500E+01   -0.125512350022899156E+03
    0.102662535481422523E+01   -0.125510758262857507E+03
    0.922057801625613349E+00   -0.125510227297020251E+03
    0.102655107354645403E+01   -0.125503086445129568E+03
    0.922130794666559117E+00   -0.125502689176540230E+03
    0.102653446891666222E+01   -0.125501372999687419E+03
    0.102650631857694830E+01   -0.125498469388102492E+03
    0.922183570549542919E+00   -0.125497245477947814E+03
    0.922228905864568627E+00   -0.125492573651154473E+03
    0.922252174307537920E+00   -0.125490177404217619E+03
    0.102640574257902206E+01   -0.125488108112657912E+03
    0.102640354824787461E+01   -0.125487882276940582E+03
    0.102635455131530762E+01   -0.125482842099795590E+03
    0.922347545716487249E+00   -0.125480366982608956E+03
    0.102632714086087695E+01   -0.125480024533117728E+03
    0.102630982314142272E+01   -0.125478245181193671E+03
    0.102627426920881715E+01   -0.125474593962327802E+03
    0.102625379730309074E+01   -0.125472492729092608E+03
    0.922424525695347275E+00   -0.125472461516477708E+03
    0.922470155369822242E+00   -0.125467781102230632E+03
    0.922499068820203161E+00   -0.125464817466677246E+03
    0.102615855836516090E+01   -0.125462728310999779E+03
    0.922553546214406106E+00   -0.125459238010766555E+03
    0.922573115362177676E+00   -0.125457235213469616E+03
    0.102606494480147759E+01   -0.125453148008320412E+03
    0.102604491108650642E+01   -0.125451100031593370E+03
    0.922698521325113541E+00   -0.125444418554772042E+03
    0.102595971772750794E+01   -0.125442399872163989E+03
    0.922762852568495107E+00   -0.125437855878646772E+03
    0.922766661254687759E+00   -0.125437467596504007E+03
    0.922774425921716879E+00   -0.125436676104864347E+03
    0.102589679983570403E+01   -0.125435983749548313E+03
    0.922799167578651214E+00   -0.125434154857977518E+03
    0.922813088245850843E+00   -0.125432736833387736E+03
    0.922864109976257452E+00   -0.125427542794980553E+03
    0.922888875007629395E+00   -0.125425023557034521E+03
    0.102576845868061106E+01   -0.125422920276607343E+03
    0.102576170780662457E+01   -0.125422234026138369E+03
    0.922922635371590583E+00   -0.125421591216198834E+03
    0.922987823764185422E+00   -0.125414970032995896E+03
    0.923047336588861844E+00   -0.125408932651905175E+03
    0.923053219020286808E+00   -0.125408336278709086E+03
    0.923060345987922637E+00   -0.125407613823467102E+03
    0.102560003175028980E+01   -0.125405825990440434E+03
    0.923093486687992737E+00   -0.125404255695071313E+03
    0.923100398807287448E+00   -0.125403555567555884E+03
    0.102555358130411545E+01   -0.125401121423813706E+03
    0.923148891165118335E+00   -0.125398646439367624E+03
    0.102552543825796416E+01   -0.125398273131276625E+03
    0.102552135619093843E+01   -0.125397860124736923E+03
    0.923159003948432533E+00   -0.125397623256597697E+03
    0.102550853902985217E+01   -0.125396563551838113E+03
    0.102550127342858421E+01   -0.125395828714128513E+03
    0.102548206429809929E+01   -0.125393886419056344E+03
    0.923202618342137793E+00   -0.125393212791757179E+03
    0.923213457527015002E+00   -0.125392117272661253E+03
    0.923230346249073408E+00   -0.125390410788178258E+03
    0.102541677081582883E+01   -0.125387289844669482E+03
    0.102540681003658651E+01   -0.125386284251984222E+03
    0.102538856395910161E+01   -0.125384442723837850E+03
    0.923302519992072468E+00   -0.125383124501095637E+03
    0.102530806918982975E+01   -0.125376326456035983E+03
    0.923393600078014853E+00   -0.125373944223500644E+03
    0.102527018946973381E+01   -0.125372511484907662E+03
    0.923415834877101549E+00   -0.125371705591195507E+03
    0.102522862688187066E+01   -0.125368328865355210E+03
    0.102522599842484752E+01   -0.125368064467373998E+03
    0.102521057040836894E+01   -0.125366512829784341E+03
    0.102520566794395296E+01   -0.125366019874108702E+03
    0.923474222637027942E+00   -0.125365831678084163E+03
    0.102519711471098907E+01   -0.125365159937813644E+03
    0.923504385208866130E+00   -0.125362799909173461E+03
    0.923518572387022174E+00   -0.125361374517173346E+03
    0.102515113353729248E+01   -0.125360539499840655E+03
    0.102505087044801479E+01   -0.125350479012313357E+03
    0.923639386742734270E+00   -0.125349252366021332E+03
    0.923683747579117975E+00   -0.125344808574283277E+03
    0.102495662957776945E+01   -0.125341040916212052E+03
    0.923772722663232515E+00   -0.125335907330964133E+03
    0.923795881367192706E+00   -0.125333593055045924E+03
    0.102486743133540203E+01   -0.125332124004263235E+03
    0.923821190834181460E+00   -0.125331065063313375E+03
    0.102482214480432532E+01   -0.125327602849119046E+03
    0.923858100125082848E+00   -0.125327380713197286E+03
    0.923861304780037806E+00   -0.125327060945975518E+03
    0.923867528064411636E+00   -0.125326440031540898E+03
    0.102480411529541016E+01   -0.125325804011576679E+03
    0.923880352096849378E+00   -0.125325160783483668E+03
    0.102475981758505363E+01   -0.125321387075637688E+03
    0.102473411081328347E+01   -0.125318825625520063E+03
    0.923945546150207520E+00   -0.125318662445340138E+03
    0.102471858641390945E+01   -0.125317279390462488E+03
    0.102471476043059173E+01   -0.125316898394492881E+03
    0.923974187671562475E+00   -0.125315810204869493E+03
    0.923990460986331863E+00   -0.125314190363664451E+03
    0.102467933814271350E+01   -0.125313372374995112E+03
    0.924010639420135949E+00   -0.125312182534969551E+03
    0.924019507011491603E+00   -0.125311300431442945E+03
    0.102465370577795634E+01   -0.125310822414664429E+03
    0.924030785356119821E+00   -0.125310178742833116E+03
    0.924033109288560195E+00   -0.125309947647200559E+03
    0.102464404748262927E+01   -0.125309861924469260E+03
    0.924034867440240881E+00   -0.125309772820822943E+03
    0.924069604134527656E+00   -0.125306319940365498E+03
    0.102460120998038073E+01   -0.125305604078427024E+03
    0.924099040078304790E+00   -0.125303395829572466E+03
    0.924103183767978731E+00   -0.125302984340825986E+03
    0.102456083616575055E+01   -0.125301594431742998E+03
    0.924141623847893112E+00   -0.125299168669846054E+03
    0.924143789031219631E+00   -0.125298953834522649E+03
    0.102451653889022820E+01   -0.125297198841180304E+03
    0.102450405560900459E+01   -0.125295960833647371E+03
    0.924174924256701225E+00   -0.125295865538294805E+03
    0.102445752398051004E+01   -0.125291348855017517E+03
    0.924258843494702331E+00   -0.125287551150138796E+03
    0.924291937240152239E+00   -0.125284276179225671E+03
    0.924296018546155507E+00   -0.125283872441428571E+03
    0.102436448990529039E+01   -0.125282140623161197E+03
    0.924331715659916897E+00   -0.125280342555101583E+03
    0.924338480817575414E+00   -0.125279673870717630E+03
    0.102432239055633545E+01   -0.125277979379450073E+03
    0.924374155263233077E+00   -0.125276149219442942E+03
    0.102430303296869329E+01   -0.125276067185042010E+03
    0.924397025248191895E+00   -0.125273890977951226E+03
    0.924418066056081678E+00   -0.125271814267288150E+03
    0.102422944958462692E+01   -0.125268805180290087E+03
    0.102418653249930580E+01   -0.125264574599403105E+03
    0.102415336417933256E+01   -0.125261307503909890E+03
    0.102415113859442330E+01   -0.125261088360578526E+03
    0.102414402665160154E+01   -0.125260388145205155E+03
    0.924571206865967943E+00   -0.125256725757102160E+03
    0.924581476584494633E+00   -0.125255715570792347E+03
    0.924601216891346001E+00   -0.125253774390542432E+03
    0.102407160737918201E+01   -0.125253263706132117E+03
    0.924682626643510086E+00   -0.125245777030370704E+03
    0.924710656477724879E+00   -0.125243026526240399E+03
    0.102391243877028981E+01   -0.125237641501675341E+03
    0.924777000701782259E+00   -0.125236522506045489E+03
    0.924790502843127138E+00   -0.125235199896440250E+03
    0.924814534961063583E+00   -0.125232846708762111E+03
    0.924849480496724330E+00   -0.125229426933151728E+03
    0.924857715882520415E+00   -0.125228621368471238E+03
    0.102376556348046055E+01   -0.125223270297926319E+03
    0.924919814876650759E+00   -0.125222551318187953E+03
    0.924931650596859889E+00   -0.125221395265500405E+03
    0.102372803691401870E+01   -0.125219605301555973E+03
    0.924956917762756348E+00   -0.125218928224372164E+03
    0.924982004794866031E+00   -0.125216480019702871E+03
    0.102369518642519997E+01   -0.125216399274832099E+03
    0.924998900609652841E+00   -0.125214831884333563E+03
    0.102366833425066739E+01   -0.125213780235000044E+03
    0.102364941627773032E+01   -0.125211935917146590E+03
    0.102364746370745374E+01   -0.125211745600864433E+03
    0.102363415621797960E+01   -0.125210448725633881E+03
    0.925064259367136987E+00   -0.125208461649638622E+03
    0.102359888344135141E+01   -0.125207012927097182E+03
    0.925108097712709077E+00   -0.125204193647415210E+03
    0.102356577041952734E+01   -0.125203789740838843E+03
    0.925112958586738143E+00   -0.125203720637670472E+03
    0.102355991142043834E+01   -0.125203219657787130E+03
    0.925153435609066044E+00   -0.125199783648265196E+03
    0.102349894044928291E+01   -0.125197291184103037E+03
    0.102347404016474819E+01   -0.125194872134040949E+03
    0.925212096476746959E+00   -0.125194083758556971E+03
    0.925246990122888691E+00   -0.125190696480495646E+03
    0.925247913592350035E+00   -0.125190606867987384E+03
    0.925263999754488586E+00   -0.125189046154110784E+03
    0.102340722064865641E+01   -0.125188386709065071E+03
    0.102339583116316590E+01   -0.125187282139151691E+03
    0.925288588848554916E+00   -0.125186661456093915E+03
    0.925325931564385695E+00   -0.125183042172862244E+03
    0.102334535225758216E+01   -0.125182389703491992E+03
    0.925333313018996462E+00   -0.125182327083184475E+03
    0.102334159769554489E+01   -0.125182026011092063E+03
    0.925349282123935524E+00   -0.125180780420320616E+03
    0.925360232368662383E+00   -0.125179720142708234E+03
    0.925365466681209226E+00   -0.125179213404483846E+03
    0.925374712124408694E+00   -0.125178318477620408E+03
    0.102329269426045322E+01   -0.125177291437104216E+03
    0.102328516087966626E+01   -0.125176562514909747E+03
    0.102325067819804438E+01   -0.125173227437963774E+03
    0.102323663349375948E+01   -0.125171869743626246E+03
    0.102323463904230638E+01   -0.125171676972646921E+03
    0.102322235140335982E+01   -0.125170489501146420E+03
    0.102321859809205340E+01   -0.125170126842457393E+03
    0.925466544803146718E+00   -0.125169438566651692E+03
    0.102319342411570613E+01   -0.125167695160363962E+03
    0.925491739212841114E+00   -0.125167005266096012E+03
    0.925496816635131836E+00   -0.125166515035631974E+03
    0.925526907469507720E+00   -0.125163610779825078E+03
    0.102312810165657053E+01   -0.125161391175189650E+03
    0.925571877414662070E+00   -0.125159273783536435E+03
    0.925580395634017838E+00   -0.125158452718823270E+03
    0.102309390061767802E+01   -0.125158093946472320E+03
    0.925627471367882260E+00   -0.125153917711112598E+03
    0.102304701547747223E+01   -0.125153577635636097E+03
    0.102304562206000305E+01   -0.125153443478223352E+03
    0.925638229157957015E+00   -0.125152881981882970E+03
    0.925646020072372622E+00   -0.125152132037775203E+03
    0.925654445519419222E+00   -0.125151321149352839E+03
    0.102297583524056201E+01   -0.125146729353931420E+03
    0.925706886858869038E+00   -0.125146277203946468E+03
    0.925750162785199504E+00   -0.125142118905966313E+03
    0.925772302911274880E+00   -0.125139992936579418E+03
    0.925799579607225032E+00   -0.125137375068693046E+03
    0.925804998611469920E+00   -0.125136855157458243E+03
    0.925808665406491649E+00   -0.125136503389973456E+03
    0.925821052723511673E+00   -0.125135315231208864E+03
    0.925837793442672585E+00   -0.125133709987539191E+03
    0.925884610747214842E+00   -0.125129223683959026E+03
    0.925915777911263005E+00   -0.125126239469146583E+03
