   -0.114623830065228240E+02   -0.114408542497149117E+02   -0.126063002611387589E+03
   -0.953680288791656494E+01   -0.142708857059478760E+02   -0.126046190105068902E+03
   -0.953769208194227858E+01   -0.137223326636800138E+02   -0.125812183211920811E+03
   -0.109141649007797241E+02   -0.114442222118377686E+02   -0.125157770209186793E+03
   -0.106554402112960815E+02   -0.114486761093139648E+02   -0.124152811082020108E+03
   -0.993602734804153442E+01   -0.114802343845367432E+02   -0.123909736196466753E+03
   -0.105137659311294556E+02   -0.114514262676239014E+02   -0.123700462781281672E+03
   -0.119985885620117188E+02   -0.149118340015411377E+02   -0.123459567888921669E+03
   -0.119836081276016042E+02   -0.148358089373369015E+02   -0.123459567888383944E+03
   -0.119786052107810974E+02   -0.147838544845581055E+02   -0.123459567888169261E+03
   -0.119714265025495195E+02   -0.145981803770536214E+02   -0.123459567887696977E+03
   -0.119593533684965330E+02   -0.148451548977233063E+02   -0.123459567887400311E+03
   -0.119780543766372176E+02   -0.143374998329909573E+02   -0.123459567887181436E+03
   -0.119636641144752502E+02   -0.143675742149353027E+02   -0.123459567886688518E+03
   -0.119444427159682487E+02   -0.147461459791659255E+02   -0.123459567886606706E+03
   -0.119089568853378296E+02   -0.147770700454711914E+02   -0.123459567884440077E+03
   -0.118965403437614441E+02   -0.148845043182373047E+02   -0.123459567883566891E+03
   -0.118877590894699097E+02   -0.146422824859619141E+02   -0.123459567882568052E+03
   -0.118869885542150513E+02   -0.144134466360605984E+02   -0.123459567881750559E+03
   -0.118628115653991699E+02   -0.149041705131530762E+02   -0.123459567880389699E+03
   -0.118594521130419448E+02   -0.149708551224540951E+02   -0.123459567880049448E+03
   -0.118694315552711487E+02   -0.143878600597381592E+02   -0.123459567879831695E+03
   -0.119102383852005005E+02   -0.140834825038909912E+02   -0.123459567879448556E+03
   -0.118544719815254211E+02   -0.144007699489593506E+02   -0.123459567878174525E+03
   -0.118887219289725188E+02   -0.140644060604662204E+02   -0.123459567876694649E+03
   -0.118206052184104919E+02   -0.145394277572631836E+02   -0.123459567874031535E+03
   -0.118142057657241821E+02   -0.147424037456512451E+02   -0.123459567873476672E+03
   -0.119602633714675903E+02   -0.138483371734619141E+02   -0.123459567870421864E+03
   -0.119582734704017639E+02   -0.138471610546112061E+02   -0.123459567870105587E+03
   -0.119299260973930359E+02   -0.138731658458709717E+02   -0.123459567869922779E+03
   -0.117926153187667637E+02   -0.142810714675157069E+02   -0.123459567866480839E+03
   -0.117778877256103414E+02   -0.143995396589851126E+02   -0.123459567864458649E+03
   -0.117691696882247925E+02   -0.146349275112152100E+02   -0.123459567863582848E+03
   -0.117647276520729065E+02   -0.149657347202301025E+02   -0.123459567862944454E+03
   -0.117647443413734436E+02   -0.149517602920532227E+02   -0.123459567862938840E+03
   -0.117494998574256897E+02   -0.144235322475433350E+02   -0.123459567856673459E+03
   -0.117448000311851501E+02   -0.146088402271270752E+02   -0.123459567856327752E+03
   -0.119964606761932373E+02   -0.137388947010040283E+02   -0.123459567856192734E+03
   -0.117848191857337952E+02   -0.139995543956756592E+02   -0.123459567854564966E+03
