    0.198471784591674805E+01   -0.134813904818055164E+03   -0.852399318474958712E+01    1
    0.198436522483825684E+01   -0.134806180102903255E+03   -0.852419318474978915E+01    1
    0.198411798477172852E+01   -0.134800765133017364E+03   -0.852439318474968388E+01    1
    0.198406958580017090E+01   -0.134799705231514167E+03   -0.852459318474966032E+01    1
    0.198331534862518311E+01   -0.134783192935818477E+03   -0.852479318474954439E+01    1
    0.198203361034393311E+01   -0.134755153496781901E+03   -0.852499318474944623E+01    1
    0.198169517517089844E+01   -0.134747754326436706E+03   -0.852519318474947951E+01    1
    0.198149800300598145E+01   -0.134743444434835538E+03   -0.852539318474947372E+01    1
    0.198127210140228271E+01   -0.134738507339789436E+03   -0.852559318474954608E+01    1
    0.198087048530578613E+01   -0.134729732048085737E+03   -0.852579318474953318E+01    1
    0.198064994812011719E+01   -0.134724914440714599E+03   -0.852599318474955048E+01    1
    0.198057341575622559E+01   -0.134723242786195073E+03   -0.852619318474972054E+01    1
    0.198057317733764648E+01   -0.134723237578697933E+03   -0.852639318474960106E+01    1
    0.198048686981201172E+01   -0.134721352525643937E+03   -0.852659318474959882E+01    1
    0.197892761230468750E+01   -0.134687317523476509E+03   -0.852679318474983283E+01    1
    0.197888255119323730E+01   -0.134686334532798838E+03   -0.852699318474987322E+01    1
    0.197871887683868408E+01   -0.134682764318872586E+03   -0.852719318474984611E+01    1
    0.197839713096618652E+01   -0.134675747379103655E+03   -0.852739318474960051E+01    1
    0.197804284095764160E+01   -0.134668022639496797E+03   -0.852759318474954675E+01    1
    0.197666835784912109E+01   -0.134638073566166554E+03   -0.852779318474953563E+01    1
    0.197643148899078369E+01   -0.134632915464392426E+03   -0.852799318474942503E+01    1
    0.197493672370910645E+01   -0.134600386280836545E+03   -0.852819318474962706E+01    1
    0.197450709342956543E+01   -0.134591043381225489E+03   -0.852839318474972075E+01    1
    0.197408688068389893E+01   -0.134581908191647528E+03   -0.852859318474956218E+01    1
    0.197396075725555420E+01   -0.134579166901039770E+03   -0.852879318474957415E+01    1
    0.197256612777709961E+01   -0.134548871951858587E+03   -0.852899318474961809E+01    1
    0.197208571434020996E+01   -0.134538443480401639E+03   -0.852919318474955546E+01    1
    0.197132062911987305E+01   -0.134521843329901316E+03   -0.852939318474953367E+01    1
    0.197110342979431152E+01   -0.134517132468970232E+03   -0.852959318474969841E+01    1
    0.197053515911102295E+01   -0.134504810822119936E+03   -0.852979318474963577E+01    1
    0.196897315979003906E+01   -0.134470969589092221E+03   -0.852999318474949852E+01    1
    0.196869194507598877E+01   -0.134464881206985723E+03   -0.853019318474971833E+01    1
    0.196850693225860596E+01   -0.134460876328095992E+03   -0.853039318474960595E+01    1
    0.196818661689758301E+01   -0.134453943943735140E+03   -0.853059318474959660E+01    1
    0.196783757209777832E+01   -0.134446391691840063E+03   -0.853079318474984838E+01    1
    0.196751308441162109E+01   -0.134439372562721445E+03   -0.853099318474967561E+01    1
    0.196733164787292480E+01   -0.134435448581640571E+03   -0.853119318474952060E+01    1
    0.196700263023376465E+01   -0.134428334190830611E+03   -0.853139318474954322E+01    1
    0.196617507934570312E+01   -0.134410447758178748E+03   -0.853159318474962625E+01    1
    0.196594011783599854E+01   -0.134405371408017743E+03   -0.853179318474965243E+01    1
    0.196540057659149170E+01   -0.134393718012394089E+03   -0.853199318474950985E+01    1
    0.196524870395660400E+01   -0.134390438615684133E+03   -0.853219318474964439E+01    1
    0.196498823165893555E+01   -0.134384815094713275E+03   -0.853239318474966524E+01    1
    0.196497046947479248E+01   -0.134384431654646249E+03   -0.853259318474946227E+01    1
    0.196458590030670166E+01   -0.134376131053204972E+03   -0.853279318474948845E+01    1
    0.196220421791076660E+01   -0.134324778183992976E+03   -0.853299318474963897E+01    1
    0.196181869506835938E+01   -0.134316474398563685E+03   -0.853319318474980548E+01    1
    0.196180582046508789E+01   -0.134316197134022616E+03   -0.853339318474988850E+01    1
    0.196163547039031982E+01   -0.134312528767968843E+03   -0.853359318474978146E+01    1
    0.196131527423858643E+01   -0.134305634855838434E+03   -0.853379318474966908E+01    1
    0.196104645729064941E+01   -0.134299848443733737E+03   -0.853399318474973079E+01    1
    0.196101987361907959E+01   -0.134299276281666721E+03   -0.853419318474959177E+01    1
    0.196007335186004639E+01   -0.134278911745947511E+03   -0.853439318474943320E+01    1
    0.195985710620880127E+01   -0.134274261244252415E+03   -0.853459318474944517E+01    1
    0.195968115329742432E+01   -0.134270477826696094E+03   -0.853479318474953530E+01    1
    0.195940589904785156E+01   -0.134264560200737066E+03   -0.853499318474961122E+01    1
    0.195928180217742920E+01   -0.134261892675720247E+03   -0.853519318474958588E+01    1
    0.195906746387481689E+01   -0.134257285957137583E+03   -0.853539318474965114E+01    1
    0.195881760120391846E+01   -0.134251916668405045E+03   -0.853559318474971995E+01    1
    0.195879745483398438E+01   -0.134251483788253637E+03   -0.853579318474971060E+01    1
    0.195736455917358398E+01   -0.134220712490179324E+03   -0.853599318474953606E+01    1
    0.195720255374908447E+01   -0.134217235546615342E+03   -0.853619318474940059E+01    1
    0.195663869380950928E+01   -0.134205137381648171E+03   -0.853639318474950493E+01    1
    0.195648169517517090E+01   -0.134201769745932864E+03   -0.853659318474948847E+01    1
    0.195630180835723877E+01   -0.134197911650791781E+03   -0.853679318474955728E+01    1
    0.195617675781250000E+01   -0.134195229959303873E+03   -0.853699318474963498E+01    1
    0.195579099655151367E+01   -0.134186958970144133E+03   -0.853719318474964872E+01    1
    0.195469987392425537E+01   -0.134163577687810715E+03   -0.853739318474980813E+01    1
    0.195448064804077148E+01   -0.134158882316680092E+03   -0.853759318474975970E+01    1
    0.195436859130859375E+01   -0.134156482592902819E+03   -0.853779318474972015E+01    1
    0.195398032665252686E+01   -0.134148169389782566E+03   -0.853799318474961844E+01    1
    0.195359790325164795E+01   -0.134139983658797291E+03   -0.853819318474967481E+01    1
    0.195293176174163818E+01   -0.134125730670106037E+03   -0.853839318474982356E+01    1
    0.195290148258209229E+01   -0.134125082978982249E+03   -0.853859318474971829E+01    1
    0.195220768451690674E+01   -0.134110246279944931E+03   -0.853879318474958104E+01    1
    0.195182955265045166E+01   -0.134102163330166348E+03   -0.853899318474963742E+01    1
    0.195168685913085938E+01   -0.134099113718544686E+03   -0.853919318474982880E+01    1
    0.195167183876037598E+01   -0.134098792726117381E+03   -0.853939318474981590E+01    1
    0.195153045654296875E+01   -0.134095771501569715E+03   -0.853959318474982609E+01    1
    0.195066130161285400E+01   -0.134077205522134392E+03   -0.853979318474980609E+01    1
    0.194992935657501221E+01   -0.134061580035909742E+03   -0.853999318474970437E+01    1
    0.194936788082122803E+01   -0.134049599633681623E+03   -0.854019318474975719E+01    1
    0.194928967952728271E+01   -0.134047931433665497E+03   -0.854039318474963061E+01    1
    0.194893836975097656E+01   -0.134040438479293471E+03   -0.854059318474956086E+01    1
    0.194887578487396240E+01   -0.134039103841224744E+03   -0.854079318474978777E+01    1
    0.194786393642425537E+01   -0.134017534788925019E+03   -0.854099318474970026E+01    1
    0.194742953777313232E+01   -0.134008280060962278E+03   -0.854119318474953815E+01    1
    0.194736170768737793E+01   -0.134006835239976510E+03   -0.854139318474954834E+01    1
    0.194662034511566162E+01   -0.133991048671458856E+03   -0.854159318474968998E+01    1
    0.194625592231750488E+01   -0.133983291942279635E+03   -0.854179318474963978E+01    1
    0.194503128528594971E+01   -0.133957241449859737E+03   -0.854199318474964997E+01    1
    0.194496917724609375E+01   -0.133955920938804979E+03   -0.854219318474968503E+01    1
    0.194475352764129639E+01   -0.133951336389947585E+03   -0.854239318474942699E+01    1
    0.194391691684722900E+01   -0.133933557852458847E+03   -0.854259318474941587E+01    1
    0.194374668598175049E+01   -0.133929941731009251E+03   -0.854279318474962146E+01    1
    0.194370436668395996E+01   -0.133929042838611139E+03   -0.854299318474973113E+01    1
    0.194342970848083496E+01   -0.133923209610460589E+03   -0.854319318474971823E+01    1
    0.194319689273834229E+01   -0.133918266001846746E+03   -0.854339318474955967E+01    1
    0.194318664073944092E+01   -0.133918048331265709E+03   -0.854359318474951657E+01    1
    0.194295239448547363E+01   -0.133913075278746248E+03   -0.854379318474956762E+01    1
    0.194239580631256104E+01   -0.133901262491313901E+03   -0.854399318474940728E+01    1
    0.194229996204376221E+01   -0.133899228843920071E+03   -0.854419318474958978E+01    1
    0.194227588176727295E+01   -0.133898717926214232E+03   -0.854439318474981135E+01    1
    0.194212615489959717E+01   -0.133895541343237937E+03   -0.854459318474977358E+01    1
    0.194150209426879883E+01   -0.133882305304370277E+03   -0.854479318474974647E+01    1
    0.194024014472961426E+01   -0.133855559348348919E+03   -0.854499318474971936E+01    1
    0.193949067592620850E+01   -0.133839687285282224E+03   -0.854519318474968159E+01    1
    0.193916332721710205E+01   -0.133832757651267769E+03   -0.854539318474962606E+01    1
    0.193906354904174805E+01   -0.133830645797985881E+03   -0.854559318474954388E+01    1
    0.193882358074188232E+01   -0.133825567417990726E+03   -0.854579318474942973E+01    1
    0.193825757503509521E+01   -0.133813592923211274E+03   -0.854599318474956782E+01    1
    0.193747746944427490E+01   -0.133797097467084484E+03   -0.854619318474966683E+01    1
    0.193658685684204102E+01   -0.133778277459440119E+03   -0.854639318474973031E+01    1
    0.193647372722625732E+01   -0.133775887783685079E+03   -0.854659318474975471E+01    1
    0.193618786334991455E+01   -0.133769850313102637E+03   -0.854679318474974714E+01    1
    0.193588888645172119E+01   -0.133763537320541957E+03   -0.854699318474970759E+01    1
    0.193552386760711670E+01   -0.133755831808143085E+03   -0.854719318474964496E+01    1
    0.193516099452972412E+01   -0.133748173747104772E+03   -0.854739318474956633E+01    1
    0.193495130538940430E+01   -0.133743749453927762E+03   -0.854759318474948060E+01    1
    0.193464124202728271E+01   -0.133737208649851340E+03   -0.854779318474968264E+01    1
    0.193267083168029785E+01   -0.133695679384114925E+03   -0.854799318474961467E+01    1
    0.193247961997985840E+01   -0.133691652690592264E+03   -0.854819318474957512E+01    1
    0.193240380287170410E+01   -0.133690056236598110E+03   -0.854839318474958176E+01    1
    0.193216609954833984E+01   -0.133685051609775314E+03   -0.854859318474964880E+01    1
    0.193203163146972656E+01   -0.133682220915137350E+03   -0.854879318474979577E+01    1
    0.193075382709503174E+01   -0.133655336507103442E+03   -0.854899318474975800E+01    1
    0.193038856983184814E+01   -0.133647656559759128E+03   -0.854919318474955681E+01    1
    0.192990314960479736E+01   -0.133637453418258502E+03   -0.854939318474949950E+01    1
    0.192930173873901367E+01   -0.133624817578538057E+03   -0.854959318474961449E+01    1
    0.192918050289154053E+01   -0.133622271088189109E+03   -0.854979318474964067E+01    1
    0.192867720127105713E+01   -0.133611702086422383E+03   -0.854999318474960646E+01    1
    0.192858219146728516E+01   -0.133609707406931307E+03   -0.855019318474954204E+01    1
    0.192813646793365479E+01   -0.133600351648076810E+03   -0.855039318474947763E+01    1
    0.192809092998504639E+01   -0.133599395986771441E+03   -0.855059318474944874E+01    1
    0.192761945724487305E+01   -0.133589503628234837E+03   -0.855079318474948735E+01    1
    0.192695569992065430E+01   -0.133575582934342521E+03   -0.855099318474963077E+01    1
    0.192650902271270752E+01   -0.133566219013108139E+03   -0.855119318474962853E+01    1
    0.192562127113342285E+01   -0.133547618288397672E+03   -0.855139318474952326E+01    1
    0.192529690265655518E+01   -0.133540825124747414E+03   -0.855159318474964181E+01    1
    0.192521667480468750E+01   -0.133539145198721002E+03   -0.855179318474974082E+01    1
    0.192503023147583008E+01   -0.133535241585975285E+03   -0.855199318474957337E+01    1
    0.192397534847259521E+01   -0.133513165905299189E+03   -0.855219318474947698E+01    1
    0.192375934123992920E+01   -0.133508647731603332E+03   -0.855239318474949783E+01    1
    0.192359721660614014E+01   -0.133505257107894465E+03   -0.855259318474939789E+01    1
    0.192334651947021484E+01   -0.133500014950827278E+03   -0.855279318474951467E+01    1
    0.192253434658050537E+01   -0.133483039197735252E+03   -0.855299318474961190E+01    1
    0.192252719402313232E+01   -0.133482889745287764E+03   -0.855319318474974644E+01    1
    0.192227160930633545E+01   -0.133477549858893497E+03   -0.855339318474968557E+01    1
    0.192214107513427734E+01   -0.133474823042574030E+03   -0.855359318474948616E+01    1
    0.192176914215087891E+01   -0.133467055008085396E+03   -0.855379318474949280E+01    1
    0.192165946960449219E+01   -0.133464764864635924E+03   -0.855399318474948167E+01    1
    0.192128360271453857E+01   -0.133456917633314106E+03   -0.855419318474951318E+01    1
    0.192107403278350830E+01   -0.133452543298600489E+03   -0.855439318474964949E+01    1
    0.192081463336944580E+01   -0.133447129869729793E+03   -0.855459318474967034E+01    1
    0.192077660560607910E+01   -0.133446336357293006E+03   -0.855479318474964145E+01    1
    0.192052388191223145E+01   -0.133441063457058362E+03   -0.855499318474963033E+01    1
    0.191980838775634766E+01   -0.133426140830594250E+03   -0.855519318474970980E+01    1
    0.191969823837280273E+01   -0.133423844253686809E+03   -0.855539318474966137E+01    1
    0.191917705535888672E+01   -0.133412980450260989E+03   -0.855559318474955788E+01    1
    0.191879189014434814E+01   -0.133404954718341855E+03   -0.855579318474976525E+01    1
    0.191875469684600830E+01   -0.133404179845433617E+03   -0.855599318474978077E+01    1
    0.191835737228393555E+01   -0.133395903524770830E+03   -0.855619318474968438E+01    1
    0.191805315017700195E+01   -0.133389568280804127E+03   -0.855639318474955424E+01    1
    0.191804850101470947E+01   -0.133389471476484573E+03   -0.855659318474947206E+01    1
    0.191764545440673828E+01   -0.133381080626921289E+03   -0.855679318474952133E+01    1
    0.191755199432373047E+01   -0.133379135301170123E+03   -0.855699318474949955E+01    1
    0.191694056987762451E+01   -0.133366412316815854E+03   -0.855719318474949020E+01    1
    0.191673660278320312E+01   -0.133362169371117261E+03   -0.855739318474958210E+01    1
    0.191642796993255615E+01   -0.133355750447382292E+03   -0.855759318474957809E+01    1
    0.191616225242614746E+01   -0.133350225318696459E+03   -0.855779318474956696E+01    1
    0.191614174842834473E+01   -0.133349799021955789E+03   -0.855799318474964110E+01    1
    0.191579210758209229E+01   -0.133342530726748436E+03   -0.855819318474960866E+01    1
    0.191547417640686035E+01   -0.133335923339845408E+03   -0.855839318474956201E+01    1
    0.191533887386322021E+01   -0.133333111922477315E+03   -0.855859318474960240E+01    1
    0.191486978530883789E+01   -0.133323367162430628E+03   -0.855879318474953621E+01    1
    0.191372990608215332E+01   -0.133299702478784297E+03   -0.855899318474946647E+01    1
    0.191369581222534180E+01   -0.133298994993131231E+03   -0.855919318474949620E+01    1
    0.191358160972595215E+01   -0.133296625301704807E+03   -0.855939318474943711E+01    1
    0.191302132606506348E+01   -0.133285002549349855E+03   -0.855959318474939934E+01    1
    0.191297161579132080E+01   -0.133283971586526491E+03   -0.855979318474948592E+01    1
    0.191168379783630371E+01   -0.133257277023792426E+03   -0.855999318474951920E+01    1
    0.191138744354248047E+01   -0.133251137866642466E+03   -0.856019318474960755E+01    1
    0.191075849533081055E+01   -0.133238113573646359E+03   -0.856039318474957689E+01    1
    0.190877306461334229E+01   -0.133197041507041178E+03   -0.856059318474953734E+01    1
    0.190864610671997070E+01   -0.133194417351018387E+03   -0.856079318474960616E+01    1
    0.190849852561950684E+01   -0.133191367254120763E+03   -0.856099318474960924E+01    1
    0.190799593925476074E+01   -0.133180982836604244E+03   -0.856119318474966740E+01    1
    0.190754091739654541E+01   -0.133171584748942450E+03   -0.856139318474961009E+01    1
    0.190668118000030518E+01   -0.133153836827472418E+03   -0.856159318474955811E+01    1
    0.190619504451751709E+01   -0.133143806664457685E+03   -0.856179318474963580E+01    1
    0.190512335300445557E+01   -0.133121708667101956E+03   -0.856199318474967974E+01    1
    0.190495860576629639E+01   -0.133118313283846049E+03   -0.856219318474952296E+01    1
    0.190461754798889160E+01   -0.133111285608807492E+03   -0.856239318474958822E+01    1
    0.190450680255889893E+01   -0.133109004049042085E+03   -0.856259318474971209E+01    1
    0.190444684028625488E+01   -0.133107768799312566E+03   -0.856279318474973827E+01    1
    0.190392577648162842E+01   -0.133097037120491819E+03   -0.856299318474979820E+01    1
    0.190323567390441895E+01   -0.133082830785719494E+03   -0.856319318474973734E+01    1
    0.190285444259643555E+01   -0.133074986153950988E+03   -0.856339318474969247E+01    1
    0.190281975269317627E+01   -0.133074272454299319E+03   -0.856359318474980036E+01    1
    0.190265476703643799E+01   -0.133070878357653640E+03   -0.856379318474991180E+01    1
    0.190264976024627686E+01   -0.133070775364553128E+03   -0.856399318474987759E+01    1
    0.190261900424957275E+01   -0.133070142701621734E+03   -0.856419318474983804E+01    1
    0.190247964859008789E+01   -0.133067276294335613E+03   -0.856439318474965106E+01    1
    0.190203630924224854E+01   -0.133058159352088239E+03   -0.856459318474945874E+01    1
    0.190186440944671631E+01   -0.133054625223943674E+03   -0.856479318474941209E+01    1
    0.190169060230255127E+01   -0.133051052372272324E+03   -0.856499318474936899E+01    1
    0.190153968334197998E+01   -0.133047950419319818E+03   -0.856519318474948221E+01    1
    0.190135729312896729E+01   -0.133044202109477823E+03   -0.856539318474960965E+01    1
    0.190043497085571289E+01   -0.133025255731850706E+03   -0.856559318474961806E+01    1
    0.190041244029998779E+01   -0.133024793081995199E+03   -0.856579318474966200E+01    1
    0.190018403530120850E+01   -0.133020103405981104E+03   -0.856599318474960647E+01    1
    0.189937090873718262E+01   -0.133003414969267624E+03   -0.856619318474961489E+01    1
    0.189922881126403809E+01   -0.133000499698077363E+03   -0.856639318474955402E+01    1
    0.189916658401489258E+01   -0.132999223147790644E+03   -0.856659318474958553E+01    1
    0.189797294139862061E+01   -0.132974748597207537E+03   -0.856679318474958507E+01    1
    0.189770066738128662E+01   -0.132969169122956203E+03   -0.856699318474942473E+01    1
    0.189751875400543213E+01   -0.132965442004535930E+03   -0.856719318474956459E+01    1
    0.189646947383880615E+01   -0.132943954444576292E+03   -0.856739318474959077E+01    1
    0.189633679389953613E+01   -0.132941238653249030E+03   -0.856759318474967380E+01    1
    0.189630949497222900E+01   -0.132940679914195385E+03   -0.856779318474969465E+01    1
    0.189593291282653809E+01   -0.132932973483718627E+03   -0.856799318474953431E+01    1
    0.189575040340423584E+01   -0.132929239417293019E+03   -0.856819318474965996E+01    1
    0.189541804790496826E+01   -0.132922440958565460E+03   -0.856839318474966660E+01    1
    0.189501726627349854E+01   -0.132914245213796107E+03   -0.856859318474944232E+01    1
    0.189497530460357666E+01   -0.132913387274267023E+03   -0.856879318474945606E+01    1
    0.189453423023223877E+01   -0.132904370897702137E+03   -0.856899318474960126E+01    1
    0.189439761638641357E+01   -0.132901578901546372E+03   -0.856919318474976777E+01    1
    0.189429581165313721E+01   -0.132899498502040245E+03   -0.856939318474984901E+01    1
    0.189285254478454590E+01   -0.132870023251961754E+03   -0.856959318474974019E+01    1
    0.189281046390533447E+01   -0.132869164361170448E+03   -0.856979318474963137E+01    1
    0.189268350601196289E+01   -0.132866573265133468E+03   -0.856999318474971084E+01    1
    0.189202070236206055E+01   -0.132853050310381974E+03   -0.857019318474958602E+01    1
    0.189169919490814209E+01   -0.132846493285718935E+03   -0.857039318474945055E+01    1
    0.189132642745971680E+01   -0.132838892943531903E+03   -0.857059318474950160E+01    1
    0.189120173454284668E+01   -0.132836351090057377E+03   -0.857079318474964147E+01    1
    0.189096248149871826E+01   -0.132831474649316675E+03   -0.857099318474977601E+01    1
    0.189093756675720215E+01   -0.132830966892280884E+03   -0.857119318474981462E+01    1
    0.188991343975067139E+01   -0.132810104168766372E+03   -0.857139318474966494E+01    1
    0.188987493515014648E+01   -0.132809320116553749E+03   -0.857159318474953125E+01    1
    0.188977730274200439E+01   -0.132807332179263085E+03   -0.857179318474961605E+01    1
    0.188889551162719727E+01   -0.132789384678951905E+03   -0.857199318474954453E+01    1
    0.188871312141418457E+01   -0.132785673990186638E+03   -0.857219318474952097E+01    1
    0.188828825950622559E+01   -0.132777032372511314E+03   -0.857239318474946366E+01    1
    0.188813757896423340E+01   -0.132773968263731490E+03   -0.857259318474958576E+01    1
    0.188792920112609863E+01   -0.132769731483067829E+03   -0.857279318474980734E+01    1
    0.188769197463989258E+01   -0.132764909008040917E+03   -0.857299318474975536E+01    1
    0.188710594177246094E+01   -0.132752999733586847E+03   -0.857319318474964653E+01    1
    0.188705706596374512E+01   -0.132752006739644116E+03   -0.857339318474970113E+01    1
    0.188673996925354004E+01   -0.132745565335261603E+03   -0.857359318474984278E+01    1
    0.188655185699462891E+01   -0.132741744856253746E+03   -0.857379318474970731E+01    1
    0.188594055175781250E+01   -0.132729333496057478E+03   -0.857399318474951677E+01    1
    0.188583731651306152E+01   -0.132727238107499574E+03   -0.857419318474949854E+01    1
    0.188563060760498047E+01   -0.132723043013728130E+03   -0.857439318474958512E+01    1
    0.188553988933563232E+01   -0.132721202134409964E+03   -0.857459318474970900E+01    1
    0.188546836376190186E+01   -0.132719750813044328E+03   -0.857479318474980623E+01    1
    0.188456332683563232E+01   -0.132701393969042101E+03   -0.857499318474981642E+01    1
    0.188411557674407959E+01   -0.132692317204356556E+03   -0.857519318474967562E+01    1
    0.188386392593383789E+01   -0.132687217188879174E+03   -0.857539318474962187E+01    1
    0.188376379013061523E+01   -0.132685188100081717E+03   -0.857559318474959653E+01    1
    0.188354241847991943E+01   -0.132680702945017032E+03   -0.857579318474954100E+01    1
    0.188336038589477539E+01   -0.132677015427778372E+03   -0.857599318474969863E+01    1
    0.188335645198822021E+01   -0.132676935742803238E+03   -0.857619318474971948E+01    1
    0.188314592838287354E+01   -0.132672671757543242E+03   -0.857639318474955381E+01    1
    0.188262939453125000E+01   -0.132662212845594240E+03   -0.857659318474944676E+01    1
    0.188243627548217773E+01   -0.132658303638636426E+03   -0.857679318474934860E+01    1
    0.188187110424041748E+01   -0.132646866671183290E+03   -0.857699318474950800E+01    1
    0.188184058666229248E+01   -0.132646249256992462E+03   -0.857719318474958392E+01    1
    0.188144838809967041E+01   -0.132638315872203236E+03   -0.857739318474953549E+01    1
    0.188102900981903076E+01   -0.132629835472776534E+03   -0.857759318474961496E+01    1
    0.188101601600646973E+01   -0.132629572766032680E+03   -0.857779318474978147E+01    1
    0.188044953346252441E+01   -0.132618122393576471E+03   -0.857799318474970107E+01    1
    0.188009500503540039E+01   -0.132610958935761914E+03   -0.857819318474963310E+01    1
    0.187943363189697266E+01   -0.132597600978322589E+03   -0.857839318474983692E+01    1
    0.187939167022705078E+01   -0.132596753706248478E+03   -0.857859318474968724E+01    1
    0.187852728366851807E+01   -0.132579306773096306E+03   -0.857879318474944697E+01    1
    0.187835597991943359E+01   -0.132575850594660892E+03   -0.857899318474938255E+01    1
    0.187829780578613281E+01   -0.132574676997858944E+03   -0.857919318474946380E+01    1
    0.187798070907592773E+01   -0.132568280903936170E+03   -0.857939318474966228E+01    1
    0.187761878967285156E+01   -0.132560982704974350E+03   -0.857959318474965826E+01    1
    0.187758266925811768E+01   -0.132560254444680368E+03   -0.857979318474972352E+01    1
    0.187751495838165283E+01   -0.132558889314411743E+03   -0.857999318474983319E+01    1
    0.187729620933532715E+01   -0.132554479589536442E+03   -0.858019318474967108E+01    1
    0.187701511383056641E+01   -0.132548814179029421E+03   -0.858039318474951429E+01    1
    0.187525165081024170E+01   -0.132513301425843082E+03   -0.858059318474964172E+01    1
    0.187498152256011963E+01   -0.132507866043150926E+03   -0.858079318474973896E+01    1
    0.187483143806457520E+01   -0.132504846633996920E+03   -0.858099318474979178E+01    1
    0.187467932701110840E+01   -0.132501786829362260E+03   -0.858119318474978776E+01    1
    0.187433898448944092E+01   -0.132494942003460693E+03   -0.858139318474971446E+01    1
    0.187416279315948486E+01   -0.132491399259729775E+03   -0.858159318474956301E+01    1
    0.187414610385894775E+01   -0.132491063708095623E+03   -0.858179318474962116E+01    1
    0.187413406372070312E+01   -0.132490821634380978E+03   -0.858199318474988360E+01    1
    0.187334775924682617E+01   -0.132475017663317260E+03   -0.858219318474974813E+01    1
    0.187318241596221924E+01   -0.132471695704196122E+03   -0.858239318474951318E+01    1
    0.187303006649017334E+01   -0.132468635202253950E+03   -0.858259318474946831E+01    1
    0.187242221832275391E+01   -0.132456428095393164E+03   -0.858279318474961705E+01    1
    0.187241852283477783E+01   -0.132456353899213497E+03   -0.858299318474966100E+01    1
    0.187215220928192139E+01   -0.132451007573944850E+03   -0.858319318474960546E+01    1
    0.187161731719970703E+01   -0.132440272948899803E+03   -0.858339318474975066E+01    1
    0.187026274204254150E+01   -0.132413109170694838E+03   -0.858359318474980526E+01    1
    0.186910665035247803E+01   -0.132389949327204619E+03   -0.858379318474977993E+01    1
    0.186909008026123047E+01   -0.132389617539084298E+03   -0.858399318474967998E+01    1
    0.186884701251983643E+01   -0.132384751032424219E+03   -0.858419318474951965E+01    1
    0.186845195293426514E+01   -0.132376843523672079E+03   -0.858439318474960444E+01    1
    0.186771810054779053E+01   -0.132362161498948751E+03   -0.858459318474965549E+01    1
    0.186655044555664062E+01   -0.132338818590220825E+03   -0.858479318474968700E+01    1
    0.186649334430694580E+01   -0.132337677634029944E+03   -0.858499318474971673E+01    1
    0.186604475975036621E+01   -0.132328716189627841E+03   -0.858519318474976245E+01    1
