   -0.970798015945250192E+01    0.308683651471652073E-11   -0.125004980183740102E+03
   -0.975220969809642568E+01    0.314872112162050209E-11   -0.124024238613261303E+03
   -0.104688116898919716E+02    0.353857665867898107E-11   -0.123697893556618581E+03
   -0.977057498693466187E+01    0.124096870422363264E-14   -0.123459566651296754E+03
   -0.117940642302325589E+02    0.526626692065653284E-13   -0.123459566451360516E+03
   -0.112111228541887353E+02    0.469497806945262359E-13   -0.123459564772889010E+03
   -0.115789038074471584E+02    0.167898491598497002E-12   -0.123459434241904603E+03
   -0.119068158870119163E+02    0.172618239436172727E-12   -0.123459423421893931E+03
   -0.114345918297767639E+02    0.171804428100585920E-12   -0.123459416208684345E+03
   -0.112661212516316347E+02    0.216391630989072007E-12   -0.123459175769543279E+03
   -0.113766343246432200E+02    0.225406814520602205E-12   -0.123459126451726107E+03
   -0.102937898299547097E+02    0.882845694322815337E-13   -0.123458993670870342E+03
   -0.108624144160238831E+02    0.251154937318435489E-12   -0.123458593202697443E+03
   -0.931762677431106567E+01    0.136047601699829099E-13   -0.123458366931341516E+03
   -0.109663547996872666E+02    0.291055058229425785E-12   -0.123458133504143220E+03
   -0.101179140363161917E+02    0.101427371403978563E-12   -0.123457876392591587E+03
   -0.108378929869769607E+02    0.306287480797738657E-12   -0.123457594228315955E+03
   -0.960898450384357261E+01    0.359949692955221965E-13   -0.123457370338371575E+03
   -0.107048050761222839E+02    0.314147472381591765E-12   -0.123456920791237010E+03
   -0.111622956987276378E+02    0.369323712130498469E-12   -0.123456386811837717E+03
   -0.109475783984944606E+02    0.367116652327894493E-12   -0.123456158236436139E+03
   -0.109512362162810817E+02    0.381668635398529831E-12   -0.123455635378248658E+03
   -0.117829738259315491E+02    0.400918126106262183E-12   -0.123455389705109710E+03
   -0.103606751412549851E+02    0.259298401381206286E-12   -0.123455261524285390E+03
   -0.102780144383053482E+02    0.257597741297817766E-12   -0.123453692177669822E+03
   -0.106918792214388780E+02    0.439993843478442193E-12   -0.123451284683835240E+03
   -0.106308124840430178E+02    0.450085935763474134E-12   -0.123449846106862623E+03
   -0.111741155324893899E+02    0.500760643629817126E-12   -0.123449116004176616E+03
   -0.104728339419427279E+02    0.426186962001319837E-12   -0.123448485605580643E+03
   -0.103291953802108765E+02    0.387189388275146478E-12   -0.123446728400878854E+03
   -0.114035041332244873E+02    0.546701550483703626E-12   -0.123445038909271844E+03
   -0.976374846696853638E+01    0.141051411628723146E-12   -0.123442975498385991E+03
   -0.100342051386833191E+02    0.269086956977844246E-12   -0.123441412075761846E+03
   -0.104433356011128318E+02    0.544999210092285294E-12   -0.123434563594286288E+03
   -0.116287411451339722E+02    0.633100271224975538E-12   -0.123433623191741091E+03
   -0.973981163693406238E+01    0.173046210056636975E-12   -0.123431666625360009E+03
   -0.110780569770635928E+02    0.641280585863066119E-12   -0.123431520141059025E+03
   -0.109585320910852388E+02    0.647063625328479201E-12   -0.123429910942670759E+03
   -0.991770995523880572E+01    0.266617439621519417E-12   -0.123429715042068750E+03
   -0.109647368837542203E+02    0.650841974567806320E-12   -0.123429270148526811E+03
   -0.112052489519119263E+02    0.684034228324890115E-12   -0.123423800751504885E+03
   -0.115720061935378080E+02    0.715197190831864639E-12   -0.123417339849380383E+03
   -0.992025864124298096E+01    0.325517654418945312E-12   -0.123415017653744385E+03
   -0.115177540183067322E+02    0.734615325927734333E-12   -0.123412547696760498E+03
   -0.102514598965644836E+02    0.587826371192932086E-12   -0.123410019909868510E+03
   -0.117532447900057395E+02    0.750248368164814475E-12   -0.123408526027900493E+03
   -0.101886094060499257E+02    0.565194893047361199E-12   -0.123405707084955225E+03
   -0.106061989743972926E+02    0.735608948301862758E-12   -0.123403174965421215E+03
   -0.115280587673187256E+02    0.785141587257385192E-12   -0.123398279386297602E+03
   -0.110265262243814810E+02    0.792013814093292894E-12   -0.123394719349313235E+03
   -0.107240026018311490E+02    0.809345645417889737E-12   -0.123384052602079763E+03
   -0.984712311990009503E+01    0.390253462121244688E-12   -0.123370046875124203E+03
   -0.117960680447958701E+02    0.891218916052023200E-12   -0.123358176341099238E+03
   -0.978159840110322421E+01    0.374850144674189446E-12   -0.123349505028389302E+03
   -0.100446427965881036E+02    0.619900234223752315E-12   -0.123348759744087005E+03
   -0.107206435203552246E+02    0.901834964752197170E-12   -0.123345160412389376E+03
   -0.972027113896443495E+01    0.340520629542588859E-12   -0.123340484073954201E+03
   -0.119089248392457350E+02    0.931479866803043535E-12   -0.123338700157284833E+03
   -0.115486581465346134E+02    0.932429678612569265E-12   -0.123338052693510946E+03
   -0.112743849390258220E+02    0.353888337283226404E-11   -0.123332275652185032E+03
   -0.111050007888164721E+02    0.947074393671112934E-12   -0.123328948093758925E+03
   -0.100719553229485861E+02    0.711307211862019011E-12   -0.123317547332602018E+03
   -0.109785925124706942E+02    0.973352989968976200E-12   -0.123312736497825284E+03
   -0.103431902527809143E+02    0.907607674598693788E-12   -0.123303624285115475E+03
   -0.985081619261935693E+01    0.519556267993782665E-12   -0.123299041776600333E+03
   -0.110306809983213174E+02    0.996703152441595825E-12   -0.123299019686252933E+03
   -0.103562961791562707E+02    0.920959143922385021E-12   -0.123298559319025998E+03
   -0.101262524610091162E+02    0.810437592712783924E-12   -0.123288506888954515E+03
   -0.101307119163664190E+02    0.814772595891515831E-12   -0.123288018102569978E+03
   -0.109178241102928908E+02    0.103694876954052843E-11   -0.123270137267352965E+03
   -0.118397034848512561E+02    0.106959142058204501E-11   -0.123250179733246668E+03
   -0.111789294503151524E+02    0.108445839372433144E-11   -0.123237047061566869E+03
   -0.850406360626220703E+01    0.296556949615478480E-13   -0.123221412174099825E+03
   -0.113336312955931859E+02    0.111031833649796329E-11   -0.123216095347719943E+03
   -0.115496296489378061E+02    0.113953356158219982E-11   -0.123190253142606664E+03
   -0.100198848247528076E+02    0.884059071540832503E-12   -0.123165632296772259E+03
   -0.111552746674129750E+02    0.116748391420999985E-11   -0.123161655263241315E+03
   -0.112648163437843323E+02    0.117839753627777087E-11   -0.123151270053662316E+03
   -0.103064001277939461E+02    0.109416939320904693E-11   -0.123150564029521078E+03
   -0.984648865461349487E+01    0.697754025459289543E-12   -0.123150411690430431E+03
   -0.115625899907645522E+02    0.118301366814669627E-11   -0.123147324449227639E+03
   -0.112946325868317690E+02    0.118656128620846943E-11   -0.123142909390200600E+03
   -0.986788310691705561E+01    0.741785657322785026E-12   -0.123133649437111615E+03
   -0.930888484153433282E+01    0.222636962029006431E-12   -0.123131382744735674E+03
   -0.966211864707812929E+01    0.503803689678313644E-12   -0.123119530111340111E+03
   -0.888271724047300815E+01    0.568253817796647293E-12   -0.123105938217918066E+03
   -0.119127927856630063E+02    0.122354481231816426E-11   -0.123103198581486978E+03
   -0.107702999958686867E+02    0.125204344119949536E-11   -0.123057170237489061E+03
   -0.995199680060151337E+01    0.938341851469725340E-12   -0.123036313342351747E+03
