   -0.700150740146636963E+01    0.957953989505767837E-11   -0.410265894973366016E+14   -0.851719318474945908E+01    1
   -0.700783264636993408E+01    0.960979998111724750E-11   -0.391962237251921094E+14   -0.851739318474962737E+01    1
   -0.703322690725326538E+01    0.948692440986633191E-11   -0.294655308139700469E+14   -0.851759318474962157E+01    1
   -0.702461582422256470E+01    0.917989909648895190E-11   -0.279643863577511914E+14   -0.851779318474949143E+01    1
   -0.701639395952224731E+01    0.890130937099456712E-11   -0.266657619718215898E+14   -0.851799318474956735E+01    1
   -0.703913581371307373E+01    0.937099337577819739E-11   -0.265655903969742656E+14   -0.851819318474962905E+01    1
   -0.707161438465118408E+01    0.969712972640991092E-11   -0.225862010837527344E+14   -0.851839318474945451E+01    1
   -0.701383602619171143E+01    0.819524526596069218E-11   -0.196161480542620234E+14   -0.851859318474965477E+01    1
   -0.709781181812286377E+01    0.992662072181701544E-11   -0.194846906418516055E+14   -0.851879318474973601E+01    1
   -0.706205260753631592E+01    0.900651812553405697E-11   -0.183543182201345898E+14   -0.851899318474948153E+01    1
   -0.704569917917251587E+01    0.866636514663696271E-11   -0.182922694958166562E+14   -0.851919318474950948E+01    1
   -0.709063541889190674E+01    0.950240969657897923E-11   -0.174792617665372383E+14   -0.851939318474960494E+01    1
   -0.710372430086135864E+01    0.971566379070281868E-11   -0.169327315557719238E+14   -0.851959318474955651E+01    1
   -0.711038243770599365E+01    0.937740445137023938E-11   -0.138208037581763633E+14   -0.851979318474971237E+01    1
   -0.704782825708389282E+01    0.810735583305358828E-11   -0.137377930470672734E+14   -0.851999318474986111E+01    1
   -0.714608412981033325E+01    0.997437536716461113E-11   -0.127336665505046328E+14   -0.852019318474979492E+01    1
   -0.710167449712753296E+01    0.882108330726623410E-11   -0.117250718031423633E+14   -0.852039318474958840E+01    1
   -0.711819601058959961E+01    0.911289989948272618E-11   -0.114702753714493984E+14   -0.852059318474959326E+01    1
   -0.713464838266372681E+01    0.931506216526031516E-11   -0.107618382774767617E+14   -0.852079318474960523E+01    1
   -0.715678763389587402E+01    0.978844642639160043E-11   -0.107016894301388184E+14   -0.852099318474942535E+01    1
   -0.713138473033905029E+01    0.916917324066162046E-11   -0.104115772987363809E+14   -0.852119318474941068E+01    1
