1.79537,-0.250992
1.76979,0.743688
1.72696,0.0438829
1.82746,0.67766
1.82132,0.682078
1.71028,0.623171
1.67737,0.226226
1.70879,0.312276
1.75496,-0.558504
1.73965,0.561953
1.81686,0.0635406
1.67081,0.0213314
1.81007,0.88229
1.78084,-0.201464
1.73935,0.504238
1.77378,0.481722
1.82572,0.749653
1.79675,0.717955
1.81299,-0.330304
1.82039,0.931468
1.65203,0.860499
1.73931,0.265332
1.67697,-0.0286651
1.68174,-0.241705
1.78149,-0.986504
1.66261,0.253343
1.73742,-0.101086
1.75321,-0.828707
1.81007,0.574864
1.6977,-0.97566
1.70439,0.524006
1.66732,0.112655
1.7792,-0.985207
1.66205,-0.310759
1.71118,-0.0188331
1.75853,-0.827019
1.69582,0.0223025
1.67709,0.326707
1.69893,-0.992542
1.71899,0.985891
1.66766,-0.670971
1.75633,0.284948
1.76755,0.753947
1.69633,0.895868
1.68627,-0.338504
1.81051,0.0883433
1.82859,-0.97928
1.7458,0.851004
1.71899,0.211448
1.78187,-0.854833
1.82125,0.159668
1.65638,-0.658603
1.70191,-0.969886
1.69175,0.544972
1.7529,-0.193268
1.78075,-0.607378
1.77812,-0.753512
1.80429,0.356486
1.71712,-0.892048
1.78351,0.84654
1.81775,-0.477293
1.78969,-0.597731
1.72762,-0.803092
1.78218,-0.637228
1.66873,-0.966187
1.82009,-0.137788
1.75455,0.290236
1.80233,0.536633
1.66678,0.0962389
1.79715,-0.347388
1.68906,0.947845
1.73577,-0.526323
1.71846,-0.182989
1.76918,-0.600774
1.80715,-0.894547
1.75578,-0.0813786
1.65255,0.424627
1.81559,0.303253
1.8041,0.837333
1.76164,0.110929
1.78391,0.42684
1.70114,0.0736381
1.76016,0.928627
1.74361,-0.0754574
1.78206,0.782821
1.6985,-0.34988
1.78894,0.56575
1.753,-0.811248
1.7288,-0.970966
1.82541,-0.832662
1.76595,0.476959
1.74965,-0.314229
1.72215,0.798739
1.76989,-0.176434
1.78916,0.399593
1.77166,0.431124
1.74641,0.760987
1.77823,0.487932
1.74483,0.887982
1.79269,-0.970451
1.73174,0.368506
1.71473,0.304628
1.75082,0.581081
1.81751,-0.668655
1.79562,0.580575
1.65464,-0.444394
1.74316,0.519669
1.80887,0.165852
1.68272,-0.817434
1.68155,0.0774262
1.7839,0.363735
1.66372,0.201461
1.76504,-0.484009
1.74511,-0.999072
1.78868,0.389286
1.70223,0.229069
1.78942,-0.853722
1.69234,-0.0994629
1.72494,-0.714983
1.76844,0.625607
1.80454,-0.58653
1.80624,-0.800854
1.65141,0.139587
1.67423,-0.939778
1.81733,0.305949
1.80087,0.160001
1.82167,-0.713333
1.77877,-0.474454
1.76536,-0.0749306
1.69956,-0.7755
1.65088,-0.293262
1.75557,0.681038
1.80329,-0.546847
1.66584,0.109957
1.80291,-0.228854
1.70525,0.928999
1.74039,-0.197289
1.72498,0.198145
1.6625,-0.685038
