1.5,1.55509,1
1.5,1.5865,4
1.5,1.61792,0
1.5,1.64934,0
1.5,1.68075,0
1.5,1.71217,0
1.5,1.74358,0
1.5,1.775,0
1.5,1.80642,0
1.5,1.83783,0
1.5,1.86925,0
1.5,1.90066,0
1.5,1.93208,0
1.5,1.96349,0
1.5,1.99491,0
1.5,2.02633,0
1.5,2.05774,0
1.5,2.08916,1
1.5,2.12057,0
1.5,2.15199,0
1.5,2.18341,0
1.5,2.21482,0
1.5,2.24624,0
1.5,2.27765,0
1.5,2.30907,0
1.5,2.34049,0
1.5,2.3719,0
1.5,2.40332,0
1.5,2.43473,0
1.5,2.46615,0
1.5,2.49757,0
1.5,2.52898,0
1.5,2.5604,0
1.5,2.59181,0
1.5,2.62323,0
1.5,2.65465,0
1.5,2.68606,0
1.5,2.71748,0
1.5,2.74889,0
1.5,2.78031,0
1.5,2.81172,0
1.5,2.84314,0
1.5,2.87456,0
1.5,2.90597,0
1.5,2.93739,0
1.5,2.9688,0
1.5,3.00022,0
1.5,3.03164,0
1.5,3.06305,0
1.5,3.09447,0
2.5,-0.015708,0
2.5,0.015708,2.55353e+06
2.5,0.0471239,142289
2.5,0.0785398,33019
2.5,0.109956,17962
2.5,0.141372,11318
2.5,0.172788,7627
2.5,0.204203,4940
2.5,0.235619,3224
2.5,0.267035,2121
2.5,0.298451,1423
2.5,0.329867,914
2.5,0.361283,596
2.5,0.392699,378
2.5,0.424115,252
2.5,0.455531,170
2.5,0.486947,111
2.5,0.518363,58
2.5,0.549779,48
2.5,0.581195,26
2.5,0.61261,12
2.5,0.644026,15
2.5,0.675442,12
2.5,0.706858,6
2.5,0.738274,5
2.5,0.76969,5
2.5,0.801106,0
2.5,0.832522,3
2.5,0.863938,1
2.5,0.895354,2
2.5,0.92677,0
2.5,0.958186,0
2.5,0.989601,0
2.5,1.02102,0
2.5,1.05243,0
2.5,1.08385,0
2.5,1.11527,0
2.5,1.14668,0
2.5,1.1781,0
2.5,1.20951,0
2.5,1.24093,0
2.5,1.27234,0
2.5,1.30376,0
2.5,1.33518,0
2.5,1.36659,0
2.5,1.39801,0
2.5,1.42942,0
2.5,1.46084,0
2.5,1.49226,0
2.5,1.52367,0
2.5,1.55509,0
2.5,1.5865,0
2.5,1.61792,0
2.5,1.64934,0
2.5,1.68075,0
2.5,1.71217,0
2.5,1.74358,0
2.5,1.775,0
2.5,1.80642,0
2.5,1.83783,0
2.5,1.86925,0
2.5,1.90066,0
2.5,1.93208,0
2.5,1.96349,0
2.5,1.99491,0
2.5,2.02633,0
2.5,2.05774,0
2.5,2.08916,0
2.5,2.12057,0
2.5,2.15199,0
2.5,2.18341,0
2.5,2.21482,0
2.5,2.24624,0
2.5,2.27765,0
2.5,2.30907,0
2.5,2.34049,0
2.5,2.3719,0
2.5,2.40332,0
2.5,2.43473,0
2.5,2.46615,0
2.5,2.49757,0
2.5,2.52898,0
2.5,2.5604,0
2.5,2.59181,0
2.5,2.62323,0
2.5,2.65465,0
2.5,2.68606,0
2.5,2.71748,0
2.5,2.74889,0
2.5,2.78031,0
2.5,2.81172,0
2.5,2.84314,0
2.5,2.87456,0
2.5,2.90597,0
2.5,2.93739,0
2.5,2.9688,0
2.5,3.00022,0
2.5,3.03164,0
2.5,3.06305,0
2.5,3.09447,0
3.5,-0.015708,0
3.5,0.015708,1.30539e+06
3.5,0.0471239,66458
3.5,0.0785398,18059
3.5,0.109956,8805
3.5,0.141372,4691
3.5,0.172788,2672
3.5,0.204203,1464
3.5,0.235619,835
3.5,0.267035,391
3.5,0.298451,228
3.5,0.329867,127
3.5,0.361283,63
3.5,0.392699,38
3.5,0.424115,15
3.5,0.455531,7
3.5,0.486947,3
3.5,0.518363,4
3.5,0.549779,2
3.5,0.581195,0
3.5,0.61261,1
3.5,0.644026,1
3.5,0.675442,1
3.5,0.706858,0
3.5,0.738274,0
3.5,0.76969,0
3.5,0.801106,0
3.5,0.832522,0
3.5,0.863938,0
3.5,0.895354,0
3.5,0.92677,0
3.5,0.958186,0
3.5,0.989601,0
3.5,1.02102,0
3.5,1.05243,0
3.5,1.08385,0
3.5,1.11527,0
3.5,1.14668,0
3.5,1.1781,0
3.5,1.20951,0
3.5,1.24093,0
3.5,1.27234,0
3.5,1.30376,0
3.5,1.33518,0
3.5,1.36659,0
3.5,1.39801,0
3.5,1.42942,0
3.5,1.46084,0
3.5,1.49226,0
3.5,1.52367,0
3.5,1.55509,0
3.5,1.5865,0
3.5,1.61792,0
3.5,1.64934,0
3.5,1.68075,0
3.5,1.71217,0
3.5,1.74358,0
3.5,1.775,0
3.5,1.80642,0
3.5,1.83783,0
3.5,1.86925,0
3.5,1.90066,0
3.5,1.93208,0
3.5,1.96349,0
3.5,1.99491,0
3.5,2.02633,0
3.5,2.05774,0
3.5,2.08916,0
3.5,2.12057,0
3.5,2.15199,0
3.5,2.18341,0
3.5,2.21482,0
3.5,2.24624,0
3.5,2.27765,0
3.5,2.30907,0
3.5,2.34049,0
3.5,2.3719,0
3.5,2.40332,0
3.5,2.43473,0
3.5,2.46615,0
3.5,2.49757,0
3.5,2.52898,0
3.5,2.5604,0
3.5,2.59181,0
3.5,2.62323,0
3.5,2.65465,0
3.5,2.68606,0
3.5,2.71748,0
3.5,2.74889,0
3.5,2.78031,0
3.5,2.81172,0
3.5,2.84314,0
3.5,2.87456,0
3.5,2.90597,0
3.5,2.93739,0
3.5,2.9688,0
3.5,3.00022,0
3.5,3.03164,0
3.5,3.06305,0
3.5,3.09447,0
4.5,-0.015708,0
4.5,0.015708,782395
4.5,0.0471239,39176
4.5,0.0785398,9870
4.5,0.109956,4391
4.5,0.141372,2245
4.5,0.172788,949
4.5,0.204203,458
4.5,0.235619,201
4.5,0.267035,91
4.5,0.298451,43
4.5,0.329867,17
4.5,0.361283,8
4.5,0.392699,2
4.5,0.424115,5
4.5,0.455531,1
4.5,0.486947,0
4.5,0.518363,0
4.5,0.549779,0
4.5,0.581195,0
4.5,0.61261,0
4.5,0.644026,0
4.5,0.675442,0
4.5,0.706858,0
4.5,0.738274,0
4.5,0.76969,0
4.5,0.801106,0
4.5,0.832522,0
4.5,0.863938,0
4.5,0.895354,0
4.5,0.92677,0
4.5,0.958186,0
4.5,0.989601,0
4.5,1.02102,0
4.5,1.05243,0
4.5,1.08385,0
4.5,1.11527,0
4.5,1.14668,0
4.5,1.1781,0
4.5,1.20951,0
4.5,1.24093,0
4.5,1.27234,0
4.5,1.30376,0
4.5,1.33518,0
4.5,1.36659,0
4.5,1.39801,0
4.5,1.42942,0
4.5,1.46084,0
4.5,1.49226,0
4.5,1.52367,0
4.5,1.55509,0
4.5,1.5865,0
4.5,1.61792,0
4.5,1.64934,0
4.5,1.68075,0
4.5,1.71217,0
4.5,1.74358,0
4.5,1.775,0
4.5,1.80642,0
4.5,1.83783,0
4.5,1.86925,0
4.5,1.90066,0
4.5,1.93208,0
4.5,1.96349,0
4.5,1.99491,0
4.5,2.02633,0
4.5,2.05774,0
4.5,2.08916,0
4.5,2.12057,0
4.5,2.15199,0
4.5,2.18341,0
4.5,2.21482,0
4.5,2.24624,0
4.5,2.27765,0
4.5,2.30907,0
4.5,2.34049,0
4.5,2.3719,0
4.5,2.40332,0
4.5,2.43473,0
4.5,2.46615,0
4.5,2.49757,0
4.5,2.52898,0
4.5,2.5604,0
4.5,2.59181,0
4.5,2.62323,0
4.5,2.65465,0
4.5,2.68606,0
4.5,2.71748,0
4.5,2.74889,0
4.5,2.78031,0
4.5,2.81172,0
4.5,2.84314,0
4.5,2.87456,0
4.5,2.90597,0
4.5,2.93739,0
4.5,2.9688,0
4.5,3.00022,0
4.5,3.03164,0
4.5,3.06305,0
4.5,3.09447,0
5.5,-0.015708,0
5.5,0.015708,512190
5.5,0.0471239,22569
5.5,0.0785398,5734
5.5,0.109956,2233
5.5,0.141372,900
5.5,0.172788,361
5.5,0.204203,117
5.5,0.235619,37
5.5,0.267035,20
5.5,0.298451,6
5.5,0.329867,2
5.5,0.361283,0
5.5,0.392699,0
5.5,0.424115,1
5.5,0.455531,0
5.5,0.486947,0
5.5,0.518363,0
5.5,0.549779,0
5.5,0.581195,0
5.5,0.61261,0
5.5,0.644026,0
5.5,0.675442,0
5.5,0.706858,0
5.5,0.738274,0
5.5,0.76969,0
5.5,0.801106,0
5.5,0.832522,0
5.5,0.863938,0
5.5,0.895354,0
5.5,0.92677,0
5.5,0.958186,0
5.5,0.989601,0
5.5,1.02102,0
5.5,1.05243,0
5.5,1.08385,0
5.5,1.11527,0
5.5,1.14668,0
5.5,1.1781,0
5.5,1.20951,0
5.5,1.24093,0
5.5,1.27234,0
5.5,1.30376,0
5.5,1.33518,0
5.5,1.36659,0
5.5,1.39801,0
5.5,1.42942,0
5.5,1.46084,0
5.5,1.49226,0
5.5,1.52367,0
5.5,1.55509,0
5.5,1.5865,0
5.5,1.61792,0
5.5,1.64934,0
5.5,1.68075,0
5.5,1.71217,0
5.5,1.74358,0
5.5,1.775,0
5.5,1.80642,0
5.5,1.83783,0
5.5,1.86925,0
5.5,1.90066,0
5.5,1.93208,0
5.5,1.96349,0
5.5,1.99491,0
5.5,2.02633,0
5.5,2.05774,0
5.5,2.08916,0
5.5,2.12057,0
5.5,2.15199,0
5.5,2.18341,0
5.5,2.21482,0
5.5,2.24624,0
5.5,2.27765,0
5.5,2.30907,0
5.5,2.34049,0
5.5,2.3719,0
5.5,2.40332,0
5.5,2.43473,0
5.5,2.46615,0
5.5,2.49757,0
5.5,2.52898,0
5.5,2.5604,0
5.5,2.59181,0
5.5,2.62323,0
5.5,2.65465,0
5.5,2.68606,0
5.5,2.71748,0
5.5,2.74889,0
5.5,2.78031,0
5.5,2.81172,0
5.5,2.84314,0
5.5,2.87456,0
5.5,2.90597,0
5.5,2.93739,0
5.5,2.9688,0
5.5,3.00022,0
5.5,3.03164,0
5.5,3.06305,0
5.5,3.09447,0
6.5,-0.015708,0
6.5,0.015708,335963
6.5,0.0471239,14175
6.5,0.0785398,3808
6.5,0.109956,1262
6.5,0.141372,399
6.5,0.172788,120
6.5,0.204203,32
6.5,0.235619,6
6.5,0.267035,6
6.5,0.298451,1
6.5,0.329867,0
6.5,0.361283,0
6.5,0.392699,0
6.5,0.424115,0
6.5,0.455531,0
6.5,0.486947,0
6.5,0.518363,0
6.5,0.549779,0
6.5,0.581195,0
6.5,0.61261,0
6.5,0.644026,0
6.5,0.675442,0
6.5,0.706858,0
6.5,0.738274,0
6.5,0.76969,0
6.5,0.801106,0
6.5,0.832522,0
6.5,0.863938,0
6.5,0.895354,0
6.5,0.92677,0
6.5,0.958186,0
6.5,0.989601,0
6.5,1.02102,0
6.5,1.05243,0
6.5,1.08385,0
6.5,1.11527,0
6.5,1.14668,0
6.5,1.1781,0
6.5,1.20951,0
6.5,1.24093,0
6.5,1.27234,0
6.5,1.30376,0
6.5,1.33518,0
6.5,1.36659,0
6.5,1.39801,0
6.5,1.42942,0
6.5,1.46084,0
6.5,1.49226,0
6.5,1.52367,0
6.5,1.55509,0
6.5,1.5865,0
6.5,1.61792,0
6.5,1.64934,0
6.5,1.68075,0
6.5,1.71217,0
6.5,1.74358,0
6.5,1.775,0
6.5,1.80642,0
6.5,1.83783,0
6.5,1.86925,0
6.5,1.90066,0
6.5,1.93208,0
6.5,1.96349,0
6.5,1.99491,0
6.5,2.02633,0
6.5,2.05774,0
6.5,2.08916,0
6.5,2.12057,0
6.5,2.15199,0
6.5,2.18341,0
6.5,2.21482,0
6.5,2.24624,0
6.5,2.27765,0
6.5,2.30907,0
6.5,2.34049,0
6.5,2.3719,0
6.5,2.40332,0
6.5,2.43473,0
6.5,2.46615,0
6.5,2.49757,0
6.5,2.52898,0
6.5,2.5604,0
6.5,2.59181,0
6.5,2.62323,0
6.5,2.65465,0
6.5,2.68606,0
6.5,2.71748,0
6.5,2.74889,0
6.5,2.78031,0
6.5,2.81172,0
6.5,2.84314,0
6.5,2.87456,0
6.5,2.90597,0
6.5,2.93739,0
6.5,2.9688,0
6.5,3.00022,0
6.5,3.03164,0
6.5,3.06305,0
6.5,3.09447,0
7.5,-0.015708,0
7.5,0.015708,257047
7.5,0.0471239,10262
7.5,0.0785398,2576
7.5,0.109956,633
7.5,0.141372,159
7.5,0.172788,49
7.5,0.204203,10
7.5,0.235619,2
7.5,0.267035,1
7.5,0.298451,0
7.5,0.329867,0
7.5,0.361283,0
7.5,0.392699,0
7.5,0.424115,0
7.5,0.455531,0
7.5,0.486947,0
7.5,0.518363,0
7.5,0.549779,0
7.5,0.581195,0
7.5,0.61261,0
7.5,0.644026,0
7.5,0.675442,0
7.5,0.706858,0
7.5,0.738274,0
7.5,0.76969,0
7.5,0.801106,0
7.5,0.832522,0
7.5,0.863938,0
7.5,0.895354,0
7.5,0.92677,0
7.5,0.958186,0
7.5,0.989601,0
7.5,1.02102,0
7.5,1.05243,0
7.5,1.08385,0
7.5,1.11527,0
7.5,1.14668,0
7.5,1.1781,0
7.5,1.20951,0
7.5,1.24093,0
7.5,1.27234,0
7.5,1.30376,0
7.5,1.33518,0
7.5,1.36659,0
7.5,1.39801,0
7.5,1.42942,0
7.5,1.46084,0
7.5,1.49226,0
7.5,1.52367,0
7.5,1.55509,0
7.5,1.5865,0
7.5,1.61792,0
7.5,1.64934,0
7.5,1.68075,0
7.5,1.71217,0
7.5,1.74358,0
7.5,1.775,0
7.5,1.80642,0
7.5,1.83783,0
7.5,1.86925,0
7.5,1.90066,0
7.5,1.93208,0
7.5,1.96349,0
7.5,1.99491,0
7.5,2.02633,0
7.5,2.05774,0
7.5,2.08916,0
7.5,2.12057,0
7.5,2.15199,0
7.5,2.18341,0
7.5,2.21482,0
7.5,2.24624,0
7.5,2.27765,0
7.5,2.30907,0
7.5,2.34049,0
7.5,2.3719,0
7.5,2.40332,0
7.5,2.43473,0
7.5,2.46615,0
7.5,2.49757,0
7.5,2.52898,0
7.5,2.5604,0
7.5,2.59181,0
7.5,2.62323,0
7.5,2.65465,0
7.5,2.68606,0
7.5,2.71748,0
7.5,2.74889,0
7.5,2.78031,0
7.5,2.81172,0
7.5,2.84314,0
7.5,2.87456,0
7.5,2.90597,0
7.5,2.93739,0
7.5,2.9688,0
7.5,3.00022,0
7.5,3.03164,0
7.5,3.06305,0
7.5,3.09447,0
8.5,-0.015708,0
8.5,0.015708,191961
8.5,0.0471239,6329
8.5,0.0785398,1623
8.5,0.109956,351
8.5,0.141372,80
8.5,0.172788,10
8.5,0.204203,0
8.5,0.235619,0
8.5,0.267035,0
8.5,0.298451,0
8.5,0.329867,0
8.5,0.361283,0
8.5,0.392699,0
8.5,0.424115,0
8.5,0.455531,0
8.5,0.486947,0
8.5,0.518363,0
8.5,0.549779,0
8.5,0.581195,0
8.5,0.61261,0
8.5,0.644026,0
8.5,0.675442,0
8.5,0.706858,0
8.5,0.738274,0
8.5,0.76969,0
8.5,0.801106,0
8.5,0.832522,0
8.5,0.863938,0
8.5,0.895354,0
8.5,0.92677,0
8.5,0.958186,0
8.5,0.989601,0
8.5,1.02102,0
8.5,1.05243,0
8.5,1.08385,0
8.5,1.11527,0
8.5,1.14668,0
8.5,1.1781,0
8.5,1.20951,0
8.5,1.24093,0
8.5,1.27234,0
8.5,1.30376,0
8.5,1.33518,0
8.5,1.36659,0
8.5,1.39801,0
8.5,1.42942,0
8.5,1.46084,0
8.5,1.49226,0
8.5,1.52367,0
8.5,1.55509,0
8.5,1.5865,0
8.5,1.61792,0
8.5,1.64934,0
8.5,1.68075,0
8.5,1.71217,0
8.5,1.74358,0
8.5,1.775,0
8.5,1.80642,0
8.5,1.83783,0
8.5,1.86925,0
8.5,1.90066,0
8.5,1.93208,0
8.5,1.96349,0
8.5,1.99491,0
8.5,2.02633,0
8.5,2.05774,0
8.5,2.08916,0
8.5,2.12057,0
8.5,2.15199,0
8.5,2.18341,0
8.5,2.21482,0
8.5,2.24624,0
8.5,2.27765,0
8.5,2.30907,0
8.5,2.34049,0
8.5,2.3719,0
8.5,2.40332,0
8.5,2.43473,0
8.5,2.46615,0
8.5,2.49757,0
8.5,2.52898,0
8.5,2.5604,0
8.5,2.59181,0
8.5,2.62323,0
8.5,2.65465,0
8.5,2.68606,0
8.5,2.71748,0
8.5,2.74889,0
8.5,2.78031,0
8.5,2.81172,0
8.5,2.84314,0
8.5,2.87456,0
8.5,2.90597,0
8.5,2.93739,0
8.5,2.9688,0
8.5,3.00022,0
8.5,3.03164,0
8.5,3.06305,0
8.5,3.09447,0
9.5,-0.015708,0
9.5,0.015708,152625
9.5,0.0471239,5078
9.5,0.0785398,881
9.5,0.109956,191
9.5,0.141372,31
9.5,0.172788,5
9.5,0.204203,1
9.5,0.235619,0
9.5,0.267035,0
9.5,0.298451,0
9.5,0.329867,0
9.5,0.361283,0
9.5,0.392699,0
9.5,0.424115,0
9.5,0.455531,0
9.5,0.486947,0
9.5,0.518363,0
9.5,0.549779,0
9.5,0.581195,0
9.5,0.61261,0
9.5,0.644026,0
9.5,0.675442,0
9.5,0.706858,0
9.5,0.738274,0
9.5,0.76969,0
9.5,0.801106,0
9.5,0.832522,0
9.5,0.863938,0
9.5,0.895354,0
9.5,0.92677,0
9.5,0.958186,0
9.5,0.989601,0
9.5,1.02102,0
9.5,1.05243,0
9.5,1.08385,0
9.5,1.11527,0
9.5,1.14668,0
9.5,1.1781,0
9.5,1.20951,0
9.5,1.24093,0
9.5,1.27234,0
9.5,1.30376,0
9.5,1.33518,0
9.5,1.36659,0
9.5,1.39801,0
9.5,1.42942,0
9.5,1.46084,0
9.5,1.49226,0
9.5,1.52367,0
9.5,1.55509,0
9.5,1.5865,0
9.5,1.61792,0
9.5,1.64934,0
9.5,1.68075,0
9.5,1.71217,0
9.5,1.74358,0
9.5,1.775,0
9.5,1.80642,0
9.5,1.83783,0
9.5,1.86925,0
9.5,1.90066,0
9.5,1.93208,0
9.5,1.96349,0
9.5,1.99491,0
9.5,2.02633,0
9.5,2.05774,0
9.5,2.08916,0
9.5,2.12057,0
9.5,2.15199,0
9.5,2.18341,0
9.5,2.21482,0
9.5,2.24624,0
9.5,2.27765,0
9.5,2.30907,0
9.5,2.34049,0
9.5,2.3719,0
9.5,2.40332,0
9.5,2.43473,0
9.5,2.46615,0
9.5,2.49757,0
9.5,2.52898,0
9.5,2.5604,0
9.5,2.59181,0
9.5,2.62323,0
9.5,2.65465,0
9.5,2.68606,0
9.5,2.71748,0
9.5,2.74889,0
9.5,2.78031,0
9.5,2.81172,0
9.5,2.84314,0
9.5,2.87456,0
9.5,2.90597,0
9.5,2.93739,0
9.5,2.9688,0
9.5,3.00022,0
9.5,3.03164,0
9.5,3.06305,0
9.5,3.09447,0
10.5,-0.015708,0
10.5,0.015708,111909
10.5,0.0471239,3815
10.5,0.0785398,602
10.5,0.109956,98
10.5,0.141372,16
10.5,0.172788,2
10.5,0.204203,0
10.5,0.235619,0
10.5,0.267035,0
10.5,0.298451,0
10.5,0.329867,0
10.5,0.361283,0
10.5,0.392699,0
10.5,0.424115,0
10.5,0.455531,0
10.5,0.486947,0
10.5,0.518363,0
10.5,0.549779,0
10.5,0.581195,0
10.5,0.61261,0
10.5,0.644026,0
10.5,0.675442,0
10.5,0.706858,0
10.5,0.738274,0
10.5,0.76969,0
10.5,0.801106,0
10.5,0.832522,0
10.5,0.863938,0
10.5,0.895354,0
10.5,0.92677,0
10.5,0.958186,0
10.5,0.989601,0
10.5,1.02102,0
10.5,1.05243,0
10.5,1.08385,0
10.5,1.11527,0
10.5,1.14668,0
10.5,1.1781,0
10.5,1.20951,0
10.5,1.24093,0
10.5,1.27234,0
10.5,1.30376,0
10.5,1.33518,0
10.5,1.36659,0
10.5,1.39801,0
10.5,1.42942,0
10.5,1.46084,0
10.5,1.49226,0
10.5,1.52367,0
10.5,1.55509,0
10.5,1.5865,0
10.5,1.61792,0
10.5,1.64934,0
10.5,1.68075,0
10.5,1.71217,0
10.5,1.74358,0
10.5,1.775,0
10.5,1.80642,0
10.5,1.83783,0
10.5,1.86925,0
10.5,1.90066,0
10.5,1.93208,0
10.5,1.96349,0
10.5,1.99491,0
10.5,2.02633,0
10.5,2.05774,0
10.5,2.08916,0
10.5,2.12057,0
10.5,2.15199,0
10.5,2.18341,0
10.5,2.21482,0
10.5,2.24624,0
10.5,2.27765,0
10.5,2.30907,0
10.5,2.34049,0
10.5,2.3719,0
10.5,2.40332,0
10.5,2.43473,0
10.5,2.46615,0
10.5,2.49757,0
10.5,2.52898,0
10.5,2.5604,0
10.5,2.59181,0
10.5,2.62323,0
10.5,2.65465,0
10.5,2.68606,0
10.5,2.71748,0
10.5,2.74889,0
10.5,2.78031,0
10.5,2.81172,0
10.5,2.84314,0
10.5,2.87456,0
10.5,2.90597,0
10.5,2.93739,0
10.5,2.9688,0
10.5,3.00022,0
10.5,3.03164,0
10.5,3.06305,0
10.5,3.09447,0
11.5,-0.015708,0
11.5,0.015708,86968
11.5,0.0471239,3843
11.5,0.0785398,360
11.5,0.109956,46
11.5,0.141372,5
11.5,0.172788,1
11.5,0.204203,0
11.5,0.235619,0
11.5,0.267035,0
11.5,0.298451,0
11.5,0.329867,0
11.5,0.361283,0
11.5,0.392699,0
11.5,0.424115,0
11.5,0.455531,0
11.5,0.486947,0
11.5,0.518363,0
11.5,0.549779,0
11.5,0.581195,0
11.5,0.61261,0
11.5,0.644026,0
11.5,0.675442,0
11.5,0.706858,0
11.5,0.738274,0
11.5,0.76969,0
11.5,0.801106,0
11.5,0.832522,0
11.5,0.863938,0
11.5,0.895354,0
11.5,0.92677,0
11.5,0.958186,0
11.5,0.989601,0
11.5,1.02102,0
11.5,1.05243,0
11.5,1.08385,0
11.5,1.11527,0
11.5,1.14668,0
11.5,1.1781,0
11.5,1.20951,0
11.5,1.24093,0
11.5,1.27234,0
11.5,1.30376,0
11.5,1.33518,0
11.5,1.36659,0
11.5,1.39801,0
11.5,1.42942,0
11.5,1.46084,0
11.5,1.49226,0
11.5,1.52367,0
11.5,1.55509,0
11.5,1.5865,0
11.5,1.61792,0
11.5,1.64934,0
11.5,1.68075,0
11.5,1.71217,0
11.5,1.74358,0
11.5,1.775,0
11.5,1.80642,0
11.5,1.83783,0
11.5,1.86925,0
11.5,1.90066,0
11.5,1.93208,0
11.5,1.96349,0
11.5,1.99491,0
11.5,2.02633,0
11.5,2.05774,0
11.5,2.08916,0
11.5,2.12057,0
11.5,2.15199,0
11.5,2.18341,0
11.5,2.21482,0
11.5,2.24624,0
11.5,2.27765,0
11.5,2.30907,0
11.5,2.34049,0
11.5,2.3719,0
11.5,2.40332,0
11.5,2.43473,0
11.5,2.46615,0
11.5,2.49757,0
11.5,2.52898,0
11.5,2.5604,0
11.5,2.59181,0
11.5,2.62323,0
11.5,2.65465,0
11.5,2.68606,0
11.5,2.71748,0
11.5,2.74889,0
11.5,2.78031,0
11.5,2.81172,0
11.5,2.84314,0
11.5,2.87456,0
11.5,2.90597,0
11.5,2.93739,0
11.5,2.9688,0
11.5,3.00022,0
11.5,3.03164,0
11.5,3.06305,0
11.5,3.09447,0
12.5,-0.015708,0
12.5,0.015708,73037
12.5,0.0471239,1877
12.5,0.0785398,254
12.5,0.109956,24
12.5,0.141372,1
12.5,0.172788,0
12.5,0.204203,0
12.5,0.235619,0
12.5,0.267035,0
12.5,0.298451,0
12.5,0.329867,0
12.5,0.361283,0
12.5,0.392699,0
12.5,0.424115,0
12.5,0.455531,0
12.5,0.486947,0
12.5,0.518363,0
12.5,0.549779,0
12.5,0.581195,0
12.5,0.61261,0
12.5,0.644026,0
12.5,0.675442,0
12.5,0.706858,0
12.5,0.738274,0
12.5,0.76969,0
12.5,0.801106,0
12.5,0.832522,0
12.5,0.863938,0
12.5,0.895354,0
12.5,0.92677,0
12.5,0.958186,0
12.5,0.989601,0
12.5,1.02102,0
12.5,1.05243,0
12.5,1.08385,0
12.5,1.11527,0
12.5,1.14668,0
12.5,1.1781,0
12.5,1.20951,0
12.5,1.24093,0
