1.250000000000000000e+02,4.369830585173887029e-07,2.568367766873174936e-05,0.000000000000000000e+00,1.461837071413663874e-07,1.164290474878031281e-05,0.000000000000000000e+00
3.750000000000000000e+02,9.009594307106382353e-07,4.761737762707381156e-05,0.000000000000000000e+00,1.614289942927586878e-07,7.327629155448575873e-06,0.000000000000000000e+00
6.250000000000000000e+02,1.123957178682811941e-06,8.078443956881002587e-05,0.000000000000000000e+00,1.545266107689225924e-07,7.599284095634111558e-06,0.000000000000000000e+00
8.750000000000000000e+02,1.159505933843252535e-06,1.071378838714404758e-04,0.000000000000000000e+00,1.518871687863385791e-07,7.195649104512134346e-06,0.000000000000000000e+00
1.125000000000000000e+03,1.174346335895721430e-06,1.258584651310156940e-04,0.000000000000000000e+00,1.464980490568884649e-07,7.830471591241209360e-06,0.000000000000000000e+00
1.375000000000000000e+03,1.084677876401739647e-06,1.364341525287228896e-04,0.000000000000000000e+00,1.309243369208333823e-07,9.236997160982746792e-06,0.000000000000000000e+00
1.625000000000000000e+03,1.059886446052100542e-06,1.388274860771855320e-04,0.000000000000000000e+00,1.426569052715299946e-07,9.071602360469429663e-06,0.000000000000000000e+00
1.875000000000000000e+03,9.252441970138256653e-07,1.507235892030279339e-04,0.000000000000000000e+00,1.407490358328973767e-07,8.539071224566774227e-06,0.000000000000000000e+00
2.125000000000000000e+03,8.524204888462267596e-07,1.559719772898982058e-04,0.000000000000000000e+00,1.343236056135513614e-07,7.844364096018886302e-06,0.000000000000000000e+00
2.375000000000000000e+03,8.282392034563279667e-07,1.548785954238822947e-04,0.000000000000000000e+00,1.424257910162527794e-07,7.214080556665359072e-06,0.000000000000000000e+00
2.625000000000000000e+03,8.164860138373683184e-07,1.580490256127533503e-04,0.000000000000000000e+00,1.289211604687347103e-07,6.497141542223341563e-06,0.000000000000000000e+00
2.875000000000000000e+03,7.205670167305293107e-07,1.589686660707602872e-04,0.000000000000000000e+00,1.276548478605322584e-07,5.736685383768803188e-06,0.000000000000000000e+00
3.125000000000000000e+03,6.136174679259666586e-07,1.465416389111103565e-04,0.000000000000000000e+00,1.220705347002113121e-07,5.229132074157740119e-06,0.000000000000000000e+00
3.375000000000000000e+03,5.610571422885959620e-07,1.263055603758520625e-04,0.000000000000000000e+00,1.160614851029521119e-07,4.527745692587318264e-06,0.000000000000000000e+00
3.625000000000000000e+03,5.731802583507490751e-07,1.047655124029092644e-04,0.000000000000000000e+00,1.148658445303711036e-07,4.267016521600928453e-06,0.000000000000000000e+00
3.875000000000000000e+03,5.570134488136361290e-07,8.142729575244453931e-05,0.000000000000000000e+00,1.093256192585150412e-07,4.419077438770545309e-06,0.000000000000000000e+00
4.125000000000000000e+03,4.749846811515598389e-07,5.843549330670885550e-05,0.000000000000000000e+00,1.077631065737537257e-07,4.733869496335155686e-06,0.000000000000000000e+00
4.375000000000000000e+03,4.438219308172824233e-07,3.774533770035086314e-05,0.000000000000000000e+00,1.027590482272797211e-07,4.478896471204347567e-06,0.000000000000000000e+00
4.625000000000000000e+03,3.884945352960493372e-07,2.233925705473021101e-05,0.000000000000000000e+00,1.056503246427258017e-07,4.103185771819300350e-06,0.000000000000000000e+00
4.875000000000000000e+03,3.505311524843859547e-07,1.307399958932770073e-05,0.000000000000000000e+00,1.074085802700899591e-07,3.389016092828682409e-06,0.000000000000000000e+00
5.125000000000000000e+03,3.553797027773501151e-07,8.290239366217959916e-06,0.000000000000000000e+00,9.937567310465647359e-08,3.148685860365123694e-06,0.000000000000000000e+00
5.375000000000000000e+03,3.214765964463796706e-07,6.282851009229961050e-06,0.000000000000000000e+00,8.909523909993025860e-08,2.769146296040648371e-06,0.000000000000000000e+00
5.625000000000000000e+03,3.089179979865865780e-07,5.324012396437329724e-06,0.000000000000000000e+00,9.047725957134543804e-08,2.417980454018170136e-06,0.000000000000000000e+00
5.875000000000000000e+03,2.663878200123950285e-07,4.394102402586756687e-06,0.000000000000000000e+00,8.808153099434381862e-08,2.191687309718691930e-06,0.000000000000000000e+00
6.125000000000000000e+03,2.777685610702120430e-07,4.184183480253379637e-06,0.000000000000000000e+00,8.997068815647275227e-08,2.066395170904354502e-06,0.000000000000000000e+00
6.375000000000000000e+03,2.486532325780837516e-07,3.768491317267197553e-06,0.000000000000000000e+00,8.621163938709610042e-08,1.761662489893267383e-06,0.000000000000000000e+00
6.625000000000000000e+03,2.214314027953327777e-07,3.589547292889870079e-06,0.000000000000000000e+00,8.959368432582380288e-08,1.673820503325425096e-06,0.000000000000000000e+00
6.875000000000000000e+03,2.192789536226446312e-07,3.373618059830505802e-06,0.000000000000000000e+00,8.297814313598272845e-08,1.505637831279514250e-06,0.000000000000000000e+00
7.125000000000000000e+03,2.073481050053082449e-07,3.132648962432526604e-06,0.000000000000000000e+00,7.308868889090652093e-08,1.346399844472757254e-06,0.000000000000000000e+00
7.375000000000000000e+03,1.883148976070050646e-07,3.066472181098445113e-06,0.000000000000000000e+00,8.035092461568805779e-08,1.260154910031709037e-06,0.000000000000000000e+00
