4.875000000000000000e+03,2.506339509018817685e-07,5.362615103398335242e-05,0.000000000000000000e+00,7.872094399539848289e-08,4.202609475537748996e-06,0.000000000000000000e+00
5.125000000000000000e+03,2.778757567321651230e-07,4.312657229775241464e-05,0.000000000000000000e+00,7.783336794761114891e-08,4.198855673209411294e-06,0.000000000000000000e+00
5.375000000000000000e+03,2.878296744143253580e-07,3.459186670176613639e-05,0.000000000000000000e+00,7.542329081973015667e-08,4.409951366132354931e-06,0.000000000000000000e+00
5.625000000000000000e+03,2.227337241212518855e-07,2.737507548487382912e-05,0.000000000000000000e+00,8.049744033170490892e-08,4.254144174987583668e-06,0.000000000000000000e+00
5.875000000000000000e+03,2.138198114954789577e-07,2.140613674807261764e-05,0.000000000000000000e+00,7.394997275980715015e-08,4.476489956047547166e-06,0.000000000000000000e+00
6.125000000000000000e+03,2.487807934753240258e-07,1.680155257672492395e-05,0.000000000000000000e+00,8.267574392198544958e-08,4.606049052035745727e-06,0.000000000000000000e+00
6.375000000000000000e+03,2.033169657326103622e-07,1.309048245059098583e-05,0.000000000000000000e+00,6.917620251707114524e-08,4.308323481948949490e-06,0.000000000000000000e+00
6.625000000000000000e+03,2.257641577425583646e-07,1.063446103165591117e-05,0.000000000000000000e+00,7.292503550032255669e-08,4.186486920612145258e-06,0.000000000000000000e+00
6.875000000000000000e+03,1.978592664633495054e-07,8.208940627483746839e-06,0.000000000000000000e+00,7.609780427674508072e-08,3.941664651339051708e-06,0.000000000000000000e+00
7.125000000000000000e+03,2.152999140770942468e-07,7.066368343426553778e-06,0.000000000000000000e+00,6.413701825553250212e-08,3.637678107301394455e-06,0.000000000000000000e+00
7.375000000000000000e+03,1.759772597788652722e-07,6.037932975659746453e-06,0.000000000000000000e+00,7.169011230263812030e-08,3.358482426271098930e-06,0.000000000000000000e+00
7.625000000000000000e+03,1.686247615955093420e-07,5.492240612949745911e-06,0.000000000000000000e+00,6.777968184893060182e-08,3.308935623081667462e-06,0.000000000000000000e+00
7.875000000000000000e+03,1.779135685024139750e-07,4.854710882743711613e-06,0.000000000000000000e+00,6.975158185548108540e-08,2.980020191834454432e-06,0.000000000000000000e+00
8.125000000000000000e+03,1.689671862127693492e-07,4.411049004039847907e-06,0.000000000000000000e+00,6.934718768031773442e-08,2.929691961112686342e-06,0.000000000000000000e+00
8.375000000000000000e+03,1.614266764227770365e-07,4.448874086062071526e-06,0.000000000000000000e+00,6.619498903815419341e-08,2.893297729283801798e-06,0.000000000000000000e+00
8.625000000000000000e+03,1.631276618939453818e-07,3.980575814394334695e-06,0.000000000000000000e+00,7.764017255269069311e-08,2.506195606888958726e-06,0.000000000000000000e+00
8.875000000000000000e+03,1.610151881412096930e-07,3.753997607895439477e-06,0.000000000000000000e+00,6.663982432624906307e-08,2.503779387242115835e-06,0.000000000000000000e+00
9.125000000000000000e+03,1.409402150051847176e-07,3.779037833438570013e-06,0.000000000000000000e+00,7.817600675239357882e-08,2.441409051914714209e-06,0.000000000000000000e+00
9.375000000000000000e+03,1.460783729898983869e-07,3.574824090435241519e-06,0.000000000000000000e+00,6.445017243499592733e-08,2.260245709220704260e-06,0.000000000000000000e+00
9.625000000000000000e+03,1.404521677541744884e-07,3.171739149168003990e-06,0.000000000000000000e+00,5.966785528044046460e-08,2.084237485955859545e-06,0.000000000000000000e+00
9.875000000000000000e+03,1.334835881679365840e-07,3.184726104063231445e-06,0.000000000000000000e+00,5.983115028230615817e-08,2.004723983399879083e-06,0.000000000000000000e+00
