1.250000000000000000e+02,1.104823424910656102e-07,1.128249175378600170e-05,0.000000000000000000e+00,1.877393049439952196e-07,1.397490874594584239e-05,0.000000000000000000e+00
3.750000000000000000e+02,1.102749595111912095e-07,5.736205800695920677e-06,0.000000000000000000e+00,3.381150857291504434e-07,1.839979003959360193e-05,0.000000000000000000e+00
6.250000000000000000e+02,9.905588059687584674e-08,5.426006698939200891e-06,0.000000000000000000e+00,4.590889710804936366e-07,3.050677874204576185e-05,0.000000000000000000e+00
8.750000000000000000e+02,8.668033235164601184e-08,5.714738494406480717e-06,0.000000000000000000e+00,5.146677575813400515e-07,5.133614793464960830e-05,0.000000000000000000e+00
1.125000000000000000e+03,8.401106894220393355e-08,6.222506240730560740e-06,0.000000000000000000e+00,4.895808668913289442e-07,7.239443661688481650e-05,0.000000000000000000e+00
1.375000000000000000e+03,8.401281298120392455e-08,6.601324068611360714e-06,0.000000000000000000e+00,5.438817251391304367e-07,8.402278316383601775e-05,0.000000000000000000e+00
1.625000000000000000e+03,8.034274116299904362e-08,7.075853361580961262e-06,0.000000000000000000e+00,4.994408830445188914e-07,9.228104501814001967e-05,0.000000000000000000e+00
1.875000000000000000e+03,6.966866874364040001e-08,7.429138039932401346e-06,0.000000000000000000e+00,5.153274873523815209e-07,9.680629324482160816e-05,0.000000000000000000e+00
2.125000000000000000e+03,7.112448444018395543e-08,7.655102987974641551e-06,0.000000000000000000e+00,4.381925357750451183e-07,1.004145104177600102e-04,0.000000000000000000e+00
2.375000000000000000e+03,8.813464936059609891e-08,7.918082443091041214e-06,0.000000000000000000e+00,4.187039185106780519e-07,1.051200908818104152e-04,0.000000000000000000e+00
2.625000000000000000e+03,7.858695781832536325e-08,7.758683138462081424e-06,0.000000000000000000e+00,3.752761932335724754e-07,1.046814720494664198e-04,0.000000000000000000e+00
2.875000000000000000e+03,7.908696959997944849e-08,7.697849104818401168e-06,0.000000000000000000e+00,3.398223242505423877e-07,1.023299758943792119e-04,0.000000000000000000e+00
3.125000000000000000e+03,8.296778369621896840e-08,7.358742626398241638e-06,0.000000000000000000e+00,3.170079829300595830e-07,1.000177499166472143e-04,0.000000000000000000e+00
3.375000000000000000e+03,8.673094785150401449e-08,6.978089232350720826e-06,0.000000000000000000e+00,3.199416786488666151e-07,9.641078845178880957e-05,0.000000000000000000e+00
3.625000000000000000e+03,9.598826905273849016e-08,6.313272476258704906e-06,0.000000000000000000e+00,2.961399781112502898e-07,8.981966882512800007e-05,0.000000000000000000e+00
3.875000000000000000e+03,9.055366800865353159e-08,5.938494637983688908e-06,0.000000000000000000e+00,2.249574213162029967e-07,8.212469250135040033e-05,0.000000000000000000e+00
4.125000000000000000e+03,9.104004086118746283e-08,5.484914992623705042e-06,0.000000000000000000e+00,2.524841882445264938e-07,7.373122576761040640e-05,0.000000000000000000e+00
4.375000000000000000e+03,9.179269749488873320e-08,4.926880093815328394e-06,0.000000000000000000e+00,2.162608721364881286e-07,6.495164554204480912e-05,0.000000000000000000e+00
4.625000000000000000e+03,1.009536984916618442e-07,4.628582774620905236e-06,0.000000000000000000e+00,2.370220630774577286e-07,5.561309105036080458e-05,0.000000000000000000e+00
4.875000000000000000e+03,9.201708945927608834e-08,4.541802714631160430e-06,0.000000000000000000e+00,2.642580826593224416e-07,4.563516907081440903e-05,0.000000000000000000e+00
5.125000000000000000e+03,8.998397459979490103e-08,4.655454453154296786e-06,0.000000000000000000e+00,2.240887855309092168e-07,3.635659570794152112e-05,0.000000000000000000e+00
5.375000000000000000e+03,8.548856311327904480e-08,4.829591403568800138e-06,0.000000000000000000e+00,1.690375257615950686e-07,2.957247667937024232e-05,0.000000000000000000e+00
5.625000000000000000e+03,9.435209509776426212e-08,5.112987179168616497e-06,0.000000000000000000e+00,1.965004467706834579e-07,2.325655496601360307e-05,0.000000000000000000e+00
5.875000000000000000e+03,9.219731119433384747e-08,5.205442216493552542e-06,0.000000000000000000e+00,1.845855431751364423e-07,1.811538918129424215e-05,0.000000000000000000e+00
6.125000000000000000e+03,9.577775475548192725e-08,5.216474044498024267e-06,0.000000000000000000e+00,1.607701097953878675e-07,1.370181707366120179e-05,0.000000000000000000e+00
6.375000000000000000e+03,8.127184696611640798e-08,5.073021799963392776e-06,0.000000000000000000e+00,1.742693563206296890e-07,1.076388222389920168e-05,0.000000000000000000e+00
6.625000000000000000e+03,8.776473310777130033e-08,4.893941768644280955e-06,0.000000000000000000e+00,1.437887444421243473e-07,8.692388042184001412e-06,0.000000000000000000e+00
6.875000000000000000e+03,8.981678292891393432e-08,4.546885179132648068e-06,0.000000000000000000e+00,1.283769221036015993e-07,6.748336371123600901e-06,0.000000000000000000e+00
7.125000000000000000e+03,7.836900692482048309e-08,4.369778967439863901e-06,0.000000000000000000e+00,1.236976148197090702e-07,5.608500316864544132e-06,0.000000000000000000e+00
7.375000000000000000e+03,9.780110620559489830e-08,3.999148342288352661e-06,0.000000000000000000e+00,1.481489075179907620e-07,5.058508437593248263e-06,0.000000000000000000e+00
7.625000000000000000e+03,7.812960227272112801e-08,3.757955101456776842e-06,0.000000000000000000e+00,1.458632595784337708e-07,4.553582093560280171e-06,0.000000000000000000e+00
7.875000000000000000e+03,8.665872635937529475e-08,3.873555461730768110e-06,0.000000000000000000e+00,1.307789985987205821e-07,3.943863087317824636e-06,0.000000000000000000e+00
8.125000000000000000e+03,7.814227334391017008e-08,3.415057213402348945e-06,0.000000000000000000e+00,1.240646838242240253e-07,3.598316570486264775e-06,0.000000000000000000e+00
8.375000000000000000e+03,9.805577175703673339e-08,3.262905998124732035e-06,0.000000000000000000e+00,1.101682195806051373e-07,3.417583011605558675e-06,0.000000000000000000e+00
8.625000000000000000e+03,8.034618766310928544e-08,3.161803022033181358e-06,0.000000000000000000e+00,1.015498902709940077e-07,3.283701644300185125e-06,0.000000000000000000e+00
8.875000000000000000e+03,7.507010553276608860e-08,2.918787759939374861e-06,0.000000000000000000e+00,1.083910559781165851e-07,3.066127806446188186e-06,0.000000000000000000e+00
9.125000000000000000e+03,7.927430561892601531e-08,2.959755526257464397e-06,0.000000000000000000e+00,1.155905838889736135e-07,2.769166407173452339e-06,0.000000000000000000e+00
9.375000000000000000e+03,7.396777131193472655e-08,2.545551179156981743e-06,0.000000000000000000e+00,1.038739910614692088e-07,2.640694211707358742e-06,0.000000000000000000e+00
9.625000000000000000e+03,7.218479726911377482e-08,2.630889834165393191e-06,0.000000000000000000e+00,9.641822363885360842e-08,2.520412476835405286e-06,0.000000000000000000e+00
9.875000000000000000e+03,7.511677545831360749e-08,2.310316839628873179e-06,0.000000000000000000e+00,9.764183470414386420e-08,2.418626212773047395e-06,0.000000000000000000e+00
