1.197263397947559e-1 3.852889667250423e-1
2.887517606814685e-1 5.995673225507261e-1
4.161915621436725e-1 1.085814360770570e+0
5.453561127985980e-1 1.727472074644211e+0
6.442417331813006e-1 2.907180385288953e+0
7.442423429411162e-1 4.016782640456270e+0
8.038768529076403e-1 5.148861646234664e+0
8.535113018981830e-1 6.406510765427001e+0
9.543899657924753e-1 8.700937467806725e+0
1.018065150803767e+0 1.124663759257351e+1
1.084840625721974e+0 1.357622792257591e+1
1.146846423860310e+0 1.585453796229524e+1
1.186196257294252e+0 1.818687545070567e+1
1.229123348313101e+0 2.043679818687545e+1
1.272050439331948e+0 2.271144534871742e+1
1.304245757596084e+0 2.486835715021560e+1
1.352538734992287e+0 2.709591016792005e+1
1.395465826011135e+0 2.950242093334707e+1
1.447336060992243e+0 3.204445818023649e+1
1.486685894426186e+0 3.449675491913052e+1
1.535575081419874e+0 3.683550244382633e+1
1.574686431014825e+0 3.924054805810241e+1
1.642296599369510e+0 4.191957693760516e+1
1.699174994969482e+0 4.495024209333469e+1
1.765711986048697e+0 4.766663232718656e+1
1.844411652916584e+0 5.019951237938258e+1
1.914764385419695e+0 5.282762725639000e+1
2.014493990817018e+0 5.537765623683003e+1
2.137746774878709e+0 5.763332303148930e+1
2.302300623784292e+0 6.010796332543525e+1
2.581326715406802e+0 6.229113011229010e+1
2.924743443557584e+0 6.364273204903677e+1
3.268160171708365e+0 6.436386113114247e+1
3.611576899859147e+0 6.482950448130215e+1
3.954993628009928e+0 6.518800865354899e+1
4.298410356160709e+0 6.549294323683939e+1
4.641827084311490e+0 6.572370454311321e+1
4.985243812462272e+0 6.590501699804264e+1
5.328660540613054e+0 6.605748428968785e+1
5.672077268763834e+0 6.616874420521273e+1
6.015493996914616e+0 6.624291748222932e+1
6.358910725065398e+0 6.635417739775420e+1
6.702327453216180e+0 6.642422993715874e+1
7.045744181366960e+0 6.649428247656331e+1
7.389160909517742e+0 6.660554239208818e+1
7.732577637668523e+0 6.669207788194086e+1
8.075994365819305e+0 6.691871845060265e+1
8.419411093970085e+0 6.721129082105696e+1
8.762827822120867e+0 6.754507056763160e+1
9.106244550271649e+0 6.789121252704234e+1
9.449661278422431e+0 6.819202637272072e+1
9.793078006573211e+0 6.833625218914185e+1
1.013649473472399e+1 6.827032038734933e+1
1.047991146287477e+1 6.807664571958381e+1
1.082332819102556e+1 6.782940146286185e+1
1.116674491917634e+1 6.757803646852787e+1
1.151016164732712e+1 6.733079221180591e+1
1.185357837547790e+1 6.714947975687647e+1
1.219699510362868e+1 6.708354795508396e+1
1.254041183177946e+1 6.701761615329144e+1
1.288382855993025e+1 6.702997836612754e+1
1.322724528808102e+1 6.710003090553209e+1
1.357066201623181e+1 6.714947975687647e+1
1.391407874438259e+1 6.714947975687647e+1
1.425749547253337e+1 6.714947975687647e+1
1.460091220068415e+1 6.718244565777275e+1
1.494432892883493e+1 6.727722262284948e+1
1.528774565698571e+1 6.728134336046152e+1
1.563116238513650e+1 6.730194704852168e+1
1.597457911328727e+1 6.739672401359843e+1
1.631799584143806e+1 6.741320696404657e+1
1.666141256958884e+1 6.747089729061503e+1
1.700482929773962e+1 6.754507056763160e+1
1.734824602589040e+1 6.755331204285568e+1
1.769166275404118e+1 6.765220974554445e+1
1.803507948219197e+1 6.767693417121664e+1
1.837849621034275e+1 6.771402080972493e+1
1.872191293849352e+1 6.780879777480169e+1
1.906532966664431e+1 6.780879777480169e+1
1.940874639479509e+1 6.790357473987844e+1
1.975216312294587e+1 6.794066137838672e+1
2.009557985109665e+1 6.796538580405893e+1
2.043899657924744e+1 6.806840424435974e+1
2.078241330739822e+1 6.807252498197178e+1
2.112583003554900e+1 6.815081899660039e+1
2.146924676369978e+1 6.820438858555681e+1
2.181266349185056e+1 6.822087153600495e+1
2.215608022000134e+1 6.832388997630576e+1
2.249949694815212e+1 6.833625218914185e+1
2.284291367630291e+1 6.839806325332233e+1
2.318633040445368e+1 6.846811579272691e+1
2.352974713260447e+1 6.847635726795096e+1
2.387316386075525e+1 6.857525497063975e+1
2.421658058890603e+1 6.859997939631194e+1
2.455999731705681e+1 6.864118677243226e+1
2.490341404520759e+1 6.873184299989698e+1
2.524683077335838e+1 6.873184299989698e+1
2.559024750150915e+1 6.883074070258576e+1
2.593366422965994e+1 6.886370660348203e+1
2.627708095781072e+1 6.889255176676625e+1
2.662049768596150e+1 6.899144946945503e+1
2.696391441411228e+1 6.899557020706706e+1
2.730733114226307e+1 6.907798495930771e+1
2.765074787041384e+1 6.912743381065211e+1
2.799416459856463e+1 6.914803749871227e+1
2.833758132671541e+1 6.924693520140104e+1
2.868099805486619e+1 6.925929741423715e+1
2.902441478301697e+1 6.932522921602967e+1
2.936783151116775e+1 6.939116101782218e+1
2.971124823931854e+1 6.940764396827032e+1
3.001710376282782e+1 6.945709281961470e+1
