9.983856543534908e-2 3.977082146009760e+6
1.053088298691999e-1 3.037208096585882e+6
1.094318385902660e-1 2.506411143625795e+6
1.137162696814704e-1 2.068444200189170e+6
1.181684430861711e-1 1.695816477308918e+6
1.230726451064908e-1 1.384841336992104e+6
1.278911355381952e-1 1.135083845111441e+6
1.328982775587262e-1 9.400582915483994e+5
1.378434531519925e-1 7.958084653459333e+5
1.453327479858018e-1 6.059479447884671e+5
1.464560040060665e-1 8.011910328473325e+5
1.476733014123966e-1 1.075933039028486e+6
1.624943800962400e-1 1.155421308944542e+6
1.746762816352501e-1 1.206980063892040e+6
1.877714376820054e-1 1.273968642205791e+6
2.070568630229434e-1 1.388122506961718e+6
2.095085453022713e-1 1.590673433013052e+6
2.199596463947167e-1 1.590933169537712e+6
2.332471310467845e-1 1.594146273192768e+6
2.507332347691758e-1 1.576550546424411e+6
2.695302391745380e-1 1.556843393536892e+6
2.897364200496270e-1 1.556843393536892e+6
3.034487678994966e-1 1.532782055130024e+6
3.178444338252435e-1 1.485719279020251e+6
3.348068044527699e-1 1.432494331247444e+6
3.599066480536296e-1 1.353159109234341e+6
3.868881802594067e-1 1.275855355077320e+6
4.158924677660610e-1 1.188809853393865e+6
4.470711527774532e-1 1.094261339147429e+6
4.805872458315092e-1 1.005742986434737e+6
5.166159780630861e-1 9.148587627227915e+5
5.553457173594026e-1 8.236110679218243e+5
5.969789531979370e-1 7.420132276182147e+5
6.417333553157918e-1 6.625900433817203e+5
6.756534103530500e-1 6.164263243813161e+5
6.790197716561196e-1 8.477961600239645e+5
6.836373106952577e-1 1.268886645083689e+6
6.867331017126673e-1 1.882083011298280e+6
6.900964812630744e-1 2.843213503172677e+6
6.929783279473830e-1 4.154187386571799e+6
6.976791873409907e-1 5.081088214948719e+6
7.277424146293155e-1 3.863282988666287e+6
7.550830084588505e-1 3.134113165022468e+6
8.007622973057085e-1 2.635641548483378e+6
8.607939578231508e-1 2.242183210400688e+6
9.152098432566536e-1 1.942996179271562e+6
9.541926177243274e-1 1.823348000868442e+6
9.591769045622709e-1 2.268460520182158e+6
1.001588992612449e+0 2.021696307936853e+6
1.069266569842628e+0 1.768797107485102e+6
1.137512716223122e+0 1.585851674086460e+6
1.235597938622510e+0 1.367755464821154e+6
1.328228418650118e+0 1.161421420363998e+6
1.427803233531272e+0 9.898695406201249e+5
1.534842987137870e+0 8.470977375239803e+5
1.649907312046091e+0 7.082172789365567e+5
1.773597795445790e+0 5.984930453178225e+5
1.906561124399872e+0 5.078309080793369e+5
2.049492466897921e+0 4.283594392709032e+5
2.198167624545419e+0 3.615029013327571e+5
2.357628038961860e+0 3.003030475549196e+5
2.534375029345360e+0 2.522792430688828e+5
2.724372412960261e+0 2.119353000297777e+5
2.928613547149774e+0 1.782407929645744e+5
3.148166259410100e+0 1.484132482145194e+5
3.384178430279356e+0 1.228478117482482e+5
3.637883994765269e+0 1.035464669792084e+5
3.910609393688754e+0 8.647414067821731e+4
4.175386621582187e+0 7.313494099071645e+4
4.458091229419027e+0 6.073527905963207e+4
4.808436558445947e+0 5.182935033107882e+4
4.825416718897569e+0 1.500215987645232e+5
4.976219692034014e+0 1.400377290378297e+5
5.101703939902243e+0 1.301659524348068e+5
5.121545479747446e+0 1.750643875886600e+5
5.437068194221153e+0 1.519911082952936e+5
5.465469071501137e+0 1.718612101847829e+5
5.689958227429206e+0 1.561873681306321e+5
6.116523816014920e+0 1.322336161721654e+5
6.575068233634618e+0 1.096173583403257e+5
7.067988873640578e+0 9.050016209937011e+4
7.597862857507058e+0 7.504944585422787e+4
8.130641618208715e+0 6.282483755348661e+4
8.681146292017001e+0 5.207148586382831e+4
9.289887256373929e+0 4.347864072053863e+4
9.963798224419305e+0 3.626262236940094e+4
1.071076565093924e+1 3.053128201773501e+4
1.148775058618472e+1 2.502267231751980e+4
1.226555640843076e+1 2.084695179479534e+4
1.312564404954199e+1 1.739231579221897e+4
1.407781012470902e+1 1.434424009266729e+4
1.506497695994940e+1 1.185488820498818e+4
1.615782695117991e+1 9.860092759300745e+3
1.736914919436802e+1 8.152554830687429e+3
1.858711192359447e+1 6.772862918038230e+3
1.984559710434835e+1 5.574486622240564e+3
2.118929105538824e+1 4.635075517965852e+3
2.262396304173576e+1 3.871176562023405e+3
2.421040481063746e+1 3.191791932489853e+3
2.590809134604946e+1 2.669292153002806e+3
2.778752717098314e+1 2.250625433301674e+3
2.960199931744900e+1 1.880014977224072e+3
3.146379297907895e+1 1.530774976447430e+3
3.324638983868905e+1 1.312338317531903e+3
3.456283723722925e+1 1.194194588423229e+3
3.467359754571525e+1 2.816467780218108e+3
3.491580378898585e+1 6.989595652072830e+3
3.641128406052158e+1 6.229689529494901e+3
3.812462845261904e+1 5.486872901234355e+3
4.070594824703342e+1 4.603435048444931e+3
4.365885652582241e+1 3.825710221800646e+3
4.693187982169481e+1 3.173736596386636e+3
5.033643228718645e+1 2.636835896757255e+3
5.386613300896407e+1 2.175792473083876e+3
5.777371303002675e+1 1.807936826682050e+3
6.182493214341961e+1 1.503957798418141e+3
6.601093808255871e+1 1.246780323847054e+3
7.063976943210459e+1 1.030409506526699e+3
7.559318455950476e+1 8.590141054219359e+2
8.107689763139109e+1 7.051212136800668e+2
8.676218701495861e+1 5.882726137054827e+2
9.263662985777168e+1 4.877877126759848e+2
9.596014933051265e+1 4.408275969994415e+2
1.002401882141765e+2 3.922091747795193e+2
