1.6791510612e+0 4.5846153846e+1
1.7790262172e+0 5.0209790210e+1
1.8845860363e+0 5.4017292690e+1
1.9973075590e+0 5.7660403811e+1
2.0716333130e+0 6.1214386314e+1
2.1825935619e+0 6.5345421654e+1
2.3048762852e+0 6.9330188451e+1
2.4932822588e+0 7.3363727535e+1
2.7342245136e+0 7.7495597222e+1
3.0789218063e+0 8.1390233393e+1
3.3770287141e+0 8.3776223776e+1
3.7765293383e+0 8.5454545455e+1
4.0784286717e+0 8.6198474030e+1
4.5403856263e+0 8.6289801267e+1
5.0576969001e+0 8.5076163766e+1
5.4896618781e+0 8.3647399886e+1
5.9552420245e+0 8.1791630436e+1
6.3556047185e+0 8.0116080067e+1
6.7864351617e+0 7.8205403576e+1
7.1979968122e+0 7.6722765851e+1
7.6249295794e+0 7.5188468274e+1
8.0729976321e+0 7.4064128516e+1
8.5929256555e+0 7.3093015566e+1
9.0548826101e+0 7.2481123080e+1
9.5975562265e+0 7.1589498651e+1
1.0021670956e+1 7.1016504803e+1
1.0561325246e+1 7.0055201074e+1
1.0989667032e+1 6.9339466138e+1
1.1509595055e+1 6.8596671280e+1
1.1888062426e+1 6.8090529436e+1
1.2365792759e+1 6.8000000000e+1
1.3064918851e+1 6.7328671329e+1
1.4013732834e+1 6.7328671329e+1
1.4712858926e+1 6.7328671329e+1
1.5711610487e+1 6.7664335664e+1
