# This file provides PRELIMINARY data points described in manuscript
# arXiv:2006.09721v2 "Observation of Excess Electronic Recoil Events in XENON1T” 
# and are made available by the XENON collaboration.
#
# This manuscript has not yet been peer reviewed and may therefore change as a result of 
# the peer review process. The data points are provided as a courtesy to the community. 
# 
# Data points from Fig. 2: Efficiency as a function of energy.
# Energy [keV], Detection Eff, Selection Eff, Total Eff, Total Eff Upper Uncertainty, Total Eff LowER Uncertainty

14.294294294294295,0.969568968967117,0.9164385631330744,0.888550392778641,0.007530726172709678,0.0077855480757514075
14.504504504504505,0.9695689689671171,0.9164840068110622,0.888594453558654,0.007486332896984889,0.007742637411170747
14.714714714714715,0.969568968967117,0.9165274958487355,0.8886366191800721,0.00744362238671968,0.007701369992215076
14.924924924924925,0.9695689689671171,0.9165690965205378,0.8886769539005398,0.007402531083038039,0.007661682820402352
15.135135135135135,0.9695689689671171,0.9166088728537977,0.8887155197989679,0.007362997847686562,0.00762351534359201
15.345345345345345,0.9695689689671171,0.9166468867049202,0.8887523768494073,0.007324963875873536,0.007586809365951589
15.555555555555555,0.9695689689671171,0.9166831978329945,0.8887875829924162,0.0072883726116150585,0.0075515089605538875
15.765765765765767,0.9695689689671171,0.9167178639709059,0.8888211942040092,0.00725316966556541,0.007517560384583555
15.975975975975977,0.9695689689671171,0.916750940894037,0.8888532645622659,0.007219302735304822,0.007484911997132295
16.186186186186188,0.9695689689671171,0.9167824824866386,0.8888838463116843,0.007186721528056633,0.007453514179551311
16.396396396396398,0.9695689689671171,0.9168125408059513,0.8889129899253492,0.007155377685801747,0.007423319258335036
16.606606606606608,0.9695689689671171,0.916841166144152,0.8889407441649948,0.007125224712758072,0.007394281430498034
16.816816816816818,0.9695689689671171,0.9168684070882009,0.88896715613903,0.007096217905188742,0.007366356691410979
17.027027027027028,0.9695689689671171,0.916894310577659,0.8889922713585965,0.007068314283501578,0.007339502765054446
17.237237237237238,0.9695689689671171,0.9169189219605447,0.8890161337917258,0.007041472526598859,0.007313679036648059
17.44744744744745,0.9695689689671171,0.916942285047297,0.8890387859156601,0.007015652908436817,0.007288846487609745
17.65765765765766,0.9695689689671171,0.9169644421629096,0.8890602687674,0.0069908172367499155,0.00726496763279768
17.86786786786787,0.9695689689671171,0.9169854341972958,0.8890806219925363,0.006966928793895271,0.007242006459987068
18.07807807807808,0.9695689689671171,0.9170053006539475,0.8890998838924291,0.006943952279770144,0.007219928371527973
18.28828828828829,0.9695689689671171,0.9170240796969427,0.8891180914697842,0.006921853756754438,0.007198700128134121
18.4984984984985,0.9695689689671171,0.9170418081963604,0.8891352804726859,0.006900600596629932,0.0071782897947491745
18.70870870870871,0.9695689689671171,0.9170585217721552,0.889151485437137,0.006880161429424905,0.007158666688432767
18.91891891891892,0.9695689689671171,0.9170742548365443,0.8891667397281554,0.006860506094134941,0.007139801328215477
19.12912912912913,0.9695689689671171,0.9170890406349566,0.8891810755794773,0.006841605591268178,0.007121665386863084
19.33933933933934,0.9695689689671171,0.917102911285595,0.8891945241319158,0.006823432037164367,0.007104231644497011
19.54954954954955,0.9695689689671171,0.9171158978176559,0.8892071154704165,0.006805958620034461,0.007087473944011646
19.75975975975976,0.9695689689671171,0.9171280302082533,0.8892188786598592,0.0067891595576717225,0.007071367148236167
19.96996996996997,0.9695689689671171,0.917139337418091,0.8892298417796434,0.00677301005678161,0.007055887098781559
20.18018018018018,0.9695689689671171,0.917149847425925,0.8892400319571028,0.00675748627387866,0.007041010576519289
20.39039039039039,0.9695689689671171,0.9171595872618578,0.889249475399786,0.006742565277702157,0.007026715263637591
20.6006006006006,0.9695689689671171,0.9171685830395035,0.8892581974266431,0.006728225013097868,0.007012979707218407
20.81081081081081,0.9695689689671171,0.9171768599870631,0.8892662224981547,0.006714444266318461,0.006999783284284303
21.02102102102102,0.9695689689671171,0.9171844424773443,0.8892735742454388,0.0067012026316924924,0.006987106168262731
21.23123123123123,0.9695689689671171,0.9171913540567656,0.8892802754983722,0.006688480479615471,0.006974929296813374
21.44144144144144,0.9695689689671171,0.9171976174733755,0.8892863483127569,0.006676258925814594,0.006963234340972435
21.65165165165165,0.9695689689671171,0.9172032547039226,0.8892918139965663,0.006664519801842636,0.006952003675560945
21.86186186186186,0.9695689689671171,0.9172082869800071,0.8892966931353011,0.006653245626754488,0.00694122035081177
22.07207207207207,0.9695689689671171,0.9172127348133463,0.889301005616486,0.0066424195799237185,0.006930868065165948
22.28228228228228,0.9695689689671171,0.9172166180201826,0.8893047706533346,0.0066320254749557715,0.006920931139195497
22.492492492492495,0.9695689689671171,0.917219955744865,0.8893080068076136,0.006622047734655982,0.0069113944906060995
22.702702702702705,0.9695689689671171,0.91722276648263,0.8893107320117304,0.0066124713670122175,0.006902243610277796
22.912912912912915,0.9695689689671171,0.9172250681016108,0.8893129635900725,0.006603281942152328,0.00689346453930246
23.123123123123126,0.9695689689671171,0.9172268778640997,0.889314718279623,0.006594465570239287,0.006885043846976506
23.333333333333336,0.9695689689671171,0.9172282124470903,0.8893160122498772,0.0065860088802647074,0.0068769686097107895
23.543543543543546,0.9695689689671171,0.9172290879621225,0.8893168611220843,0.006577898999708042,0.006869226390820233
23.753753753753756,0.9695689689671171,0.9172295199744547,0.8893172799878357,0.006570123535024163,0.006861805221155111
23.963963963963966,0.9695689689671171,0.9172295235215867,0.8893172834270249,0.006562670552927325,0.00685469358054156
24.174174174174176,0.9695689689671171,0.9172291131311533,0.8893168855251955,0.0065555285624383855,0.006847880379995022
24.384384384384386,0.9695689689671171,0.9172283028382123,0.8893160998903041,0.006548686497664708,0.006841354944676039
24.594594594594597,0.9695689689671171,0.9172271062019461,0.8893149396689133,0.00654213370128253,0.006835106997554968
24.804804804804807,0.9695689689671171,0.9172255363217962,0.8893134175618349,0.0065358599086924275,0.006829126643758935
25.015015015015017,0.9695689689671171,0.9172236058530518,0.8893115458392449,0.006529855232820517,0.006823404355566843
25.225225225225227,0.9695689689671171,0.9172213270219094,0.8893093363552836,0.006524110149538404,0.006817930958030293
25.435435435435437,0.9695689689671171,0.917218711640021,0.8893068005621626,0.00651861548367649,0.0068126976151903695
25.645645645645647,0.9695689689671171,0.9172157711185505,0.8893039495237922,0.006513362395604726,0.006807695816864849
25.855855855855857,0.9695689689671171,0.9172125164817524,0.8893007939289476,0.006508342368358127,0.006802917365982533
26.066066066066067,0.9695689689671171,0.9172089583800905,0.8892973441039878,0.0065035471952842715,0.006798354366440955
26.276276276276278,0.9695689689671171,0.9172051071029116,0.8892936100251442,0.006498968968190318,0.006793999211463323
26.486486486486488,0.9695689689671171,0.9172009725906897,0.889289601330392,0.0064946000659679036,0.006789844572435695
26.696696696696698,0.9695689689671171,0.9171965644468549,0.8892853273309191,0.0064904331436775545,0.006785883388201256
26.906906906906908,0.9695689689671171,0.9171918919492216,0.8892807970222062,0.006486461122072219,0.006782108854794253
27.117117117117118,0.9695689689671171,0.9171869640610282,0.8892760190947313,0.006482677177540313,0.006778514415591576
27.32732732732733,0.9695689689671171,0.9171817894416039,0.8892710019443114,0.006479074732453129,0.006775093751868371
27.53753753753754,0.9695689689671171,0.9171763764566729,0.8892657536820928,0.006475647445897325,0.0067718407737347285
27.74774774774775,0.9695689689671171,0.9171707331883091,0.8892602821442037,0.00647238920477749,0.006768749611442071
27.95795795795796,0.9695689689671171,0.9171648674445538,0.8892545949010787,0.006469294115272536,0.006765814607040915
28.16816816816817,0.9695689689671171,0.9171587867687077,0.8892486992664679,0.006466356494631292,0.006763030306373908
28.37837837837838,0.9695689689671171,0.9171524984483057,0.8892426023061392,0.006463570863293223,0.006760391451392517
28.58858858858859,0.9695689689671171,0.9171460095237912,0.889236310846288,0.006460931937320553,0.006757892972781225
28.7987987987988,0.9695689689671171,0.9171393267968918,0.8892298314816582,0.006458434621128153,0.006755529982876777
29.00900900900901,0.9695689689671171,0.9171324568387147,0.8892231705833916,0.00645607400049936,0.006753297768869759
29.21921921921922,0.9695689689671171,0.9171254059975658,0.8892163343066085,0.006453845335876126,0.006751191786277116
29.42942942942943,0.9695689689671171,0.9171181804065034,0.8892093285977319,0.006451744055910606,0.006749207652673422
29.63963963963964,0.9695689689671171,0.9171107859906377,0.889202159201565,0.0064497657512688515,0.006747341141669095
29.84984984984985,0.9695689689671171,0.9171032284741804,0.8891948316681254,0.00644790616867511,0.006745588177127864
30.06006006006006,0.9695689689671171,0.9170955133872567,0.8891873513592514,0.006446161205187882,0.006743944827609277
30.27027027027027,0.9695689689671171,0.9170876460724868,0.8891797234549814,0.006444526902695953,0.006742407301030877
30.48048048048048,0.9695689689671171,0.9170796316913421,0.8891719529597181,0.00644299944262838,0.00674097193953803
30.69069069069069,0.9695689689671171,0.9170714752302884,0.8891640447081838,0.006441575140866753,0.006739635214573692
30.9009009009009,0.9695689689671171,0.9170631815067194,0.8891560033711741,0.006440250442853529,0.006738393722139959
31.11111111111111,0.9695689689671171,0.9170547551746887,0.8891478334611149,0.00643902191888676,0.006737244178242985
31.32132132132132,0.9695689689671171,0.9170462007304492,0.8891395393374335,0.006437886259595052,0.0067361834145134745
31.531531531531535,0.9695689689671171,0.9170375225178022,0.889131125211745,0.006436840271584488,0.006735208373996094
31.741741741741745,0.9695689689671171,0.9170287247332678,0.8891225951528646,0.00643588087325087,0.006734316107100727
31.951951951951955,0.9695689689671171,0.9170198114310774,0.8891139530916498,0.00643500509075025,0.006733503767708099
32.16216216216216,0.9695689689671171,0.9170107865279988,0.889105202825677,0.006434210054121709,0.006732768609424134
32.372372372372375,0.9695689689671171,0.9170016538079975,0.8890963480237614,0.006433492993556817,0.006732107981978179
32.58258258258258,0.9695689689671171,0.9169924169267383,0.8890873922303224,0.006432851235808116,0.006731519327755299
32.792792792792795,0.9695689689671171,0.9169830794159368,0.8890783388696019,0.006432282200732796,0.0067310001784622285
33.003003003003,0.9695689689671171,0.9169736446875614,0.8890691912497385,0.006431783397965589,0.006730548151917773
33.213213213213216,0.9695689689671171,0.9169641160378929,0.8890599525667037,0.0064313524237160835,0.006730160948964824
33.42342342342342,0.9695689689671171,0.9169544966514485,0.8890506259081067,0.006430986957683629,0.006729836350497367
33.633633633633636,0.9695689689671171,0.9169447896047701,0.889041214256867,0.006430684760088681,0.006729572214599966
33.84384384384384,0.9695689689671171,0.9169349978700857,0.8890317204947646,0.006430443668812508,0.0067293664737926966
34.054054054054056,0.9695689689671171,0.9169251243188463,0.8890221474058695,0.006430261596643574,0.006729217132379492
34.26426426426426,0.9695689689671171,0.9169151717251427,0.8890124976798537,0.006430136528624567,0.0067291222638953966
34.474474474474476,0.9695689689671171,0.916905142769007,0.8890027739151934,0.006430066519497217,0.006729080008647085
34.68468468468468,0.9695689689671171,0.9168950400396013,0.8889929786222598,0.0064300496912412875,0.006729088571345316
34.8948948948949,0.9695689689671171,0.9168848660382992,0.888983114226307,0.006430084230702636,0.006729146218825072
35.1051051051051,0.9695689689671171,0.916874623181662,0.888973183070358,0.006430168387308941,0.006729251277847734
35.31531531531532,0.9695689689671171,0.9168643138043147,0.8889631874179926,0.006430300470867896,0.006729402132986102
35.525525525525524,0.9695689689671171,0.9168539401617237,0.8889531294560413,0.00643047884944598,0.006729597224585069
35.73573573573574,0.9695689689671171,0.9168435044328812,0.8889430112971871,0.006430701947323909,0.006729835046798505
35.94594594594595,0.9695689689671171,0.9168330087228982,0.8889328349824802,0.006430968243025912,0.006730114145695573
36.15615615615616,0.9695689689671171,0.9168224550655093,0.8889226024837669,0.006431276267420872,0.006730433117438399
36.36636636636637,0.9695689689671171,0.9168118454254922,0.8889123157060344,0.006431624601891867,0.006730790606523958
36.57657657657658,0.9695689689671171,0.9168011817010073,0.8889019764896803,0.006432011876570578,0.0067311853040899995
36.78678678678679,0.9695689689671171,0.9167904657258552,0.8888915866127005,0.006432436768636574,0.006731615946283375
36.996996996997,0.9695689689671171,0.9167796992716588,0.8888811477928059,0.00643289800067726,0.00673208131268585
37.20720720720721,0.9695689689671171,0.9167688840499725,0.8888706616894664,0.006433394339105479,0.00673258022479723
37.41741741741742,0.9695689689671171,0.9167580217143183,0.8888601299058856,0.006433924592635089,0.006733111544573246
37.62762762762763,0.9695689689671171,0.9167471138621532,0.8888495539909083,0.006434487610810363,0.00673367417301509
37.83783783783784,0.9695689689671171,0.9167361620367711,0.8888389354408641,0.00643508228258777,0.006734267048810433
38.04804804804805,0.9695689689671171,0.9167251677291377,0.8888282757013475,0.006435707534968243,0.006734889147022277
38.25825825825826,0.9695689689671171,0.9167141323796661,0.8888175761689382,0.006436362331678098,0.006735539477825266
38.46846846846847,0.9695689689671171,0.916703057379931,0.8888068381928637,0.0064370456718965624,0.006736217085285969
38.67867867867868,0.9695689689671171,0.9166919440743231,0.8887960630766036,0.006437756589028946,0.006736921046188185
38.88888888888889,0.9695689689671171,0.9166807937616503,0.8887852520794418,0.00643849414952234,0.006737650468898374
39.0990990990991,0.9695689689671171,0.9166696076966833,0.8887744064179649,0.0064392574517236475,0.006738404492271877
39.30930930930931,0.9695689689671171,0.9166583870916474,0.8887635272675091,0.006440045624778279,0.00673918228459866
39.51951951951952,0.9695689689671171,0.9166471331176662,0.8887526157635594,0.006440857827566679,0.006739983042584955
39.72972972972973,0.9695689689671171,0.9166358469061553,0.8887416730031011,0.0064416932476789425,0.006740805990371888
39.93993993993994,0.9695689689671171,0.916624529550168,0.8887307000459251,0.006442551100425345,0.006741650378588611
40.150150150150154,0.9695689689671171,0.9166131821056962,0.8887196979158882,0.006443430627881856,0.006742515483437929
40.36036036036036,0.9695689689671171,0.916601805592927,0.8887086676021322,0.006444331097968147,0.006743400605815264
40.570570570570574,0.9695689689671171,0.9165904009974573,0.888697610060261,0.006445251803559062,0.006744305070457572
40.78078078078078,0.9695689689671171,0.9165789692714654,0.8886865262134777,0.00644619206162651,0.006745228225123146
40.990990990990994,0.9695689689671171,0.9165675113348455,0.8886754169536826,0.006447151212411404,0.006746169439798496
41.2012012012012,0.9695689689671171,0.9165560280763013,0.8886642831425355,0.006448128618624587,0.00674712810593564
41.411411411411414,0.9695689689671171,0.916544520354404,0.8886531256124803,0.006449123664675584,0.0067481036357129025
41.62162162162162,0.9695689689671171,0.9165329889986138,0.8886419451677361,0.00645013575592835,0.006749095461323783
41.831831831831835,0.9695689689671171,0.9165214348102673,0.8886307425852537,0.006451164317982457,0.006750103034290126
42.04204204204204,0.9695689689671171,0.9165098585635301,0.8886195186156401,0.006452208795980031,0.006751125824798672
42.252252252252255,0.9695689689671171,0.9164982610063197,0.8886082739840532,0.0064532686539357205,0.006752163321061076
42.46246246246246,0.9695689689671171,0.9164866428611942,0.8885970093910625,0.006454343374091212,0.006753215028696555
42.672672672672675,0.9695689689671171,0.9164750048262118,0.8885857255134838,0.006455432456291001,0.0067542804701353504
42.88288288288288,0.9695689689671171,0.9164633475757633,0.8885744230051855,0.00645653541738001,0.006755359184042742
43.093093093093096,0.9695689689671171,0.9164516717613727,0.8885631024978649,0.006457651790622676,0.006756450724764069
43.3033033033033,0.9695689689671171,0.9164399780124732,0.8885517646018011,0.00645878112514178,0.0067575546617883835
43.513513513513516,0.9695689689671171,0.9164282669371568,0.8885404099065811,0.006459922985375918,0.006758670579229754
43.72372372372372,0.9695689689671171,0.9164165391228973,0.8885290389818012,0.0064610769505569566,0.006759798075328916
43.933933933933936,0.9695689689671171,0.9164047951372492,0.8885176523777448,0.006462242614205052,0.006760936761969181
44.14414414414414,0.9695689689671171,0.9163930355285234,0.888506250626037,0.0064634195836402895,0.00676208626421105
44.354354354354356,0.9695689689671171,0.9163812608264398,0.888494834240278,0.006464607479512497,0.0067632462198428216
44.56456456456456,0.9695689689671171,0.9163694715427574,0.8884834037166532,0.006465805935346278,0.006764416278945559
44.77477477477478,0.9695689689671171,0.9163576681718834,0.8884719595345245,0.006467014597102262,0.006765596103474148
44.98498498498499,0.9695689689671171,0.9163458511914615,0.8884605021570007,0.006468233122752795,0.006766785366852377
45.1951951951952,0.9695689689671171,0.9163340210629405,0.8884490320314877,0.006469461181872808,0.006767983753581591
45.40540540540541,0.9695689689671171,0.9163221782321227,0.8884375495902221,0.0064706984552447555,0.006769190958863565
45.61561561561562,0.9695689689671171,0.9163103231296955,0.8884260552507848,0.006471944634476877,0.006770406688235685
45.82582582582583,0.9695689689671171,0.9162984561717431,0.888414549416598,0.006473199421634092,0.006771630657219094
46.03603603603604,0.9695689689671171,0.9162865777602416,0.8884030324774056,0.006474462528882654,0.006772862590978435
46.24624624624625,0.9695689689671171,0.9162746882835378,0.8883915048097363,0.006475733678146279,0.006774102223994445
46.45645645645646,0.9695689689671171,0.9162627881168115,0.888379966777353,0.006477012600773776,0.006775349299745495
46.66666666666667,0.9695689689671171,0.9162508776225208,0.8883684187316836,0.006478299037219031,0.006776603570402909
46.87687687687688,0.9695689689671171,0.9162389571508347,0.8883568610122413,0.006479592736730867,0.006777864796534278
47.08708708708709,0.9695689689671171,0.9162270270400494,0.8883452939470277,0.006480893457054442,0.006779132746818295
47.2972972972973,0.9695689689671171,0.9162150876169903,0.8883337178529221,0.006482200964142126,0.006780407197769177
47.50750750750751,0.9695689689671171,0.9162031391974019,0.888322133036061,0.006483515031874698,0.006781687933470242
47.71771771771772,0.9695689689671171,0.9161911820863224,0.8883105397921999,0.006484835441791815,0.006782974745316441
47.92792792792793,0.9695689689671171,0.9161792165784479,0.8882989384070669,0.006486161982832314,0.006784267431766106
48.13813813813814,0.9695689689671171,0.9161672429584822,0.8882873291567018,0.0064874944510822236,0.006785565798101243
48.34834834834835,0.9695689689671171,0.9161552615014754,0.888275712307785,0.006488832649532393,0.006786869656195399
48.55855855855856,0.9695689689671171,0.9161432724731526,0.8882640881179552,0.006490176387844219,0.006788178824289878
48.76876876876877,0.9695689689671171,0.9161312761302286,0.888252456836115,0.0064915254821227295,0.006789493126778328
48.97897897897898,0.9695689689671171,0.9161192727207139,0.8882408187027278,0.006492879754698274,0.006790812393996659
49.18918918918919,0.9695689689671171,0.9161072624842104,0.8882291739501039,0.006494239033914962,0.0067921364620223915
49.3993993993994,0.9695689689671171,0.9160952456521954,0.8882175228026769,0.006495603153927052,0.006793465172479344
49.60960960960961,0.9695689689671171,0.9160832224482978,0.8882058654772702,0.0064969719545012496,0.006794798372349536
49.81981981981982,0.9695689689671171,0.9160711930885644,0.8881942021833562,0.006498345280826754,0.006796135913791664
50.030030030030034,0.9695689689671171,0.9160591577817165,0.8881825331233045,0.006499722983330957,0.006797477653965359
50.24024024024024,0.9695689689671171,0.9160471167293986,0.8881708584926234,0.006501104917502324,0.006798823454861577
50.450450450450454,0.9695689689671171,0.9160350701264177,0.8881591784801917,0.006502490943718258,0.006800173183138661
50.66066066066066,0.9695689689671171,0.9160230181609762,0.8881474932684844,0.0065038809270796145,0.006801526709964634
50.870870870870874,0.9695689689671171,0.9160109610148949,0.8881358030337897,0.006505274737250614,0.006802883910863654
51.08108108108108,0.9695689689671171,0.9159988988638298,0.888124107946418,0.0065066722483039414,0.006804244665568643
51.291291291291294,0.9695689689671171,0.9159868318774812,0.8881124081709054,0.006508073338571472,0.006805608857879328
51.5015015015015,0.9695689689671171,0.9159747602197954,0.8881007038662093,0.006509477890499799,0.006806976375523086
51.711711711711715,0.9695689689671171,0.9159626840491601,0.8880889951858975,0.006510885790511145,0.006808347110023082
51.92192192192192,0.9695689689671171,0.9159506035185921,0.88807728227833,0.006512296928868319,0.006809720956569027
52.132132132132135,0.9695689689671171,0.9159385187759208,0.888065565286838,0.006513711199544479,0.006811097813893202
52.34234234234234,0.9695689689671171,0.9159264299639625,0.8880538443498914,0.006515128500097893,0.00681247758415037
52.552552552552555,0.9695689689671171,0.9159143372206916,0.8880421196012663,0.006516548731550276,0.006813860172802183
52.76276276276276,0.9695689689671171,0.9159022406794042,0.8880303911702022,0.006517971798269317,0.006815245488504815
52.972972972972975,0.9695689689671171,0.9158901404688766,0.8880186591815568,0.006519397607855486,0.006816633443000707
53.18318318318318,0.9695689689671171,0.9158780367135193,0.8880069237559544,0.006520826071032711,0.006818023951014797
53.393393393393396,0.9695689689671171,0.9158659295335239,0.887995185009929,0.006522257101542455,0.006819416930152546
53.6036036036036,0.9695689689671171,0.9158538190450071,0.8879834430560641,0.006523690616041484,0.006820812300803226
