   -0.701606792211532593E+01   -0.110333364009857178E+02   -0.313400058543185586E+14   -0.851719318474945908E+01    1
   -0.701230567693710327E+01   -0.110593168735504150E+02   -0.255400981519915625E+14   -0.851739318474962737E+01    1
   -0.706705105304718018E+01   -0.110281341075897217E+02   -0.205581430089971055E+14   -0.851759318474962157E+01    1
   -0.702590686082839966E+01   -0.110951552391052246E+02   -0.161980192362795156E+14   -0.851779318474949143E+01    1
   -0.708448481559753418E+01   -0.110483851432800293E+02   -0.145292819641738477E+14   -0.851799318474956735E+01    1
   -0.710377526283264160E+01   -0.110498316287994385E+02   -0.120032659398477676E+14   -0.851819318474962905E+01    1
   -0.717693310976028442E+01   -0.110066246986389160E+02   -0.911009952479224414E+13   -0.851839318474945451E+01    1
   -0.717409324645996094E+01   -0.110263051986694336E+02   -0.780106710192410840E+13   -0.851859318474965477E+01    1
   -0.700627785921096802E+01   -0.112499608993530273E+02   -0.466383082429668652E+13   -0.851879318474973601E+01    1
   -0.724819314479827881E+01   -0.110911157131195068E+02   -0.217027322617610181E+13   -0.851899318474948153E+01    1
   -0.702734780311584473E+01   -0.113145644664764404E+02   -0.211858830878540820E+13   -0.851919318474950948E+01    1
   -0.710583698749542236E+01   -0.112434847354888916E+02   -0.197886737521950806E+13   -0.851939318474960494E+01    1
   -0.721253138780593872E+01   -0.111642155647277832E+02   -0.153722450150123535E+13   -0.851959318474955651E+01    1
   -0.718132448196411133E+01   -0.112017095088958740E+02   -0.145070422817298340E+13   -0.851979318474971237E+01    1
   -0.708315742015838623E+01   -0.113158016204833984E+02   -0.125274139275216138E+13   -0.851999318474986111E+01    1
   -0.713264209032058716E+01   -0.112722806930541992E+02   -0.118580135337471582E+13   -0.852019318474979492E+01    1
   -0.704988402128219604E+01   -0.113585584163665771E+02   -0.114795460891675439E+13   -0.852039318474958840E+01    1
   -0.731853497028350830E+01   -0.110958027839660645E+02   -0.108747757194691223E+13   -0.852059318474959326E+01    1
   -0.737207752466201782E+01   -0.110507411956787109E+02   -0.100587673615416443E+13   -0.852079318474960523E+01    1
   -0.743573647737503052E+01   -0.110033011436462402E+02   -0.866478088849248047E+12   -0.852099318474942535E+01    1
   -0.727836561203002930E+01   -0.111608781814575195E+02   -0.864497244720931396E+12   -0.852119318474941068E+01    1
   -0.717942011356353760E+01   -0.112708094120025635E+02   -0.781247341034651367E+12   -0.852139318474963936E+01    1
   -0.706139636039733887E+01   -0.113913881778717041E+02   -0.763053987668281128E+12   -0.852159318474963889E+01    1
   -0.731942933797836304E+01   -0.111370689868927002E+02   -0.737502314053449097E+12   -0.852179318474949277E+01    1
   -0.737667542695999146E+01   -0.111103663444519043E+02   -0.556701368877744507E+12   -0.852199318474956513E+01    1
   -0.741390836238861084E+01   -0.110820796489715576E+02   -0.512711987022059509E+12   -0.852219318474966236E+01    1
   -0.717323166131973267E+01   -0.113233418464660645E+02   -0.509808957832062561E+12   -0.852239318474959617E+01    1
   -0.724302423000335693E+01   -0.112561223506927490E+02   -0.497884308541981079E+12   -0.852259318474945538E+01    1
   -0.714859020709991455E+01   -0.113523473739624023E+02   -0.489719965114904663E+12   -0.852279318474961300E+01    1
   -0.725967568159103394E+01   -0.112442288398742676E+02   -0.476541375536283691E+12   -0.852299318474960366E+01    1
   -0.714061659574508667E+01   -0.113700842857360840E+02   -0.447603192700339600E+12   -0.852319318474951970E+01    1
   -0.710854393243789673E+01   -0.114047105312347412E+02   -0.437195860695470398E+12   -0.852339318474974128E+01    1
   -0.736176741123199463E+01   -0.111542460918426514E+02   -0.426295380709484741E+12   -0.852359318474980654E+01    1
   -0.705852073431015015E+01   -0.114708354473114014E+02   -0.376934397481604980E+12   -0.852379318474953429E+01    1
   -0.745871615409851074E+01   -0.110715694427490234E+02   -0.373872122407095276E+12   -0.852399318474958712E+01    1
   -0.707355928421020508E+01   -0.114652600288391113E+02   -0.345472569418177429E+12   -0.852419318474978915E+01    1
   -0.712053817510604858E+01   -0.114255239963531494E+02   -0.323179999662649292E+12   -0.852439318474968388E+01    1
   -0.713215839862823486E+01   -0.114159078598022461E+02   -0.317269892429404663E+12   -0.852459318474966032E+01    1
   -0.730318081378936768E+01   -0.112474479675292969E+02   -0.309891439557324951E+12   -0.852479318474954439E+01    1
   -0.739285629987716675E+01   -0.111646115779876709E+02   -0.291004985789797485E+12   -0.852499318474944623E+01    1
   -0.712592464685440063E+01   -0.114368031024932861E+02   -0.277192658241603699E+12   -0.852519318474947951E+01    1
   -0.727389198541641235E+01   -0.113069894313812256E+02   -0.234523017291005341E+12   -0.852539318474947372E+01    1
   -0.750447762012481689E+01   -0.110789260864257812E+02   -0.229236931605538727E+12   -0.852559318474954608E+01    1
   -0.756996345520019531E+01   -0.110137057304382324E+02   -0.228770241606618622E+12   -0.852579318474953318E+01    1
   -0.720608097314834595E+01   -0.113834650516510010E+02   -0.216528124226516296E+12   -0.852599318474955048E+01    1
   -0.718533080816268921E+01   -0.114224739074707031E+02   -0.183010503381242432E+12   -0.852619318474972054E+01    1
   -0.727936518192291260E+01   -0.113354918956756592E+02   -0.171506117825112976E+12   -0.852639318474960106E+01    1
   -0.730152410268783569E+01   -0.113133761882781982E+02   -0.171439951058151886E+12   -0.852659318474959882E+01    1
   -0.733885061740875244E+01   -0.112889413833618164E+02   -0.152248962668214508E+12   -0.852679318474983283E+01    1
   -0.711479109525680542E+01   -0.115184621810913086E+02   -0.144769090423908936E+12   -0.852699318474987322E+01    1
   -0.718799334764480591E+01   -0.114464836120605469E+02   -0.143148091488991943E+12   -0.852719318474984611E+01    1
   -0.756440830230712891E+01   -0.110772886276245117E+02   -0.134023453355795364E+12   -0.852739318474960051E+01    1
   -0.707300704717636108E+01   -0.115916922092437744E+02   -0.108365061636772064E+12   -0.852759318474954675E+01    1
   -0.766042214632034302E+01   -0.110202000141143799E+02   -0.937066047731475983E+11   -0.852779318474953563E+01    1
