   -0.103677307886042804E+02   -0.133115004950781568E+02   -0.935376205846532827E+02
   -0.103882831266961695E+02   -0.128610147870241676E+02   -0.927632049000554417E+02
   -0.103934225788579404E+02   -0.146120145555861960E+02   -0.910908736543824489E+02
   -0.104587144851684570E+02   -0.126248102188110352E+02   -0.905032532242201881E+02
   -0.112573071866923922E+02   -0.123191118201882475E+02   -0.904356100009603665E+02
   -0.104085106970351742E+02   -0.131661104596455800E+02   -0.904126891273669457E+02
   -0.115597220429868699E+02   -0.123173065674988074E+02   -0.903836798128576078E+02
   -0.109026194810867310E+02   -0.123411667346954346E+02   -0.901482170911911282E+02
   -0.111665562897494191E+02   -0.123271806352194737E+02   -0.901161379710606667E+02
   -0.104123087319973067E+02   -0.138056083352814287E+02   -0.900095128257257358E+02
   -0.118675481143423411E+02   -0.123239218037993510E+02   -0.900056928527629339E+02
   -0.108058077607963892E+02   -0.123589879653885681E+02   -0.899433430036569064E+02
   -0.110202724933624268E+02   -0.123373181819915771E+02   -0.899142698644102296E+02
   -0.104142294473375010E+02   -0.144699152175987358E+02   -0.899079103964727722E+02
   -0.111993518925659963E+02   -0.123317194181515930E+02   -0.898641343690682390E+02
   -0.104190824627876282E+02   -0.134207322597503662E+02   -0.897495423341490977E+02
   -0.104186302486706346E+02   -0.140265020397456261E+02   -0.897137785000555397E+02
   -0.116792441606521606E+02   -0.123307271003723145E+02   -0.897096431786276014E+02
   -0.104682665017528720E+02   -0.126678996222647609E+02   -0.896736738180387221E+02
   -0.104197465126764204E+02   -0.138986010084748344E+02   -0.896690320547113657E+02
   -0.104196826815605164E+02   -0.144293894767761230E+02   -0.896658872111593439E+02
   -0.105229815708904866E+02   -0.125336937343551487E+02   -0.896232464256368218E+02
   -0.104206938743591309E+02   -0.148062806129455566E+02   -0.896231516587320414E+02
   -0.108283955204954090E+02   -0.123636776070109562E+02   -0.896206811279449482E+02
   -0.104211725369270205E+02   -0.139278865520413913E+02   -0.896087911475816554E+02
   -0.104212114200398425E+02   -0.146895427094997437E+02   -0.896018836222182529E+02
   -0.112734936379301303E+02   -0.123370613869876813E+02   -0.895749669242426307E+02
   -0.104219014592146380E+02   -0.143470580457887298E+02   -0.895743737805212561E+02
   -0.104220331907272339E+02   -0.144597773551940918E+02   -0.895687246914256434E+02
   -0.104351259469985962E+02   -0.129447751045227051E+02   -0.895546148611875310E+02
   -0.104255656628914721E+02   -0.137355829380346677E+02   -0.894425598169995482E+02
   -0.104253354807672398E+02   -0.149701599030631129E+02   -0.894388268651527483E+02
   -0.104263862833073588E+02   -0.141150761423298086E+02   -0.894013604428906064E+02
   -0.113142662932578748E+02   -0.123416694061495633E+02   -0.893751242604597849E+02
   -0.105266213298695810E+02   -0.125492228565339854E+02   -0.893134915881187084E+02
   -0.104293991920025988E+02   -0.136157118262455441E+02   -0.893105385541535242E+02
   -0.104316110860534295E+02   -0.132914386438077656E+02   -0.893038024862196238E+02
   -0.105226473212242126E+02   -0.125581479072570801E+02   -0.892910446851027046E+02
   -0.119118510714595409E+02   -0.123414588560265592E+02   -0.892784012320712606E+02
   -0.111707959771156311E+02   -0.123480808734893799E+02   -0.892557063557998873E+02
   -0.117114384799936033E+02   -0.123435836277067654E+02   -0.892156261099175651E+02
   -0.104328365467286748E+02   -0.137222125502742500E+02   -0.891844079914283299E+02
   -0.118287624466318437E+02   -0.123445097005034583E+02   -0.891775463372755439E+02
   -0.104364676022601746E+02   -0.132156322921807163E+02   -0.891768446723458794E+02
   -0.104330271757894621E+02   -0.141321544735756817E+02   -0.891678834091403161E+02
   -0.104331139570731679E+02   -0.149302843586345375E+02   -0.891632539664747981E+02
   -0.104332752227783203E+02   -0.142881989479064941E+02   -0.891587829709262678E+02
   -0.107747029014491496E+02   -0.123893022776936093E+02   -0.891586118831027790E+02
   -0.104340907054873497E+02   -0.145579373406341279E+02   -0.891315629997846202E+02
   -0.118020914196968079E+02   -0.123464438915252686E+02   -0.891157610713545836E+02
   -0.115616561025750215E+02   -0.123471487840215719E+02   -0.891150435809487504E+02
   -0.109349891176037239E+02   -0.123692695846089542E+02   -0.890155526701191775E+02
   -0.104381143248637009E+02   -0.138574172237432265E+02   -0.890118006993695730E+02
   -0.105379536947830772E+02   -0.125558964038594247E+02   -0.889984658745428590E+02
   -0.107423425912857056E+02   -0.124046521186828613E+02   -0.889959307482871083E+02
   -0.117671663626899594E+02   -0.123506016520646504E+02   -0.889893399099613163E+02
   -0.104389921573412146E+02   -0.139647298503967665E+02   -0.889832487602245266E+02
   -0.119593945215579751E+02   -0.123509090207031207E+02   -0.889732684974033958E+02
   -0.114849315285682678E+02   -0.123535771369934082E+02   -0.889342434859077002E+02
   -0.104437443436173218E+02   -0.134920005386566455E+02   -0.888751299270045649E+02
   -0.104607363506215130E+02   -0.128922081028691036E+02   -0.888740981605491385E+02
   -0.118982539772987366E+02   -0.123545806407928467E+02   -0.888702979805511006E+02
   -0.105153460069911144E+02   -0.126167555440015899E+02   -0.888677434486567819E+02
   -0.109506262540817261E+02   -0.123736827373504639E+02   -0.888601279884334048E+02
   -0.104706684947013855E+02   -0.128105695247650146E+02   -0.888456254938702159E+02
   -0.106410874128341675E+02   -0.124581477642059326E+02   -0.888405779698064038E+02
   -0.104482505917549133E+02   -0.132730195522308350E+02   -0.888063699046477666E+02
   -0.104452486392411288E+02   -0.147889544164473090E+02   -0.888049754026312002E+02
   -0.104461308353121503E+02   -0.146083964022577479E+02   -0.887820115788826314E+02
   -0.111495123462826058E+02   -0.123661756584233533E+02   -0.887531143575896806E+02
   -0.104507052721284470E+02   -0.132651917270667070E+02   -0.887467791434576583E+02
   -0.106818790435791016E+02   -0.124416468143463135E+02   -0.887302974755857008E+02
   -0.114014077196577315E+02   -0.123622655732434001E+02   -0.887230079507698406E+02
   -0.104489615380697209E+02   -0.136958332998084895E+02   -0.887212180884377517E+02
   -0.115334879225441718E+02   -0.123620093123462134E+02   -0.887036653758914611E+02
   -0.114201581287153608E+02   -0.123628942190262752E+02   -0.887030077045327943E+02
   -0.105548257232659175E+02   -0.125581097508747028E+02   -0.886922411299030387E+02
   -0.104503168882605486E+02   -0.143448676744835861E+02   -0.886779321773023241E+02
   -0.104576142634357581E+02   -0.131035545814047794E+02   -0.886679865177242732E+02
   -0.104571636637034810E+02   -0.131460977218061714E+02   -0.886496959937147153E+02
   -0.115081076025962830E+02   -0.123660922050476074E+02   -0.886114606968881304E+02
   -0.104539237618446350E+02   -0.143742117881774902E+02   -0.885940845079652775E+02
   -0.113847823143005371E+02   -0.123685588836669922E+02   -0.885810177397214460E+02
   -0.104556909455113836E+02   -0.134949295436557115E+02   -0.885797223945778995E+02
   -0.104770271182060242E+02   -0.128612868785858154E+02   -0.885738486370607490E+02
   -0.117314914481624264E+02   -0.123679218713474182E+02   -0.885506114345274398E+02
   -0.104562160728677433E+02   -0.144842372423462287E+02   -0.885434886120939666E+02
   -0.104562507202802930E+02   -0.149268382361691039E+02   -0.885425166704807651E+02
   -0.116934067200361618E+02   -0.123687670374037175E+02   -0.885345897993933733E+02
   -0.104568104509708704E+02   -0.139203960665402846E+02   -0.885339660491181348E+02
   -0.108275238871574402E+02   -0.124063923358917236E+02   -0.885310128898512261E+02
   -0.104585280000187772E+02   -0.146027155261613295E+02   -0.884946436240095977E+02
   -0.112717057466506958E+02   -0.123746461868286133E+02   -0.884904102601091580E+02
   -0.113677344918251038E+02   -0.123732826709747314E+02   -0.884859176938005163E+02
   -0.106047142744064331E+02   -0.125154583454132080E+02   -0.884847276109246792E+02
