   -0.700027626752853394E+01   -0.134749290943145752E+02   -0.519108047569012974E+28   -0.851719318474945908E+01    1
   -0.700324457883834839E+01   -0.131473820209503174E+02   -0.491486140512196655E+28   -0.851739318474962737E+01    1
   -0.700397503376007080E+01   -0.144124712944030762E+02   -0.484917246659661700E+28   -0.851759318474962157E+01    1
   -0.700446051359176636E+01   -0.123791687488555908E+02   -0.480600244805566217E+28   -0.851779318474949143E+01    1
   -0.700484734773635864E+01   -0.127422423362731934E+02   -0.477187606438552493E+28   -0.851799318474956735E+01    1
   -0.700519424676895142E+01   -0.121276295185089111E+02   -0.474148686806898769E+28   -0.851819318474962905E+01    1
   -0.700545948743820190E+01   -0.119567947387695312E+02   -0.471838502341718754E+28   -0.851839318474945451E+01    1
   -0.700780731439590454E+01   -0.125730934143066406E+02   -0.451865794171660235E+28   -0.851859318474965477E+01    1
   -0.700818461179733276E+01   -0.131402461528778076E+02   -0.448736103227795600E+28   -0.851879318474973601E+01    1
   -0.700940889120101929E+01   -0.140846135616302490E+02   -0.438729433271942650E+28   -0.851899318474948153E+01    1
   -0.701205950975418091E+01   -0.120232748985290527E+02   -0.417823503802115792E+28   -0.851919318474950948E+01    1
   -0.701254260540008545E+01   -0.117038080692291260E+02   -0.414125157305035988E+28   -0.851939318474960494E+01    1
   -0.701272320747375488E+01   -0.136862602233886719E+02   -0.412745399581201876E+28   -0.851959318474955651E+01    1
   -0.701288801431655884E+01   -0.135155706405639648E+02   -0.411494265364376172E+28   -0.851979318474971237E+01    1
   -0.701322358846664429E+01   -0.127763068675994873E+02   -0.408958487229320083E+28   -0.851999318474986111E+01    1
   -0.701323670148849487E+01   -0.148426487445831299E+02   -0.408859684099984773E+28   -0.852019318474979492E+01    1
   -0.701336961984634399E+01   -0.114737961292266846E+02   -0.407872226396392813E+28   -0.852039318474958840E+01    1
   -0.701489371061325073E+01   -0.143631010055541992E+02   -0.396568501059217119E+28   -0.852059318474959326E+01    1
   -0.701683384180068970E+01   -0.128018157482147217E+02   -0.382646015913829925E+28   -0.852079318474960523E+01    1
   -0.701745939254760742E+01   -0.131431508064270020E+02   -0.378262045243895032E+28   -0.852099318474942535E+01    1
   -0.701805126667022705E+01   -0.145841200351715088E+02   -0.374160353574732094E+28   -0.852119318474941068E+01    1
   -0.701908153295516968E+01   -0.128700876235961914E+02   -0.367126436497526125E+28   -0.852139318474963936E+01    1
   -0.701915812492370605E+01   -0.118379936218261719E+02   -0.366610950818648358E+28   -0.852159318474963889E+01    1
   -0.701951605081558228E+01   -0.122880649566650391E+02   -0.364199892546582983E+28   -0.852179318474949277E+01    1
   -0.702006888389587402E+01   -0.123292014598846436E+02   -0.360509816030263637E+28   -0.852199318474956513E+01    1
   -0.702128332853317261E+01   -0.125036511421203613E+02   -0.352534310834738911E+28   -0.852219318474966236E+01    1
   -0.702151876688003540E+01   -0.124500217437744141E+02   -0.351008730329935854E+28   -0.852239318474959617E+01    1
   -0.702353131771087646E+01   -0.111510329246520996E+02   -0.338281675695842444E+28   -0.852259318474945538E+01    1
   -0.702387076616287231E+01   -0.148147940635681152E+02   -0.336125739998560997E+28   -0.852279318474961300E+01    1
   -0.702556949853897095E+01   -0.120537333488464355E+02   -0.325771342824497149E+28   -0.852299318474960366E+01    1
   -0.702671808004379272E+01   -0.141310176849365234E+02   -0.318950480220406713E+28   -0.852319318474951970E+01    1
   -0.702709418535232544E+01   -0.131722767353057861E+02   -0.316748395385128770E+28   -0.852339318474974128E+01    1
   -0.702812802791595459E+01   -0.133451533317565918E+02   -0.310773286000444275E+28   -0.852359318474980654E+01    1
   -0.702842962741851807E+01   -0.129361510276794434E+02   -0.309051530111980109E+28   -0.852379318474953429E+01    1
   -0.702972245216369629E+01   -0.119994173049926758E+02   -0.301779369882844709E+28   -0.852399318474958712E+01    1
   -0.702987861633300781E+01   -0.145864777565002441E+02   -0.300911627776850077E+28   -0.852419318474978915E+01    1
   -0.703110140562057495E+01   -0.138186993598937988E+02   -0.294209475633972428E+28   -0.852439318474968388E+01    1
   -0.703150045871734619E+01   -0.133145778179168701E+02   -0.292054723013810949E+28   -0.852459318474966032E+01    1
   -0.703342539072036743E+01   -0.110572235584259033E+02   -0.281944287336086853E+28   -0.852479318474954439E+01    1
   -0.703454625606536865E+01   -0.141202099323272705E+02   -0.276119992046030031E+28   -0.852499318474944623E+01    1
   -0.703539264202117920E+01   -0.125864255428314209E+02   -0.271848443911764651E+28   -0.852519318474947951E+01    1
