1.0,8.204696109024991e-09
1.1352225791695505,8.204696109024991e-09
1.2887303042563665,6.853895838650082e-09
1.462995739851872,6.853895838650082e-09
1.6608257971087073,6.853895838650082e-09
1.8854069449450712,6.853895838650082e-09
2.1403565348247264,6.853895838650082e-09
2.4297810658061283,6.853895838650082e-09
2.7583423283417727,6.853895838650082e-09
3.13133249221269,6.853895838650082e-09
3.5547593480471074,6.853895838650082e-09
4.035443075417107,6.853895838650082e-09
4.581126096166911,6.853895838650082e-09
5.200597782391536,6.853895838650082e-09
5.903836027749965,6.853895838650082e-09
6.70216796241643,6.853895838650082e-09
7.6084524003219105,6.853895838650082e-09
8.637286957382198,8.204696109024991e-09
9.805243176786938,8.204696109024991e-09
11.131133448536708,8.204696109024991e-09
12.636314022528294,8.204696109024991e-09
14.345028995850928,8.204696109024991e-09
16.284800814931877,8.204696109024991e-09
18.486873582389368,8.204696109024991e-09
20.986716308981485,8.204696109024991e-09
23.82459421658163,8.204696109024991e-09
27.046217294215758,9.821718891880378e-09
30.703476553519728,9.821718891880378e-09
34.85527984255849,9.821718891880378e-09
39.5685006805457,1.175743265920711e-08
44.9190553964412,1.175743265920711e-08
50.993125921007895,1.4074646633398435e-08
57.88854792796425,1.4074646633398435e-08
65.71638668316372,1.6848548794358386e-08
74.60272598416462,1.6848548794358386e-08
84.6906990048226,2.0169145547303305e-08
96.1427937559268,2.4144182212566392e-08
109.14347029616938,2.4144182212566392e-08
123.9021318491327,2.89026391002245e-08
140.65649768237807,2.5028654311746077e-07
159.6764320759452,3.586637624484769e-07
181.26829105384599,4.293510210083482e-07
205.77985689180392,5.139696800771512e-07
233.60593988185477,6.152654101490372e-07
265.194737582006,8.816830667755709e-07
301.05505398003714,2.1673921695684176e-06
341.76449485124584,0.042935102100834815
387.9787713136101,0.1055449600878603
440.44226143366944,0.3105900223624705
499.99999999999994,0.9139816994654905
