   -0.600013732910156250E+01   -0.249063980579376221E+01   -0.520438067451548608E+30   -0.851719318474945908E+01    1
   -0.600116765499114990E+01   -0.468519091606140137E+00   -0.507588730438798113E+30   -0.851739318474962737E+01    1
   -0.600221729278564453E+01   -0.427946984767913818E+00   -0.497249104559690718E+30   -0.851759318474962157E+01    1
   -0.600659859180450439E+01   -0.243969321250915527E+01   -0.462039272977948065E+30   -0.851779318474949143E+01    1
   -0.600710213184356689E+01   -0.365517735481262207E+00   -0.453350969143099456E+30   -0.851799318474956735E+01    1
   -0.600860238075256348E+01   -0.472684741020202637E+00   -0.442674112207766891E+30   -0.851819318474962905E+01    1
   -0.601073777675628662E+01   -0.452232223749160767E+01   -0.428120189585069946E+30   -0.851839318474945451E+01    1
   -0.601097095012664795E+01   -0.321674787998199463E+01   -0.426285257916060244E+30   -0.851859318474965477E+01    1
   -0.601099848747253418E+01   -0.204870378971099854E+01   -0.426067321767029396E+30   -0.851879318474973601E+01    1
   -0.601096665859222412E+01   -0.206327259540557861E+00   -0.417705858626801102E+30   -0.851899318474948153E+01    1
   -0.601251375675201416E+01   -0.180623996257781982E+01   -0.414335724172552815E+30   -0.851919318474950948E+01    1
   -0.601255023479461670E+01   -0.241660732030868530E+01   -0.414062323276002113E+30   -0.851939318474960494E+01    1
   -0.601338529586791992E+01   -0.171873033046722412E+00   -0.398073316036250513E+30   -0.851959318474955651E+01    1
   -0.601587867736816406E+01   -0.159193557500839233E+01   -0.389424953576437342E+30   -0.851979318474971237E+01    1
   -0.601713359355926514E+01   -0.390863704681396484E+01   -0.380539001528647442E+30   -0.851999318474986111E+01    1
   -0.601766431331634521E+01   -0.465543985366821289E+01   -0.376836894909408026E+30   -0.852019318474979492E+01    1
   -0.601768183708190918E+01   -0.382131779193878174E+01   -0.376715271272576311E+30   -0.852039318474958840E+01    1
   -0.601947784423828125E+01   -0.519147139787673950E+01   -0.364456054438604013E+30   -0.852059318474959326E+01    1
   -0.602037656307220459E+01   -0.425126546621322632E+01   -0.358472148251596019E+30   -0.852079318474960523E+01    1
   -0.600281774997711182E+01    0.358671069145202637E+00   -0.354515680600262087E+30   -0.852099318474942535E+01    1
   -0.602266788482666016E+01   -0.586366760730743408E+01   -0.343656723035561909E+30   -0.852119318474941068E+01    1
   -0.602271831035614014E+01   -0.166454070806503296E+01   -0.343329324126991907E+30   -0.852139318474963936E+01    1
   -0.602453398704528809E+01   -0.195591253042221069E+01   -0.332042191472803770E+30   -0.852159318474963889E+01    1
   -0.602429437637329102E+01   -0.100052714347839355E+00   -0.322460828127100638E+30   -0.852179318474949277E+01    1
   -0.602702558040618896E+01   -0.544841027259826660E+01   -0.317148951459057382E+30   -0.852199318474956513E+01    1
   -0.602877366542816162E+01   -0.259792196750640869E+01   -0.307099038321020535E+30   -0.852219318474966236E+01    1
   -0.602995276451110840E+01   -0.482056337594985962E+01   -0.300500920756487179E+30   -0.852239318474959617E+01    1
   -0.603293502330780029E+01   -0.234495764970779419E+01   -0.284437778063004250E+30   -0.852259318474945538E+01    1
