141.423	0.138001	-0.69141	0.883937	1.13068
65.9847	1.31548	1.05143	-0.750323	1.84363
149.582	1.05157	1.03471	2.51268	2.91376
155.043	1.49381	-1.62891	4.74897	5.23809
63.2238	1.86034	0.424716	-0.962906	2.13739
29.4544	1.10752	0.811563	-2.43135	2.79226
85.2272	-4.8454	1.9415	-0.43583	5.23806
51.6425	0.991583	-1.35126	-1.3264	2.1374
166.644	-0.251602	-0.0244552	1.06475	1.09435
136.071	0.80232	-0.373053	0.918514	1.27536
86.0698	1.28507	0.489814	-0.094485	1.3785
102.04	1.10204	-1.16316	0.34176	1.63836
40.1156	-0.302094	1.20889	-1.47893	1.93388
48.2561	5.62606	3.67554	-5.99679	9.00687
108.542	-1.49392	-4.73616	1.6657	5.23809
44.8041	2.4747	-0.963931	-2.67403	3.76878
