1.0,1.164153218279348e-09
1.0353218432956621,1.164153218279348e-09
1.0718913192051278,1.164153218279348e-09
1.109752496412072,1.164153218279348e-09
1.1489510001873091,1.164153218279348e-09
1.1895340673703196,1.164153218279348e-09
1.2315506032928256,1.164153218279348e-09
1.2750512407130132,1.164153218279348e-09
1.3200884008314178,1.164153218279348e-09
1.3667163564620066,1.164153218279348e-09
1.414991297434576,1.164153218279348e-09
1.4649713983072858,1.164153218279348e-09
1.516716888470923,1.164153218279348e-09
1.5702901247293772,1.164153218279348e-09
1.6257556664437942,1.164153218279348e-09
1.6831803533309566,1.164153218279348e-09
1.7426333860096501,1.164153218279348e-09
1.8041864093920723,1.164153218279348e-09
1.8679135990207825,1.164153218279348e-09
1.9338917504552309,1.164153218279348e-09
2.0022003718155843,1.164153218279348e-09
2.0729217795953714,1.164153218279348e-09
2.146141197858404,1.164153218279348e-09
2.2219468609395236,1.164153218279348e-09
2.3004301197729182,1.164153218279348e-09
2.381685551976158,1.164153218279348e-09
2.465811075822603,1.164153218279348e-09
2.552908068239517,1.164153218279348e-09
2.643081486974105,1.164153218279348e-09
2.7364399970746707,1.164153218279348e-09
2.833096101839324,1.164153218279348e-09
2.9331662783900443,1.164153218279348e-09
3.036771118035458,1.164153218279348e-09
3.1440354715914998,1.164153218279348e-09
3.2550885998350583,1.164153218279348e-09
3.370064329271928,1.164153218279348e-09
3.489101213406773,1.164153218279348e-09
3.6123426997094312,1.164153218279348e-09
3.739937302478797,1.164153218279348e-09
3.872038781812555,1.164153218279348e-09
4.008806328898465,1.164153218279348e-09
4.150404757850476,1.3969838619332176e-09
4.297004704320841,1.3969838619332176e-09
4.448782831127584,1.3969838619332176e-09
4.605922041145106,1.3969838619332176e-09
4.768611697714469,2.328306436548696e-09
4.937047852839003,2.328306436548696e-09
5.111433483440167,2.328306436548696e-09
5.291978735958442,2.328306436548696e-09
5.478901179593942,2.328306436548696e-09
5.672426068491977,2.328306436548696e-09
5.872786613189481,2.328306436548696e-09
6.080224261649422,2.7939677238564353e-09
6.294988990221888,2.7939677238564353e-09
6.517339604882424,2.7939677238564353e-09
6.747544053110693,2.7939677238564353e-09
6.985879746785248,4.6566128730873915e-09
7.232633896483535,4.6566128730873915e-09
7.488103857590023,4.6566128730873915e-09
7.75259748862946,4.6566128730873915e-09
8.026433522257173,4.6566128730873915e-09
8.309941949353393,4.6566128730873915e-09
8.603464416684503,4.6566128730873915e-09
8.907354638610439,4.6566128730873915e-09
9.221978823334327,5.58793544770287e-09
9.547716114208056,5.58793544770287e-09
9.884959046625584,5.58793544770287e-09
10.234114021054532,9.313225746164784e-09
10.59560179277616,9.313225746164784e-09
10.969857978923836,9.313225746164784e-09
11.357333583431052,9.313225746164784e-09
11.758495540521563,1.1175870895395741e-08
12.173827277396613,1.1175870895395741e-08
12.603829296797274,1.1175870895395741e-08
13.049019780144022,1.1175870895395741e-08
13.509935211980265,1.862645149231957e-08
13.98713102647238,1.862645149231957e-08
14.481182276745338,1.862645149231957e-08
14.992684327860456,1.862645149231957e-08
15.522253574270472,1.862645149231957e-08
16.070528182616385,1.862645149231957e-08
16.638168860761283,1.862645149231957e-08
17.225859653987865,1.862645149231957e-08
17.834308769319094,1.862645149231957e-08
18.464249428955434,1.862645149231957e-08
19.116440753857017,1.862645149231957e-08
19.791668678535565,1.862645149231957e-08
20.49074689815847,1.862645149231957e-08
21.2145178491063,1.862645149231957e-08
21.963853724165457,1.862645149231957e-08
22.739657523579275,1.862645149231957e-08
23.542864143224165,1.862645149231957e-08
24.374441501222204,1.862645149231957e-08
25.23539170434766,1.862645149231957e-08
26.126752255633278,1.862645149231957e-08
27.049597304631344,1.862645149231957e-08
28.00503894183631,1.862645149231957e-08
28.994228538828768,1.862645149231957e-08
30.01835813575589,1.862645149231957e-08
31.078661877820124,1.862645149231957e-08
